timestamp,accGGx,accGGy,accGGz
1698672829.132,-0.138,0.721,0.702
1698672829.209,-0.133,0.714,0.711
1698672829.29,-0.116,0.692,0.728
1698672829.369,-0.097,0.657,0.737
1698672829.449,-0.065,0.651,0.737
1698672829.529,-0.033,0.672,0.738
1698672829.609,-0.02,0.689,0.744
1698672829.689,-0.01,0.682,0.745
1698672829.77,0.008,0.671,0.752
1698672829.849,0.037,0.686,0.757
1698672829.929,0.058,0.732,0.767
1698672830.009,0.05,0.741,0.781
1698672830.089,0.008,0.752,0.793
1698672830.169,-0.058,0.726,0.775
1698672830.249,-0.118,0.638,0.701
1698672830.329,-0.177,0.604,0.663
1698672830.409,-0.201,0.665,0.678
1698672830.489,-0.177,0.696,0.665
1698672830.569,-0.117,0.708,0.649
1698672830.649,-0.054,0.722,0.655
1698672830.729,-0.002,0.741,0.656
1698672830.809,0.026,0.791,0.749
1698672830.889,0.016,0.815,0.794
1698672830.969,0.008,0.795,0.734
1698672831.049,-0.019,0.8,0.745
1698672831.129,-0.079,0.795,0.743
1698672831.21,-0.12,0.766,0.725
1698672831.289,-0.144,0.723,0.719
1698672831.371,-0.133,0.689,0.701
1698672831.449,-0.09,0.674,0.681
1698672831.53,-0.05,0.68,0.686
1698672831.611,-0.018,0.7,0.693
1698672831.689,0.011,0.717,0.707
1698672831.769,0.063,0.736,0.719
1698672831.849,0.076,0.772,0.746
1698672831.929,0.037,0.804,0.771
1698672832.009,-0.027,0.804,0.75
1698672832.089,-0.082,0.809,0.692
1698672832.169,-0.126,0.791,0.659
1698672832.249,-0.135,0.758,0.645
1698672832.329,-0.1,0.744,0.625
1698672832.409,-0.068,0.747,0.625
1698672832.489,-0.048,0.77,0.632
1698672832.57,-0.009,0.787,0.636
1698672832.649,0.067,0.791,0.653
1698672832.729,0.102,0.806,0.664
1698672832.809,0.074,0.8,0.655
1698672832.889,0.05,0.781,0.645
1698672832.969,0.038,0.799,0.646
1698672833.049,0.016,0.827,0.672
1698672833.129,-0.031,0.812,0.693
1698672833.209,-0.083,0.747,0.744
1698672833.288,-0.118,0.693,0.782
1698672833.369,-0.121,0.672,0.764
1698672833.449,-0.103,0.667,0.764
1698672833.528,-0.05,0.672,0.756
1698672833.612,-0.017,0.67,0.746
1698672833.688,0.004,0.67,0.754
1698672833.768,0.027,0.675,0.762
1698672833.851,0.056,0.689,0.763
1698672833.928,0.083,0.715,0.762
1698672834.008,0.088,0.723,0.762
1698672834.089,0.049,0.727,0.776
1698672834.168,-0.036,0.746,0.792
1698672834.248,-0.13,0.744,0.759
1698672834.329,-0.179,0.717,0.7
1698672834.408,-0.196,0.717,0.665
1698672834.488,-0.147,0.744,0.573
1698672834.569,-0.098,0.755,0.515
1698672834.648,-0.106,0.758,0.571
1698672834.728,-0.11,0.765,0.614
1698672834.809,-0.111,0.768,0.633
1698672834.888,-0.117,0.77,0.641
1698672834.968,-0.128,0.775,0.645
1698672835.048,-0.148,0.788,0.704
1698672835.128,-0.183,0.798,0.723
1698672835.208,-0.208,0.789,0.678
1698672835.288,-0.202,0.764,0.707
1698672835.368,-0.175,0.755,0.74
1698672835.448,-0.166,0.725,0.756
1698672835.529,-0.208,0.697,0.77
1698672835.608,-0.241,0.655,0.77
1698672835.689,-0.205,0.621,0.761
1698672835.768,-0.151,0.625,0.765
1698672835.851,-0.116,0.626,0.774
1698672835.928,-0.097,0.618,0.793
1698672836.008,-0.082,0.606,0.829
1698672836.09,-0.066,0.585,0.853
1698672836.168,-0.044,0.576,0.849
1698672836.248,-0.03,0.567,0.853
1698672836.328,-0.032,0.557,0.871
1698672836.408,-0.06,0.579,0.851
1698672836.488,-0.123,0.625,0.803
1698672836.568,-0.161,0.669,0.755
1698672836.648,-0.15,0.679,0.718
1698672836.728,-0.137,0.673,0.704
1698672836.808,-0.145,0.684,0.71
1698672836.888,-0.175,0.7,0.71
1698672836.968,-0.205,0.704,0.707
1698672837.048,-0.212,0.701,0.712
1698672837.128,-0.203,0.721,0.716
1698672837.208,-0.211,0.732,0.719
1698672837.288,-0.186,0.729,0.728
1698672837.368,-0.152,0.724,0.736
1698672837.448,-0.136,0.696,0.734
1698672837.528,-0.13,0.651,0.743
1698672837.608,-0.122,0.624,0.75
1698672837.688,-0.107,0.62,0.747
1698672837.768,-0.098,0.616,0.758
1698672837.848,-0.081,0.611,0.756
1698672837.929,-0.057,0.611,0.725
1698672838.008,-0.049,0.609,0.716
1698672838.09,-0.059,0.628,0.755
1698672838.168,-0.098,0.647,0.783
1698672838.248,-0.131,0.644,0.776
1698672838.33,-0.131,0.636,0.754
1698672838.408,-0.125,0.632,0.732
1698672838.488,-0.123,0.645,0.74
1698672838.568,-0.111,0.662,0.737
1698672838.648,-0.097,0.657,0.722
1698672838.728,-0.09,0.677,0.757
1698672838.808,-0.087,0.72,0.818
1698672838.888,-0.033,0.751,0.932
1698672838.968,0.045,0.761,0.95
1698672839.048,0.123,0.753,0.894
1698672839.128,0.2,0.729,0.807
1698672839.208,0.32,0.704,0.649
1698672839.287,0.371,0.698,0.573
1698672839.368,0.364,0.695,0.613
1698672839.447,0.383,0.689,0.599
1698672839.527,0.401,0.68,0.584
1698672839.607,0.409,0.69,0.598
1698672839.687,0.391,0.707,0.615
1698672839.767,0.336,0.702,0.619
1698672839.847,0.319,0.691,0.631
1698672839.927,0.356,0.687,0.645
1698672840.007,0.37,0.688,0.653
1698672840.087,0.391,0.696,0.651
1698672840.168,0.406,0.689,0.646
1698672840.247,0.398,0.687,0.652
1698672840.33,0.39,0.695,0.646
1698672840.407,0.385,0.696,0.64
1698672840.487,0.386,0.695,0.634
1698672840.57,0.385,0.686,0.62
1698672840.648,0.385,0.682,0.628
1698672840.727,0.368,0.68,0.651
1698672840.807,0.362,0.672,0.664
1698672840.887,0.355,0.683,0.663
1698672840.967,0.343,0.718,0.662
1698672841.047,0.34,0.734,0.654
1698672841.127,0.332,0.734,0.649
1698672841.207,0.325,0.733,0.654
1698672841.287,0.324,0.736,0.671
1698672841.367,0.33,0.736,0.693
1698672841.447,0.33,0.737,0.692
1698672841.527,0.324,0.734,0.667
1698672841.607,0.315,0.774,0.648
1698672841.687,0.315,0.802,0.649
1698672841.767,0.325,0.776,0.652
