ts(msec),PPG
1698675165020.0083,12924.0
1698675165040.502,12941.0
1698675165060.9954,12960.0
1698675165081.4883,12974.0
1698675165101.982,13007.0
1698675165122.475,13041.0
1698675165142.9688,13080.0
1698675165163.4622,13131.0
1698675165183.9556,13191.0
1698675165204.449,13249.0
1698675165224.942,13319.0
1698675165245.4355,13385.0
1698675165265.929,13445.0
1698675165286.4224,13509.0
1698675165306.9158,13569.0
1698675165327.4092,13623.0
1698675165347.9023,13677.0
1698675165368.3958,13733.0
1698675165388.8892,13790.0
1698675165409.3826,13843.0
1698675165429.876,13854.0
1698675165450.3694,13948.0
1698675165470.8628,13985.0
1698675165491.356,14034.0
1698675165511.8494,14084.0
1698675165532.3428,14120.0
1698675165552.8362,14119.0
1698675165573.3296,14195.0
1698675165593.823,14235.0
1698675165614.3164,14268.0
1698675165634.8096,14301.0
1698675165655.303,14332.0
1698675165675.7964,14359.0
1698675165696.2898,14377.0
1698675165716.7832,14392.0
1698675165737.2766,14391.0
1698675165757.7698,14382.0
1698675165778.2632,14376.0
1698675165798.7566,14376.0
1698675165819.25,14361.0
1698675165839.7434,14343.0
1698675165860.2368,14330.0
1698675165880.7302,14314.0
1698675165901.2234,14300.0
1698675165921.7168,14286.0
1698675165942.2102,14272.0
1698675165962.7036,14263.0
1698675165983.197,14258.0
1698675166003.6904,14261.0
1698675166024.1836,14261.0
1698675166044.677,14264.0
1698675166065.1704,14265.0
1698675166085.6638,14266.0
1698675166106.1572,14264.0
1698675166126.6506,14264.0
1698675166147.144,14268.0
1698675166167.6372,14264.0
1698675166188.1306,14263.0
1698675166208.624,14267.0
1698675166229.1174,14269.0
1698675166249.6108,14260.0
1698675166270.1042,14263.0
1698675166290.5977,14224.0
1698675166311.0908,14264.0
1698675166331.5842,14265.0
1698675166352.0776,14258.0
1698675166372.571,14260.0
1698675166393.0645,14260.0
1698675166413.558,14262.0
1698675166434.051,14258.0
1698675166454.5444,14260.0
1698675166475.0378,14215.0
1698675166495.5312,14259.0
1698675166516.025,14255.0
1698675166536.518,14258.0
1698675166557.0117,14257.0
1698675166577.5046,14257.0
1698675166597.998,14258.0
1698675166618.4917,14250.0
1698675166638.9849,14255.0
1698675166659.4785,14257.0
1698675166679.9717,14254.0
1698675166700.4648,14254.0
1698675166720.9585,14262.0
1698675166741.4517,14263.0
1698675166761.945,14268.0
1698675166782.4385,14231.0
1698675166802.932,14269.0
1698675166823.4253,14272.0
1698675166843.9185,14270.0
1698675166864.412,14271.0
1698675166884.9053,14275.0
1698675166905.3987,14276.0
1698675166925.892,14281.0
1698675166946.3855,14276.0
1698675166966.879,14291.0
1698675166987.372,14299.0
1698675167007.8655,14302.0
1698675167028.359,14309.0
1698675167048.8523,14315.0
1698675167069.3457,14329.0
1698675167089.839,14344.0
1698675167110.3325,14371.0
1698675167130.8257,14408.0
1698675167151.319,14465.0
1698675167171.8125,14525.0
1698675167192.306,14566.0
1698675167212.7993,14599.0
1698675167233.2927,14641.0
1698675167253.786,14677.0
1698675167274.2793,14697.0
1698675167294.7727,14725.0
1698675167315.266,14750.0
1698675167335.7595,14779.0
1698675167356.253,14804.0
1698675167376.746,14830.0
1698675167397.2395,14854.0
1698675167417.733,14878.0
1698675167438.2263,14896.0
1698675167458.7195,14922.0
1698675167479.2131,14940.0
1698675167499.7063,14954.0
1698675167520.1997,14973.0
1698675167540.693,14989.0
1698675167561.1863,15010.0
1698675167581.68,15024.0
1698675167602.173,15037.0
1698675167622.6667,15044.0
1698675167643.1602,15062.0
1698675167663.6533,15074.0
1698675167684.1467,15085.0
1698675167704.64,15087.0
1698675167725.1335,15058.0
1698675167745.627,15112.0
1698675167766.1204,15119.0
1698675167786.6135,15131.0
1698675167807.107,15142.0
1698675167827.6003,15149.0
1698675167848.0938,15113.0
1698675167868.5872,15169.0
1698675167889.0806,15180.0
1698675167909.574,15176.0
1698675167930.0671,15185.0
1698675167950.5603,15190.0
1698675167971.054,15198.0
1698675167991.5474,15201.0
1698675168012.0408,15209.0
1698675168032.5342,15216.0
1698675168053.027,15180.0
1698675168073.5208,15226.0
1698675168094.0142,15231.0
1698675168114.5076,15241.0
1698675168135.001,15244.0
1698675168155.4944,15250.0
1698675168175.9878,15259.0
1698675168196.481,15263.0
1698675168216.9744,15261.0
1698675168237.4678,15270.0
1698675168257.9612,15275.0
1698675168278.4546,15282.0
1698675168298.948,15293.0
1698675168319.4414,15291.0
1698675168339.9346,15296.0
1698675168360.428,15303.0
1698675168380.9214,15306.0
