msFromStart,abs,alpha,beta,gamma
1698675165024.0,False,65.8,75.4,29.1
1698675165041.0,False,65.9,75.4,29.1
1698675165057.0,False,65.9,75.4,29.0
1698675165090.0,False,66.0,75.5,28.700000000000003
1698675165107.0,False,66.10000000000001,75.5,28.700000000000003
1698675165125.0,False,66.10000000000001,75.5,28.6
1698675165140.0,False,66.10000000000001,75.5,28.5
1698675165190.0,False,66.10000000000001,75.5,28.6
1698675165224.0,False,66.0,75.5,28.700000000000003
1698675165257.0,False,65.8,75.5,29.0
1698675165275.0,False,65.7,75.4,29.1
1698675165307.0,False,65.60000000000001,75.4,29.200000000000003
1698675165324.0,False,65.5,75.3,29.3
1698675165340.0,False,65.5,75.3,29.400000000000002
1698675165373.0,False,65.3,75.2,29.6
1698675165440.0,False,65.3,75.10000000000001,29.700000000000003
1698675165457.0,False,65.3,75.0,29.6
1698675165490.0,False,65.4,75.0,29.5
1698675165591.0,False,65.4,74.9,29.3
1698675165624.0,False,65.4,74.8,29.3
1698675165641.0,False,65.3,74.8,29.3
1698675165690.0,False,65.3,74.7,29.1
1698675165707.0,False,65.4,74.7,28.900000000000002
1698675165741.0,False,65.5,74.7,28.8
1698675165791.0,False,65.4,74.8,28.900000000000002
1698675165807.0,False,65.2,74.8,29.0
1698675165874.0,False,65.2,74.8,28.8
1698675165908.0,False,65.3,74.9,28.8
1698675165975.0,False,65.2,75.0,28.900000000000002
1698675166008.0,False,65.10000000000001,75.10000000000001,28.900000000000002
1698675166041.0,False,65.10000000000001,75.10000000000001,28.8
1698675166090.0,False,65.3,75.10000000000001,28.6
1698675166224.0,False,65.3,75.3,28.6
1698675166241.0,False,65.2,75.3,28.700000000000003
1698675166276.0,False,65.10000000000001,75.4,28.900000000000002
1698675166308.0,False,65.0,75.4,29.0
1698675166341.0,False,65.0,75.4,29.1
1698675166374.0,False,64.9,75.4,29.200000000000003
1698675166441.0,False,65.10000000000001,75.5,29.200000000000003
1698675166458.0,False,65.3,75.5,29.200000000000003
1698675166474.0,False,65.5,75.5,29.1
1698675166491.0,False,65.60000000000001,75.5,29.0
1698675166507.0,False,65.9,75.5,28.8
1698675166524.0,False,66.10000000000001,75.5,28.700000000000003
1698675166540.0,False,66.3,75.5,28.6
1698675166557.0,False,66.4,75.5,28.5
1698675166574.0,False,66.60000000000001,75.5,28.5
1698675166607.0,False,66.8,75.4,28.400000000000002
1698675166623.0,False,66.9,75.4,28.3
1698675166674.0,False,67.10000000000001,75.5,28.200000000000003
1698675166791.0,False,67.3,75.4,28.1
1698675166808.0,False,67.4,75.3,28.0
1698675166823.0,False,67.60000000000001,75.2,27.6
1698675166842.0,False,68.0,75.2,27.1
1698675166857.0,False,68.0,75.2,26.8
1698675166874.0,False,68.0,75.2,26.5
1698675166891.0,False,67.60000000000001,75.2,26.3
1698675166908.0,False,67.4,75.2,26.3
1698675166924.0,False,66.7,75.2,26.3
1698675166941.0,False,66.0,75.2,26.400000000000002
1698675166957.0,False,65.60000000000001,75.2,26.3
1698675166974.0,False,64.7,75.2,26.3
1698675166992.0,False,64.2,75.2,26.400000000000002
1698675167007.0,False,63.2,75.10000000000001,26.5
1698675167024.0,False,62.1,75.10000000000001,26.6
1698675167040.0,False,61.1,75.0,26.8
1698675167057.0,False,60.2,75.0,26.8
1698675167074.0,False,59.800000000000004,75.0,26.8
1698675167090.0,False,59.0,74.9,26.700000000000003
1698675167107.0,False,58.7,74.9,26.6
1698675167124.0,False,58.2,74.9,26.400000000000002
1698675167140.0,False,57.900000000000006,74.9,26.0
1698675167157.0,False,57.7,74.8,25.900000000000002
1698675167174.0,False,57.400000000000006,74.8,25.700000000000003
1698675167190.0,False,56.900000000000006,74.7,25.6
1698675167208.0,False,56.6,74.60000000000001,25.400000000000002
1698675167224.0,False,56.5,74.60000000000001,25.200000000000003
1698675167240.0,False,56.5,74.5,24.900000000000002
1698675167257.0,False,56.5,74.5,24.200000000000003
1698675167274.0,False,56.400000000000006,74.5,24.1
1698675167291.0,False,56.1,74.5,23.900000000000002
1698675167308.0,False,56.0,74.5,23.8
