ts,alpha,beta,gamma,heading,acc
1698675170173.0,358.658079774077,26.67543936655336,5.652246006811295,121.8006362915039,46.61532211303711
1698675170189.0,358.64106770521624,26.636489352900593,5.786006761852043,121.8006362915039,46.61532211303711
1698675170205.0,358.67152649230866,26.481966305132897,5.822193736552428,121.8006362915039,46.61532211303711
1698675170222.0,358.72404778633904,26.323281617283712,5.720009359870267,121.8006362915039,46.61532211303711
1698675170239.0,358.78776511464207,26.19083474614518,5.577955131058784,121.8006362915039,46.61532211303711
1698675170255.0,358.44510977162,29.533363488237438,6.344070972380703,121.8006362915039,46.61532211303711
1698675170271.0,358.2270834136968,28.776139150309405,6.710873450158568,121.8006362915039,46.61532211303711
1698675170288.0,358.1220107352153,28.549264161541608,6.675544933998664,121.8006362915039,46.61532211303711
1698675170306.0,357.93709151344257,28.394845565274018,6.558693215718102,121.8006362915039,46.61532211303711
1698675170322.0,357.8748911547909,28.50932607230302,6.391100322511481,121.8006362915039,46.61532211303711
1698675170338.0,357.89614756250245,28.752889454274673,6.271800688516683,121.8006362915039,46.61532211303711
1698675170355.0,358.12579835337834,28.833889920202257,6.179962569048553,121.8006362915039,46.61532211303711
1698675170371.0,358.4439809639683,28.548313177213338,6.011434066226777,121.8006362915039,46.61532211303711
1698675170389.0,358.6951257986893,27.89464441448169,5.839805228950302,121.8006362915039,46.61532211303711
1698675170405.0,358.9678674822811,26.79049290759731,5.097529915436709,121.8006362915039,46.61532211303711
1698675170422.0,359.0286392117521,26.051468751640922,4.423951785793274,121.8006362915039,46.61532211303711
1698675170439.0,358.91059220399154,25.537300568695237,3.9740297879160607,121.8006362915039,46.61532211303711
1698675170455.0,358.46591383515033,25.31369940199817,3.9160685161216917,121.8006362915039,46.61532211303711
1698675170472.0,357.9823197814913,25.415462428858174,4.253769343439314,122.86128234863281,39.05136489868164
1698675170488.0,357.42784107525677,25.565434288659265,4.746790955632602,122.86128234863281,39.05136489868164
1698675170505.0,356.755980533139,25.58803956822897,5.364229847586829,122.86128234863281,39.05136489868164
1698675170522.0,356.3590443530469,25.41785211838246,5.6370706081145325,123.94654083251953,39.051368713378906
1698675170538.0,356.0666587170393,25.153736744688175,5.67817766836709,123.94654083251953,39.051368713378906
1698675170555.0,355.7978305980698,24.723626958972613,5.5721852597753365,123.94654083251953,39.051368713378906
1698675170572.0,355.62096102291844,24.39348081571305,5.594170685801825,124.97208404541016,39.05137634277344
1698675170588.0,355.4421067726728,24.044221364679686,5.845325440901867,124.97208404541016,39.05137634277344
1698675170605.0,355.2096271135483,23.526523186784093,6.304304672204365,124.97208404541016,39.05137634277344
1698675170622.0,355.04690846749446,23.162347684962413,6.521865081221717,124.97208404541016,39.05137634277344
1698675170638.0,354.85412074591875,22.91360782815849,6.577946352408019,124.97208404541016,39.05137634277344
1698675170655.0,354.4634638282322,22.867823453439357,6.5991144106859565,124.97208404541016,39.05137634277344
1698675170672.0,354.0613742654119,23.018420504972056,6.75114702996696,126.36538696289062,39.05138397216797
1698675170688.0,353.59698562535027,23.22522742086082,7.104499476905455,126.36538696289062,39.05138397216797
1698675170705.0,352.95805437873673,23.465815952204718,7.780100118183897,126.36538696289062,39.05138397216797
1698675170722.0,352.44675499830294,23.554319458944185,8.269667486577545,126.36538696289062,39.05138397216797
1698675170738.0,351.89828155054346,23.55417006404511,8.621708928286164,127.9371337890625,39.0513916015625
1698675170755.0,351.11094982688735,23.538690802264732,8.842321047896261,127.9371337890625,39.0513916015625
1698675170772.0,350.5048214036728,23.59969724862461,8.92792556294031,129.4295196533203,39.0513916015625
1698675170788.0,349.7684100731835,23.607149266687063,9.2548138512612,129.4295196533203,39.0513916015625
1698675170805.0,349.31744531155954,23.35611346461537,9.750326288379101,129.4295196533203,39.0513916015625
1698675170822.0,349.0010090602787,22.848206427567355,10.443876042039308,130.55484008789062,39.0514030456543
1698675170839.0,348.7349522250541,22.04156069720069,11.231648405908013,130.55484008789062,39.0514030456543
1698675170855.0,348.6400952775898,21.496021494128453,11.479962437909684,130.55484008789062,39.0514030456543
