ts,interval,accx,accy,accz,accGx,accGy,accGz,alpha,beta,gamma
1698675165007.0,16,0.1,0.0,0.0,-1.1,9.3,2.1,0.2,-5.8,-0.8
1698675165024.0,16,0.1,0.0,0.1,-1.1,9.3,2.2,1.2000000000000002,-4.3999999999999995,-0.4
1698675165040.0,16,0.1,0.0,0.1,-1.1,9.200000000000001,2.2,1.5000000000000002,-4.300000000000001,-0.5
1698675165057.0,16,0.1,0.0,0.0,-1.1,9.3,2.1,1.6,-4.300000000000001,-0.4
1698675165073.0,16,0.1,0.0,0.0,-1.1,9.3,2.1,0.7,-3.2,-0.30000000000000004
1698675165090.0,16,0.1,0.0,0.0,-1.1,9.3,2.1,-0.30000000000000004,-2.5,0.0
1698675165107.0,16,0.1,0.0,0.0,-1.1,9.3,2.1,-0.4,-2.0,-0.1
1698675165125.0,16,0.0,0.0,0.0,-1.1,9.3,2.1,0.7,-1.4,0.5
1698675165140.0,16,0.0,-0.1,0.0,-1.1,9.200000000000001,2.1,1.3,-1.2000000000000002,0.30000000000000004
1698675165156.0,16,0.0,0.0,0.0,-1.1,9.200000000000001,2.1,0.9,-0.30000000000000004,0.1
1698675165176.0,16,0.0,0.0,0.0,-1.1,9.3,2.1,0.5,0.0,0.1
1698675165190.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.1,0.1,0.9,-0.30000000000000004
1698675165207.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.1,0.0,1.0999999999999999,-0.4
1698675165223.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.1,-0.5,1.2000000000000002,-0.4
1698675165240.0,16,-0.1,0.1,0.0,-1.2000000000000002,9.3,2.1,-0.6000000000000001,2.1,-0.4
1698675165257.0,16,-0.1,0.0,0.0,-1.2000000000000002,9.3,2.1,-0.7,1.9,-0.6000000000000001
1698675165274.0,16,-0.1,0.0,0.0,-1.2000000000000002,9.3,2.1,-1.0,1.3,-0.8
1698675165290.0,16,-0.1,0.0,0.0,-1.3,9.3,2.1,-1.3,1.0999999999999999,-0.9
1698675165307.0,16,-0.1,0.0,0.0,-1.3,9.3,2.1,-1.5000000000000002,1.0,-1.0999999999999999
1698675165324.0,16,-0.1,0.0,0.0,-1.3,9.3,2.2,-1.8,1.0,-1.0999999999999999
1698675165340.0,16,-0.1,0.0,0.0,-1.3,9.3,2.1,-1.7,0.9,-1.2000000000000002
1698675165357.0,16,-0.1,0.0,0.0,-1.3,9.3,2.1,-1.5000000000000002,1.0,-0.8
1698675165373.0,16,-0.1,0.0,0.0,-1.3,9.3,2.1,-1.6,0.7,-0.7
1698675165390.0,16,0.0,0.0,0.0,-1.3,9.3,2.2,-1.6,0.4,-0.7
1698675165407.0,16,0.0,0.0,0.0,-1.3,9.3,2.2,-1.5000000000000002,0.4,-0.6000000000000001
1698675165425.0,16,-0.1,0.0,0.0,-1.3,9.3,2.2,-1.4,0.5,-0.4
1698675165440.0,16,0.0,0.0,0.0,-1.3,9.3,2.1,-1.6,-0.1,-0.30000000000000004
1698675165457.0,16,0.0,0.0,0.0,-1.3,9.3,2.1,-1.9,-0.7,-0.2
1698675165474.0,16,0.0,-0.1,0.0,-1.2000000000000002,9.200000000000001,2.1,-2.1999999999999997,-0.9,-0.1
1698675165490.0,16,0.0,0.0,0.0,-1.2000000000000002,9.200000000000001,2.1,-2.0,-1.0999999999999999,-0.1
1698675165507.0,16,0.0,0.0,0.0,-1.2000000000000002,9.200000000000001,2.2,-1.6,-1.3,0.0
1698675165523.0,16,0.0,0.0,0.0,-1.2000000000000002,9.200000000000001,2.2,-1.3,-1.3,0.1
1698675165540.0,16,0.0,0.0,0.0,-1.2000000000000002,9.200000000000001,2.2,-0.9,-1.2000000000000002,0.0
1698675165557.0,16,0.0,0.0,0.0,-1.3,9.3,2.2,-1.0,-1.3,-0.2
1698675165574.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.2,-1.0,-1.5000000000000002,-0.30000000000000004
1698675165590.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.2,-0.9,-2.0,-0.4
1698675165607.0,16,0.0,0.0,0.0,-1.2000000000000002,9.200000000000001,2.2,-0.8,-2.1,-0.6000000000000001
1698675165624.0,16,0.0,0.0,0.0,-1.2000000000000002,9.200000000000001,2.2,-0.4,-2.6,-0.5
1698675165640.0,16,-0.1,0.0,0.0,-1.3,9.200000000000001,2.2,-0.2,-3.8,-0.8
1698675165657.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.2,-0.2,-5.0,-1.3
1698675165673.0,16,0.0,0.0,0.1,-1.2000000000000002,9.3,2.3000000000000003,-0.1,-5.300000000000001,-1.7
1698675165690.0,16,0.1,0.0,0.0,-1.1,9.3,2.3000000000000003,-0.4,-3.9,-1.2000000000000002
1698675165706.0,16,0.1,-0.1,0.0,-1.2000000000000002,9.200000000000001,2.3000000000000003,-0.4,-1.4,0.1
1698675165724.0,16,0.1,-0.1,0.0,-1.2000000000000002,9.200000000000001,2.2,-0.1,-0.9,0.6000000000000001
1698675165740.0,16,0.0,0.0,0.0,-1.2000000000000002,9.200000000000001,2.2,0.1,-1.2000000000000002,0.7
1698675165757.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.2,0.2,-1.4,0.30000000000000004
1698675165774.0,16,-0.1,0.0,0.0,-1.3,9.3,2.2,0.1,-1.5000000000000002,0.0
1698675165791.0,16,-0.1,0.0,0.0,-1.3,9.3,2.2,0.30000000000000004,-1.7,0.1
1698675165807.0,16,-0.1,0.0,0.0,-1.3,9.200000000000001,2.2,0.4,-2.5,0.0
1698675165823.0,16,-0.1,-0.1,0.0,-1.3,9.200000000000001,2.2,0.7,-2.3000000000000003,0.4
1698675165840.0,16,0.0,-0.1,0.1,-1.3,9.200000000000001,2.3000000000000003,1.4,-2.1999999999999997,0.7
1698675165856.0,16,0.0,-0.1,0.1,-1.2000000000000002,9.1,2.3000000000000003,3.0000000000000004,-1.8,0.7
1698675165873.0,16,0.0,0.0,0.1,-1.2000000000000002,9.200000000000001,2.3000000000000003,3.5,-1.6,1.0
1698675165890.0,16,0.0,0.0,0.0,-1.2000000000000002,9.200000000000001,2.2,3.0000000000000004,-0.30000000000000004,1.0
1698675165907.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.2,1.8,0.4,1.3
1698675165924.0,16,0.0,0.1,0.0,-1.2000000000000002,9.3,2.1,0.9,-0.2,1.5000000000000002
1698675165940.0,16,0.0,0.1,-0.1,-1.2000000000000002,9.4,2.1,0.6000000000000001,-0.6000000000000001,1.3
1698675165957.0,16,0.0,0.1,-0.1,-1.2000000000000002,9.3,2.1,0.7,-1.2000000000000002,0.30000000000000004
1698675165974.0,16,0.0,0.1,-0.1,-1.2000000000000002,9.3,2.1,0.7,-1.4,0.2
1698675165991.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.1,1.0,-1.8,-0.2
1698675166007.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.2,1.0999999999999999,-2.0,-0.2
1698675166024.0,16,0.0,0.0,-0.1,-1.2000000000000002,9.200000000000001,2.1,0.7,-1.5000000000000002,-0.1
1698675166041.0,16,0.1,0.0,0.0,-1.1,9.3,2.1,-0.4,-1.3,0.0
1698675166057.0,16,0.1,0.0,0.0,-1.1,9.3,2.2,-0.6000000000000001,-1.2000000000000002,-0.30000000000000004
1698675166074.0,16,0.1,0.0,0.0,-1.1,9.200000000000001,2.1,-0.1,-0.8,-0.30000000000000004
1698675166090.0,16,0.1,0.0,-0.1,-1.1,9.200000000000001,2.1,0.2,-0.6000000000000001,0.0
1698675166107.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.1,0.4,-0.30000000000000004,0.0
1698675166124.0,16,0.0,0.0,0.0,-1.1,9.3,2.1,0.5,-0.5,-0.2
1698675166141.0,16,0.0,0.0,0.0,-1.1,9.3,2.1,0.5,-0.9,-0.5
1698675166157.0,16,0.1,0.0,0.0,-1.1,9.3,2.1,0.30000000000000004,-0.5,-0.30000000000000004
1698675166174.0,16,0.1,0.0,0.0,-1.1,9.200000000000001,2.1,0.7,-0.1,-0.2
1698675166190.0,16,0.0,0.0,0.0,-1.1,9.200000000000001,2.1,1.0,0.30000000000000004,-0.2
1698675166207.0,16,0.0,0.0,0.0,-1.1,9.200000000000001,2.1,1.3,0.5,-0.30000000000000004
1698675166224.0,16,0.0,0.0,0.0,-1.1,9.200000000000001,2.1,1.5000000000000002,1.0,0.1
1698675166240.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.2,1.6,1.3,0.1
1698675166257.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.1,1.3,1.5000000000000002,0.2
1698675166275.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.1,1.0,1.2000000000000002,0.0
1698675166291.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.1,0.9,1.3,0.30000000000000004
1698675166307.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.1,0.9,1.0,0.30000000000000004
1698675166324.0,16,0.0,0.0,0.0,-1.2000000000000002,9.200000000000001,2.1,0.9,1.0999999999999999,0.4
1698675166340.0,16,0.0,0.0,0.0,-1.2000000000000002,9.200000000000001,2.1,1.0,1.2000000000000002,0.6000000000000001
1698675166358.0,16,0.0,0.0,0.0,-1.2000000000000002,9.200000000000001,2.1,0.9,1.5000000000000002,0.6000000000000001
1698675166374.0,16,0.0,0.0,0.0,-1.2000000000000002,9.200000000000001,2.1,0.9,1.6,0.7
1698675166390.0,16,0.0,0.1,-0.1,-1.2000000000000002,9.3,2.0,0.5,2.4000000000000004,0.6000000000000001
1698675166407.0,16,0.0,0.1,-0.1,-1.2000000000000002,9.4,2.0,-0.6000000000000001,3.5,0.4
1698675166423.0,16,0.0,0.1,-0.1,-1.1,9.3,2.0,-1.5000000000000002,5.4,1.0999999999999999
1698675166441.0,16,0.0,0.0,0.0,-1.2000000000000002,9.3,2.1,-1.8,5.500000000000001,2.1999999999999997
1698675166457.0,16,-0.1,0.1,-0.1,-1.2000000000000002,9.4,2.0,-2.1,5.6,2.5
1698675166473.0,16,0.0,0.1,-0.1,-1.2000000000000002,9.4,2.0,-3.3000000000000003,5.4,3.2
