60048,1698422696001,-22,-53,-990,42,49,29,-1997,918,855,396,588,262,356,578
60049,1698422696010,-23,-53,-990,43,48,27,-1997,917,854,397,590,261,357,587
60050,1698422696039,-23,-53,-991,43,50,27,-1998,917,853,396,590,260,356,587
60051,1698422696069,-23,-53,-991,43,50,26,-1997,917,852,398,587,260,353,595
60052,1698422696073,-23,-53,-991,45,51,26,-1997,917,852,396,592,264,359,606
60053,1698422696092,-23,-52,-992,47,49,25,-1998,918,851,396,594,262,357,607
60054,1698422696114,-22,-52,-991,47,49,27,-1997,917,851,397,602,262,354,610
60055,1698422696137,-23,-52,-991,47,49,28,-1998,918,851,398,605,263,356,592
60056,1698422696152,-22,-53,-991,46,50,29,-1998,918,850,392,603,260,354,600
60057,1698422696175,-21,-52,-990,43,52,30,-1998,917,850,392,602,261,352,608
60058,1698422696197,-22,-53,-989,41,53,30,-1998,917,851,395,603,262,354,591
60059,1698422696227,-22,-52,-989,42,50,29,-1998,917,851,392,601,261,350,581
60060,1698422696231,-23,-51,-990,44,50,28,-1998,917,849,391,597,258,350,568
60061,1698422696250,-23,-51,-991,45,49,28,-1999,917,849,389,596,258,346,588
60062,1698422696279,-23,-52,-991,44,49,28,-2000,917,848,390,593,258,360,586
60063,1698422696295,-22,-52,-991,44,48,28,-2000,918,847,392,595,253,361,597
60064,1698422696309,-22,-52,-991,45,51,24,-2000,918,848,392,596,254,370,595
60065,1698422696332,-22,-52,-992,44,50,23,-1999,919,849,390,592,252,368,595
60066,1698422696354,-22,-51,-992,47,49,29,-1999,919,850,389,590,252,365,602
60067,1698422696369,-22,-52,-991,43,50,30,-1998,919,849,388,591,254,362,593
60068,1698422696407,-22,-53,-992,44,50,30,-1998,919,849,390,592,256,353,585
60069,1698422696414,-22,-52,-991,46,49,26,-1998,919,848,392,594,255,350,606
60070,1698422696430,-22,-53,-991,48,51,27,-1998,918,848,388,591,256,349,620
60071,1698422696452,-20,-52,-992,47,49,29,-1998,919,849,389,590,257,354,599
60072,1698422696474,-20,-52,-990,44,52,28,-1998,919,849,391,591,255,355,600
60073,1698422696497,-20,-52,-991,43,51,26,-1997,918,849,392,592,253,354,613
60074,1698422696512,-20,-51,-992,44,50,25,-1996,919,848,389,586,258,353,613
60075,1698422696528,-20,-51,-992,44,52,27,-1996,920,848,393,588,261,352,604
60076,1698422696557,-20,-51,-991,45,50,27,-1996,920,849,387,584,255,343,595
60077,1698422696572,-20,-52,-991,43,49,28,-1997,919,850,386,584,253,349,596
60078,1698422696595,-20,-51,-991,45,54,29,-1997,919,850,386,584,255,347,605
60079,1698422696617,-20,-51,-991,43,53,28,-1997,919,852,388,583,256,348,594
60080,1698422696632,-21,-52,-992,44,54,30,-1997,919,852,389,583,258,347,594
60081,1698422696647,-21,-52,-992,43,51,26,-1997,918,853,390,585,257,352,592
60082,1698422696670,-21,-51,-990,41,51,26,-1996,918,852,392,584,258,353,595
60083,1698422696692,-21,-51,-990,40,50,28,-1996,918,852,392,583,254,352,586
60084,1698422696715,-20,-52,-989,43,49,27,-1995,918,853,389,586,258,346,594
60085,1698422696745,-20,-52,-989,45,48,26,-1995,918,854,389,586,259,346,603
60086,1698422696752,-20,-53,-988,45,50,26,-1996,918,853,390,587,258,347,601
60087,1698422696782,-20,-52,-989,48,48,27,-1996,918,854,390,586,254,345,603
60088,1698422696789,-21,-51,-989,46,49,29,-1996,918,853,387,587,253,345,603
60089,1698422696812,-22,-52,-990,48,46,28,-1996,918,852,388,588,253,347,611
60090,1698422696828,-22,-52,-991,46,47,27,-1996,919,852,392,591,258,353,618
60091,1698422696850,-22,-52,-990,45,45,28,-1996,919,851,395,591,259,354,613
60092,1698422696872,-21,-52,-990,44,49,26,-1996,918,850,393,596,262,354,602
60093,1698422696901,-21,-52,-990,43,48,26,-1997,918,850,399,598,261,358,617
60094,1698422696909,-20,-52,-990,46,48,28,-1996,919,849,398,598,263,364,611
60095,1698422696932,-21,-52,-991,45,49,30,-1996,921,849,399,598,265,366,622
60096,1698422696947,-21,-52,-990,46,48,30,-1997,920,849,400,598,263,364,622
60097,1698422696970,-21,-52,-991,45,50,28,-1997,920,849,401,600,267,371,617
60098,1698422697000,-21,-51,-992,43,48,25,-1997,920,849,397,600,263,367,614
60099,1698422697007,-20,-52,-992,44,48,26,-1999,920,850,400,601,268,371,608
60100,1698422697030,-21,-52,-993,44,49,23,-1998,921,850,400,604,272,373,617
60101,1698422697052,-21,-51,-992,46,49,25,-1998,920,850,398,602,268,373,621
60102,1698422697075,-21,-51,-991,43,49,28,-1998,920,850,397,605,263,375,613
60103,1698422697090,-21,-52,-991,48,49,29,-1998,920,849,399,608,266,375,630
60104,1698422697112,-21,-51,-992,44,48,30,-1998,921,850,402,609,266,377,637
