timestamp,accGGx,accGGy,accGGz
1698415511.399,-0.802,0.471,-0.316
1698415511.481,-0.779,0.481,-0.331
1698415511.559,-0.782,0.479,-0.342
1698415511.639,-0.844,0.478,-0.356
1698415511.72,-0.885,0.48,-0.38
1698415511.799,-0.87,0.45,-0.396
1698415511.881,-0.839,0.371,-0.351
1698415511.959,-0.863,0.343,-0.335
1698415512.039,-0.851,0.316,-0.331
1698415512.119,-0.808,0.309,-0.34
1698415512.199,-0.791,0.338,-0.363
1698415512.279,-0.806,0.377,-0.396
1698415512.359,-0.817,0.401,-0.41
1698415512.439,-0.825,0.414,-0.405
1698415512.519,-0.833,0.427,-0.397
1698415512.599,-0.846,0.431,-0.396
1698415512.679,-0.887,0.436,-0.402
1698415512.759,-0.966,0.41,-0.426
1698415512.839,-0.972,0.378,-0.408
1698415512.919,-0.898,0.376,-0.346
1698415512.999,-0.896,0.379,-0.306
1698415513.079,-0.913,0.387,-0.27
1698415513.158,-0.866,0.398,-0.24
1698415513.239,-0.818,0.409,-0.234
1698415513.318,-0.762,0.467,-0.244
1698415513.398,-0.739,0.509,-0.32
1698415513.479,-0.8,0.483,-0.35
1698415513.558,-0.856,0.472,-0.37
1698415513.638,-0.931,0.474,-0.385
1698415513.719,-0.955,0.476,-0.393
1698415513.798,-0.934,0.424,-0.412
1698415513.878,-0.914,0.366,-0.409
1698415513.959,-0.878,0.332,-0.376
1698415514.038,-0.815,0.296,-0.365
1698415514.118,-0.736,0.269,-0.374
1698415514.199,-0.712,0.279,-0.393
1698415514.278,-0.746,0.321,-0.421
1698415514.358,-0.761,0.375,-0.43
1698415514.439,-0.763,0.419,-0.435
1698415514.518,-0.791,0.429,-0.441
1698415514.598,-0.806,0.436,-0.446
1698415514.678,-0.819,0.449,-0.46
1698415514.758,-0.869,0.454,-0.465
1698415514.838,-0.917,0.44,-0.447
1698415514.919,-0.852,0.369,-0.474
1698415514.998,-0.901,0.335,-0.34
1698415515.078,-0.892,0.358,-0.27
1698415515.159,-0.824,0.368,-0.254
1698415515.238,-0.797,0.389,-0.278
1698415515.318,-0.8,0.429,-0.32
1698415515.399,-0.789,0.465,-0.317
1698415515.478,-0.79,0.487,-0.328
1698415515.558,-0.817,0.507,-0.371
1698415515.639,-0.848,0.521,-0.385
1698415515.718,-0.863,0.526,-0.385
1698415515.798,-0.849,0.516,-0.38
1698415515.878,-0.843,0.484,-0.37
1698415515.958,-0.848,0.445,-0.349
1698415516.038,-0.845,0.405,-0.321
1698415516.119,-0.839,0.393,-0.302
1698415516.198,-0.821,0.395,-0.316
1698415516.278,-0.805,0.401,-0.345
1698415516.358,-0.779,0.431,-0.361
1698415516.438,-0.77,0.458,-0.36
1698415516.518,-0.767,0.495,-0.359
1698415516.598,-0.76,0.501,-0.37
1698415516.678,-0.747,0.509,-0.379
1698415516.758,-0.754,0.522,-0.38
1698415516.838,-0.834,0.531,-0.379
1698415516.918,-0.9,0.504,-0.331
1698415516.998,-0.893,0.458,-0.253
1698415517.08,-0.874,0.422,-0.181
1698415517.158,-0.859,0.424,-0.121
1698415517.24,-0.853,0.46,-0.098
1698415517.318,-0.864,0.451,-0.08
1698415517.398,-0.893,0.44,-0.091
1698415517.48,-0.924,0.457,-0.146
1698415517.558,-0.957,0.45,-0.172
1698415517.64,-0.979,0.432,-0.167
1698415517.718,-0.989,0.406,-0.161
1698415517.798,-0.973,0.388,-0.167
1698415517.879,-0.935,0.367,-0.224
1698415517.958,-0.874,0.359,-0.29
1698415518.04,-0.803,0.401,-0.367
1698415518.118,-0.811,0.398,-0.36
1698415518.198,-0.819,0.392,-0.332
1698415518.279,-0.822,0.382,-0.291
1698415518.358,-0.776,0.378,-0.231
1698415518.438,-0.756,0.393,-0.177
1698415518.518,-0.796,0.423,-0.146
1698415518.598,-0.82,0.449,-0.119
1698415518.679,-0.846,0.499,-0.113
1698415518.758,-0.861,0.541,-0.155
1698415518.838,-0.856,0.543,-0.211
1698415518.917,-0.854,0.6,-0.258
1698415518.998,-0.838,0.648,-0.266
1698415519.078,-0.82,0.638,-0.247
1698415519.157,-0.831,0.66,-0.261
1698415519.238,-0.823,0.691,-0.274
1698415519.317,-0.787,0.694,-0.27
1698415519.397,-0.76,0.693,-0.273
1698415519.477,-0.733,0.711,-0.281
1698415519.557,-0.645,0.712,-0.338
1698415519.637,-0.607,0.714,-0.349
1698415519.717,-0.591,0.724,-0.376
1698415519.797,-0.566,0.722,-0.425
1698415519.877,-0.518,0.733,-0.48
1698415519.957,-0.477,0.743,-0.512
1698415520.037,-0.45,0.708,-0.54
1698415520.117,-0.412,0.652,-0.596
1698415520.198,-0.366,0.598,-0.636
1698415520.277,-0.352,0.58,-0.67
1698415520.357,-0.357,0.594,-0.7
1698415520.437,-0.376,0.593,-0.7
1698415520.517,-0.404,0.588,-0.693
1698415520.597,-0.422,0.597,-0.685
1698415520.678,-0.435,0.605,-0.677
1698415520.757,-0.44,0.597,-0.679
1698415520.837,-0.424,0.585,-0.683
1698415520.918,-0.414,0.577,-0.686
1698415520.997,-0.42,0.571,-0.693
1698415521.077,-0.433,0.564,-0.671
1698415521.157,-0.42,0.575,-0.665
1698415521.237,-0.413,0.594,-0.664
1698415521.317,-0.376,0.6,-0.668
1698415521.397,-0.359,0.595,-0.666
1698415521.477,-0.391,0.613,-0.648
1698415521.558,-0.41,0.634,-0.627
1698415521.637,-0.416,0.646,-0.624
1698415521.717,-0.414,0.653,-0.632
1698415521.797,-0.415,0.657,-0.633
1698415521.877,-0.416,0.62,-0.618
1698415521.957,-0.412,0.598,-0.61
1698415522.037,-0.41,0.625,-0.617
1698415522.117,-0.414,0.635,-0.617
1698415522.197,-0.417,0.64,-0.619
1698415522.277,-0.413,0.647,-0.62
1698415522.357,-0.413,0.645,-0.623
1698415522.437,-0.38,0.756,-0.612
1698415522.517,-0.37,0.815,-0.609
1698415522.597,-0.409,0.68,-0.621
1698415522.677,-0.416,0.66,-0.626
1698415522.757,-0.427,0.645,-0.626
1698415522.838,-0.434,0.636,-0.624
1698415522.917,-0.431,0.632,-0.636
1698415522.997,-0.424,0.63,-0.638
1698415523.077,-0.423,0.631,-0.64
1698415523.157,-0.426,0.636,-0.644
1698415523.239,-0.429,0.638,-0.64
