timestamp,magnRawx,magnRawy,magnRawz
1698415512.522,63,173,607
1698415512.601,60,180,605
1698415512.681,67,179,607
1698415512.761,71,185,605
1698415512.841,61,186,601
1698415512.922,83,192,605
1698415513.001,68,202,601
1698415513.081,71,218,609
1698415513.161,75,233,611
1698415513.241,64,218,617
1698415513.321,73,224,613
1698415513.401,76,225,603
1698415513.482,85,208,596
1698415513.561,90,176,588
1698415513.641,81,178,596
1698415513.721,70,169,599
1698415513.801,81,162,602
1698415513.881,73,176,612
1698415513.961,62,188,614
1698415514.107,54,202,626
1698415514.121,62,211,619
1698415514.201,56,222,624
1698415514.281,56,210,621
1698415514.361,60,189,625
1698415514.444,60,179,613
1698415514.521,64,175,611
1698415514.601,56,165,633
1698415514.681,63,178,614
1698415514.761,59,161,605
1698415514.843,72,180,606
1698415514.921,68,175,608
1698415515.001,77,189,613
1698415515.081,81,206,612
1698415515.161,66,217,615
1698415515.243,81,234,611
1698415515.321,72,218,613
1698415515.401,96,206,610
1698415515.481,85,190,596
1698415515.561,86,192,607
1698415515.644,82,189,606
1698415515.721,85,182,605
1698415515.801,68,174,612
1698415515.881,78,167,616
1698415515.961,80,174,611
1698415516.043,69,182,615
1698415516.121,97,179,616
1698415516.201,93,189,600
1698415516.281,88,177,596
1698415516.361,106,189,593
1698415516.443,95,192,594
1698415516.521,112,188,577
1698415516.601,129,201,574
1698415516.681,132,212,554
1698415516.761,150,219,536
1698415516.843,145,237,521
1698415516.921,143,246,516
1698415517.0,148,274,504
1698415517.083,137,295,514
1698415517.161,132,309,499
1698415517.243,131,320,484
1698415517.321,119,325,490
1698415517.4,116,332,477
1698415517.482,107,359,470
1698415517.561,82,378,478
1698415517.643,72,410,481
1698415517.72,60,420,491
1698415517.801,54,433,487
1698415517.882,42,443,508
1698415517.96,41,439,510
1698415518.043,29,459,509
1698415518.12,26,460,518
1698415518.2,41,462,530
1698415518.281,9,460,533
1698415518.36,13,468,525
1698415518.44,-9,473,527
1698415518.521,-19,466,524
1698415518.6,-24,486,525
1698415518.681,-41,483,538
1698415518.761,-48,496,541
1698415518.84,-56,497,553
1698415518.92,-63,498,562
1698415519.001,-70,480,565
1698415519.08,-84,494,544
1698415519.16,-101,491,564
1698415519.24,-106,517,560
1698415519.32,-115,519,553
1698415519.4,-130,508,566
1698415519.48,-136,501,562
1698415519.56,-146,511,569
1698415519.64,-153,498,569
1698415519.72,-149,495,574
1698415519.8,-174,492,578
1698415519.88,-187,490,590
1698415519.96,-184,489,599
1698415520.04,-200,480,597
1698415520.12,-195,473,601
1698415520.2,-197,467,607
1698415520.28,-197,469,613
1698415520.36,-203,469,620
1698415520.44,-192,471,605
1698415520.52,-191,465,616
1698415520.6,-186,465,616
1698415520.68,-182,463,609
1698415520.76,-189,465,607
1698415520.84,-192,472,614
1698415520.92,-189,465,620
1698415521.002,-186,468,606
1698415521.08,-191,479,621
1698415521.16,-195,476,604
1698415521.24,-193,472,607
1698415521.32,-197,475,609
1698415521.403,-197,467,614
1698415521.48,-185,489,602
1698415521.561,-202,486,601
1698415521.64,-195,487,602
1698415521.72,-208,474,602
1698415521.802,-199,488,608
1698415521.88,-192,477,600
1698415521.96,-194,476,596
1698415522.04,-206,483,604
1698415522.12,-188,478,596
1698415522.202,-190,482,605
1698415522.28,-195,483,603
1698415522.36,-206,488,602
1698415522.44,-198,476,614
1698415522.52,-194,483,603
1698415522.602,-189,479,594
1698415522.68,-193,476,592
1698415522.76,-187,488,602
1698415522.841,-187,470,613
1698415522.92,-183,474,602
1698415523.002,-197,475,605
1698415523.08,-189,469,606
1698415523.159,-180,486,600
1698415523.242,-177,485,610
