timestamp,accGx,accGy,accGz
1698920120.05,-0.553,0.451,-0.72
1698920120.13,-0.522,0.392,-0.743
1698920120.21,-0.373,0.406,-0.787
1698920120.29,-0.333,0.401,-0.78
1698920120.37,-0.345,0.46,-0.758
1698920120.45,-0.406,0.552,-0.716
1698920120.529,-0.481,0.571,-0.667
1698920120.612,-0.502,0.553,-0.656
1698920120.69,-0.483,0.507,-0.662
1698920120.769,-0.469,0.503,-0.657
1698920120.849,-0.466,0.537,-0.658
1698920120.931,-0.461,0.544,-0.662
1698920121.009,-0.46,0.555,-0.666
1698920121.089,-0.464,0.557,-0.663
1698920121.17,-0.463,0.553,-0.655
1698920121.249,-0.459,0.557,-0.659
1698920121.329,-0.457,0.56,-0.666
1698920121.41,-0.455,0.559,-0.672
1698920121.489,-0.454,0.56,-0.68
1698920121.569,-0.46,0.557,-0.676
1698920121.65,-0.459,0.556,-0.67
1698920121.729,-0.382,0.583,-0.686
1698920121.809,-0.349,0.599,-0.696
1698920121.889,-0.406,0.582,-0.681
1698920121.969,-0.427,0.569,-0.67
1698920122.049,-0.436,0.564,-0.672
1698920122.13,-0.444,0.562,-0.672
1698920122.209,-0.455,0.56,-0.666
1698920122.291,-0.46,0.559,-0.661
1698920122.369,-0.456,0.556,-0.66
1698920122.452,-0.457,0.552,-0.665
1698920122.529,-0.458,0.555,-0.67
1698920122.609,-0.448,0.574,-0.678
1698920122.689,-0.448,0.571,-0.675
1698920122.769,-0.451,0.568,-0.667
1698920122.849,-0.444,0.575,-0.665
1698920122.929,-0.44,0.579,-0.676
1698920123.009,-0.445,0.576,-0.676
1698920123.089,-0.446,0.574,-0.673
1698920123.169,-0.449,0.575,-0.675
1698920123.249,-0.45,0.576,-0.682
1698920123.331,-0.448,0.573,-0.682
1698920123.409,-0.445,0.566,-0.673
1698920123.489,-0.445,0.568,-0.67
1698920123.569,-0.452,0.569,-0.671
1698920123.649,-0.467,0.579,-0.68
1698920123.729,-0.539,0.619,-0.661
1698920123.809,-0.53,0.62,-0.627
1698920123.889,-0.353,0.589,-0.586
1698920123.969,-0.241,0.691,-0.576
1698920124.049,-0.301,0.721,-0.634
1698920124.129,-0.39,0.628,-0.674
1698920124.209,-0.386,0.694,-0.654
1698920124.289,-0.409,0.77,-0.558
1698920124.371,-0.53,0.728,-0.451
1698920124.449,-0.884,0.73,-0.287
1698920124.529,-1.281,0.753,-0.098
1698920124.609,-1.363,0.636,0.032
1698920124.689,-1.133,0.465,0.083
1698920124.769,-0.862,0.372,0.137
1698920124.849,-0.696,0.268,0.183
1698920124.929,-0.603,0.172,0.13
