msFromStart,abs,alpha,beta,gamma
1698920120009.0,False,92.7,79.80000000000001,-1.9000000000000001
1698920120025.0,False,92.9,79.80000000000001,-2.2
1698920120042.0,False,93.10000000000001,79.80000000000001,-2.4000000000000004
1698920120059.0,False,93.2,79.80000000000001,-2.6
1698920120075.0,False,93.4,79.9,-2.7
1698920120092.0,False,93.5,80.0,-2.8000000000000003
1698920120109.0,False,93.7,80.0,-3.0
1698920120125.0,False,93.9,80.0,-3.1
1698920120159.0,False,93.9,79.9,-3.0
1698920120176.0,False,93.80000000000001,79.80000000000001,-2.8000000000000003
1698920120192.0,False,93.5,79.80000000000001,-2.5
1698920120209.0,False,93.30000000000001,79.7,-2.3000000000000003
1698920120225.0,False,93.0,79.7,-2.0
1698920120242.0,False,92.7,79.60000000000001,-1.8
1698920120259.0,False,92.4,79.60000000000001,-1.5
1698920120275.0,False,92.30000000000001,79.5,-1.4000000000000001
1698920120292.0,False,92.10000000000001,79.5,-1.2000000000000002
1698920120309.0,False,92.0,79.4,-1.1
1698920120325.0,False,91.80000000000001,79.4,-0.9
1698920120342.0,False,91.60000000000001,79.30000000000001,-0.8
1698920120359.0,False,91.4,79.2,-0.6000000000000001
1698920120376.0,False,91.30000000000001,79.10000000000001,-0.5
1698920120425.0,False,91.4,79.0,-0.6000000000000001
1698920120459.0,False,91.30000000000001,78.80000000000001,-0.5
1698920120475.0,False,91.2,78.80000000000001,-0.5
1698920120509.0,False,91.10000000000001,78.7,-0.4
1698920120525.0,False,91.0,78.7,-0.4
1698920120559.0,False,90.60000000000001,78.60000000000001,0.0
1698920120575.0,False,90.5,78.60000000000001,0.1
1698920120592.0,False,90.30000000000001,78.5,0.30000000000000004
1698920120608.0,False,90.10000000000001,78.5,0.5
1698920120626.0,False,90.0,78.5,0.6000000000000001
1698920120642.0,False,89.80000000000001,78.5,0.8
1698920120659.0,False,89.7,78.5,1.0
1698920120675.0,False,89.5,78.5,1.2000000000000002
1698920120692.0,False,89.4,78.60000000000001,1.4000000000000001
1698920120709.0,False,89.2,78.60000000000001,1.5
1698920120742.0,False,89.10000000000001,78.60000000000001,1.6
1698920120759.0,False,89.0,78.60000000000001,1.7000000000000002
1698920120792.0,False,89.10000000000001,78.7,1.6
1698920120809.0,False,89.2,78.80000000000001,1.5
1698920120825.0,False,89.30000000000001,78.80000000000001,1.4000000000000001
1698920120842.0,False,89.4,78.80000000000001,1.3
1698920120876.0,False,89.60000000000001,78.9,1.1
1698920120892.0,False,89.80000000000001,78.9,0.9
1698920120909.0,False,90.0,78.9,0.7000000000000001
1698920120925.0,False,90.10000000000001,79.0,0.7000000000000001
1698920120975.0,False,90.10000000000001,79.10000000000001,0.7000000000000001
1698920121009.0,False,90.30000000000001,79.10000000000001,0.4
1698920121025.0,False,90.60000000000001,79.10000000000001,0.2
1698920121042.0,False,90.80000000000001,79.10000000000001,0.0
1698920121058.0,False,91.0,79.2,-0.1
1698920121075.0,False,91.10000000000001,79.2,-0.2
1698920121092.0,False,91.10000000000001,79.2,-0.30000000000000004
1698920121109.0,False,91.30000000000001,79.2,-0.4
1698920121143.0,False,91.60000000000001,79.2,-0.8
1698920121159.0,False,91.80000000000001,79.2,-1.0
1698920121175.0,False,91.9,79.30000000000001,-1.1
1698920121192.0,False,92.0,79.30000000000001,-1.2000000000000002
1698920121209.0,False,92.10000000000001,79.30000000000001,-1.3
1698920121242.0,False,92.2,79.30000000000001,-1.4000000000000001
1698920121259.0,False,92.10000000000001,79.4,-1.3
1698920121293.0,False,91.9,79.4,-1.0
1698920121308.0,False,91.7,79.4,-0.8
1698920121325.0,False,91.60000000000001,79.5,-0.6000000000000001
1698920121343.0,False,91.5,79.5,-0.5
1698920121359.0,False,91.30000000000001,79.60000000000001,-0.2
1698920121375.0,False,91.2,79.60000000000001,-0.1
1698920121392.0,False,91.10000000000001,79.60000000000001,0.0
1698920121410.0,False,91.2,79.60000000000001,-0.1
1698920121425.0,False,91.30000000000001,79.60000000000001,-0.1
1698920121442.0,False,91.4,79.60000000000001,-0.2
1698920121459.0,False,91.30000000000001,79.7,-0.1
1698920121475.0,False,91.2,79.7,0.1
1698920121492.0,False,91.10000000000001,79.7,0.2
1698920121509.0,False,91.0,79.80000000000001,0.4
1698920121559.0,False,91.10000000000001,79.9,0.0
1698920121576.0,False,91.30000000000001,79.9,-0.2
1698920121592.0,False,91.4,79.9,-0.4
1698920121608.0,False,91.7,79.9,-0.7000000000000001
1698920121625.0,False,92.0,79.9,-1.1
1698920121642.0,False,92.2,79.9,-1.4000000000000001
1698920121659.0,False,92.5,79.9,-1.8
1698920121675.0,False,92.9,79.80000000000001,-2.2
1698920121693.0,False,93.0,79.80000000000001,-2.3000000000000003
1698920121709.0,False,93.10000000000001,79.80000000000001,-2.4000000000000004
1698920121725.0,False,93.0,79.7,-2.3000000000000003
1698920121759.0,False,92.80000000000001,79.7,-2.1
1698920121775.0,False,92.60000000000001,79.7,-1.9000000000000001
1698920121792.0,False,92.5,79.7,-1.8
1698920121809.0,False,92.30000000000001,79.7,-1.5
1698920121825.0,False,92.0,79.80000000000001,-1.2000000000000002
1698920121842.0,False,91.80000000000001,79.80000000000001,-0.9
1698920121859.0,False,91.60000000000001,79.80000000000001,-0.8
1698920121875.0,False,91.4,79.80000000000001,-0.5
1698920121892.0,False,91.10000000000001,79.80000000000001,-0.2
1698920121909.0,False,91.0,79.80000000000001,-0.1
1698920121925.0,False,90.7,79.9,0.1
1698920121942.0,False,90.60000000000001,79.9,0.30000000000000004
1698920121959.0,False,90.5,79.9,0.30000000000000004
1698920121975.0,False,90.4,80.0,0.5
1698920122042.0,False,90.4,80.10000000000001,0.4
1698920122091.0,False,90.2,80.10000000000001,0.5
1698920122125.0,False,90.30000000000001,80.10000000000001,0.30000000000000004
1698920122142.0,False,90.2,80.0,0.30000000000000004
1698920122242.0,False,90.2,79.80000000000001,0.2
1698920122259.0,False,90.2,79.80000000000001,0.30000000000000004
1698920122276.0,False,90.2,79.7,0.30000000000000004
1698920122309.0,False,90.10000000000001,79.7,0.5
1698920122325.0,False,89.9,79.7,0.8
1698920122342.0,False,89.60000000000001,79.7,1.1
1698920122359.0,False,89.5,79.7,1.2000000000000002
1698920122375.0,False,89.4,79.7,1.4000000000000001
1698920122425.0,False,89.7,79.7,1.2000000000000002
1698920122442.0,False,89.9,79.7,1.0
1698920122475.0,False,90.2,79.7,0.7000000000000001
1698920122492.0,False,90.30000000000001,79.7,0.7000000000000001
1698920122509.0,False,90.30000000000001,79.80000000000001,0.7000000000000001
1698920122525.0,False,90.2,79.80000000000001,0.9
1698920122542.0,False,90.0,79.9,1.0
1698920122576.0,False,90.0,80.10000000000001,1.0
1698920122592.0,False,90.10000000000001,80.2,0.9
1698920122609.0,False,90.30000000000001,80.30000000000001,0.6000000000000001
1698920122627.0,False,90.5,80.30000000000001,0.5
1698920122642.0,False,90.9,80.30000000000001,0.0
1698920122659.0,False,91.10000000000001,80.30000000000001,-0.2
1698920122676.0,False,91.5,80.30000000000001,-0.6000000000000001
1698920122691.0,False,91.7,80.30000000000001,-0.8
1698920122758.0,False,91.5,80.4,-0.6000000000000001
1698920122775.0,False,91.4,80.30000000000001,-0.5
1698920122792.0,False,91.2,80.30000000000001,-0.2
1698920122809.0,False,90.80000000000001,80.30000000000001,0.2
1698920122825.0,False,90.60000000000001,80.30000000000001,0.4
1698920122842.0,False,90.2,80.30000000000001,0.8
1698920122859.0,False,89.9,80.2,1.1
1698920122877.0,False,89.7,80.30000000000001,1.3
1698920122892.0,False,89.5,80.30000000000001,1.4000000000000001
1698920122908.0,False,89.30000000000001,80.30000000000001,1.7000000000000002
1698920122925.0,False,89.2,80.30000000000001,1.9000000000000001
1698920122942.0,False,89.0,80.4,2.0
1698920122959.0,False,88.7,80.4,2.3000000000000003
1698920122975.0,False,88.60000000000001,80.4,2.5
1698920122992.0,False,88.30000000000001,80.5,2.7
1698920123009.0,False,88.2,80.5,2.8000000000000003
1698920123025.0,False,88.2,80.5,2.9000000000000004
1698920123042.0,False,88.2,80.5,2.8000000000000003
1698920123059.0,False,88.30000000000001,80.5,2.7
1698920123075.0,False,88.4,80.5,2.6
1698920123092.0,False,88.4,80.5,2.5
1698920123109.0,False,88.60000000000001,80.60000000000001,2.3000000000000003
1698920123125.0,False,88.80000000000001,80.60000000000001,2.1
1698920123142.0,False,88.9,80.60000000000001,1.9000000000000001
1698920123159.0,False,89.2,80.60000000000001,1.7000000000000002
1698920123175.0,False,89.30000000000001,80.5,1.6
1698920123192.0,False,89.60000000000001,80.5,1.3
1698920123208.0,False,89.80000000000001,80.5,1.1
1698920123259.0,False,89.80000000000001,80.5,1.2000000000000002
1698920123275.0,False,89.60000000000001,80.4,1.4000000000000001
1698920123292.0,False,89.5,80.4,1.6
1698920123309.0,False,89.2,80.4,1.8
1698920123325.0,False,89.10000000000001,80.4,2.0
1698920123342.0,False,89.0,80.5,2.2
1698920123358.0,False,88.7,80.5,2.4000000000000004
1698920123375.0,False,88.4,80.5,2.8000000000000003
1698920123392.0,False,88.2,80.5,3.0
1698920123409.0,False,87.9,80.5,3.4000000000000004
1698920123425.0,False,87.5,80.5,3.7
1698920123442.0,False,87.5,80.5,3.8000000000000003
1698920123459.0,False,87.4,80.60000000000001,3.8000000000000003
1698920123509.0,False,87.60000000000001,80.60000000000001,3.6
1698920123525.0,False,87.7,80.60000000000001,3.4000000000000004
1698920123542.0,False,87.80000000000001,80.60000000000001,3.3000000000000003
1698920123559.0,False,88.10000000000001,80.60000000000001,3.0
1698920123577.0,False,88.4,80.60000000000001,2.7
1698920123592.0,False,88.5,80.7,2.6
1698920123609.0,False,88.7,80.7,2.4000000000000004
1698920123625.0,False,88.80000000000001,80.7,2.3000000000000003
1698920123643.0,False,88.9,80.7,2.1
1698920123659.0,False,89.2,80.7,1.9000000000000001
1698920123676.0,False,89.5,80.7,1.6
1698920123692.0,False,89.60000000000001,80.7,1.5
1698920123709.0,False,89.80000000000001,80.7,1.3
1698920123727.0,False,90.10000000000001,80.7,1.1
1698920123742.0,False,90.10000000000001,80.7,1.0
1698920123777.0,False,90.2,80.7,1.1
1698920123792.0,False,90.10000000000001,80.7,1.2000000000000002
1698920123809.0,False,89.9,80.7,1.4000000000000001
1698920123825.0,False,89.80000000000001,80.7,1.7000000000000002
1698920123842.0,False,89.7,80.7,1.8
1698920123860.0,False,89.60000000000001,80.80000000000001,1.9000000000000001
1698920123876.0,False,89.5,80.80000000000001,2.0
1698920123893.0,False,89.5,80.7,2.0
1698920123909.0,False,89.4,80.7,2.1
1698920123942.0,False,89.30000000000001,80.7,2.2
1698920123975.0,False,89.5,80.7,2.0
1698920124009.0,False,89.7,80.7,1.8
1698920124042.0,False,89.80000000000001,80.7,1.7000000000000002
1698920124060.0,False,89.9,80.7,1.6
1698920124075.0,False,90.0,80.60000000000001,1.5
1698920124092.0,False,90.10000000000001,80.60000000000001,1.3
1698920124141.0,False,90.30000000000001,80.60000000000001,1.2000000000000002
1698920124175.0,False,90.30000000000001,80.60000000000001,1.1
1698920124275.0,False,90.2,80.60000000000001,1.2000000000000002
1698920124310.0,False,90.10000000000001,80.60000000000001,1.4000000000000001
1698920124342.0,False,90.0,80.60000000000001,1.5
1698920124392.0,False,89.9,80.60000000000001,1.6
1698920124409.0,False,89.9,80.60000000000001,1.5
1698920124425.0,False,89.9,80.60000000000001,1.6
1698920124442.0,False,90.0,80.60000000000001,1.5
1698920124459.0,False,90.10000000000001,80.7,1.4000000000000001
1698920124494.0,False,90.2,80.7,1.3
1698920124509.0,False,90.30000000000001,80.7,1.2000000000000002
1698920124525.0,False,90.30000000000001,80.7,1.1
1698920124542.0,False,90.4,80.7,1.0
1698920124575.0,False,90.60000000000001,80.7,0.9
1698920124692.0,False,90.5,80.60000000000001,0.9
1698920124759.0,False,90.4,80.60000000000001,1.1
1698920124796.0,False,90.30000000000001,80.7,1.2000000000000002
1698920124808.0,False,90.2,80.7,1.2000000000000002
1698920124825.0,False,90.0,80.7,1.4000000000000001
1698920124842.0,False,89.80000000000001,80.80000000000001,1.6
1698920124859.0,False,89.7,80.80000000000001,1.7000000000000002
1698920124925.0,False,89.5,80.80000000000001,2.0
1698920124942.0,False,89.4,80.9,2.1
1698920124958.0,False,89.30000000000001,80.9,2.2
1698920124975.0,False,89.2,80.9,2.2
1698920124992.0,False,89.2,80.9,2.3000000000000003
1698920125010.0,False,89.10000000000001,80.9,2.4000000000000004
1698920125042.0,False,88.9,80.9,2.5
1698920125092.0,False,89.10000000000001,80.80000000000001,2.3000000000000003
1698920125109.0,False,89.30000000000001,80.80000000000001,2.2
1698920125125.0,False,89.4,80.80000000000001,2.1
1698920125142.0,False,89.5,80.7,2.0
1698920125163.0,False,89.60000000000001,80.7,1.8
1698920125192.0,False,89.80000000000001,80.7,1.6
1698920125209.0,False,89.9,80.60000000000001,1.5
1698920125242.0,False,90.10000000000001,80.60000000000001,1.3
1698920125275.0,False,90.30000000000001,80.60000000000001,1.2000000000000002
1698920125291.0,False,90.4,80.60000000000001,1.1
1698920125308.0,False,90.4,80.60000000000001,1.0
1698920125392.0,False,90.4,80.60000000000001,1.1
1698920125475.0,False,90.30000000000001,80.80000000000001,1.2000000000000002
1698920125493.0,False,90.30000000000001,80.80000000000001,1.1
1698920125525.0,False,90.5,80.9,1.0
1698920125542.0,False,90.60000000000001,80.9,0.8
1698920125575.0,False,90.80000000000001,81.0,0.6000000000000001
1698920125592.0,False,90.9,81.0,0.5
1698920125625.0,False,91.2,81.10000000000001,0.2
1698920125642.0,False,91.30000000000001,81.10000000000001,0.1
1698920125659.0,False,91.5,81.10000000000001,-0.1
1698920125675.0,False,91.60000000000001,81.2,-0.2
1698920125708.0,False,91.60000000000001,81.2,-0.30000000000000004
1698920125759.0,False,91.80000000000001,81.2,-0.5
1698920125791.0,False,91.9,81.10000000000001,-0.6000000000000001
1698920125858.0,False,91.9,81.10000000000001,-0.5
1698920125976.0,False,91.9,81.10000000000001,-0.6000000000000001
1698920126009.0,False,92.10000000000001,81.2,-0.7000000000000001
1698920126059.0,False,92.30000000000001,81.2,-0.9
1698920126092.0,False,92.4,81.2,-1.1
1698920126125.0,False,92.60000000000001,81.2,-1.2000000000000002
1698920126159.0,False,92.7,81.2,-1.4000000000000001
1698920126179.0,False,92.80000000000001,81.30000000000001,-1.5
1698920126225.0,False,92.9,81.30000000000001,-1.6
1698920126291.0,False,93.0,81.30000000000001,-1.7000000000000002
1698920126308.0,False,93.10000000000001,81.30000000000001,-1.7000000000000002
1698920126341.0,False,93.0,81.4,-1.6
1698920126475.0,False,93.0,81.5,-1.7000000000000002
1698920126492.0,False,93.10000000000001,81.5,-1.8
1698920126509.0,False,93.10000000000001,81.60000000000001,-1.8
1698920126542.0,False,93.2,81.60000000000001,-1.9000000000000001
1698920126609.0,False,93.30000000000001,81.7,-2.0
1698920126642.0,False,93.2,81.7,-1.9000000000000001
1698920126659.0,False,93.10000000000001,81.7,-1.8
1698920126709.0,False,93.10000000000001,81.5,-1.9000000000000001
1698920126725.0,False,93.10000000000001,81.30000000000001,-1.9000000000000001
1698920126742.0,False,92.9,81.0,-1.7000000000000002
1698920126759.0,False,92.80000000000001,80.80000000000001,-1.7000000000000002
1698920126776.0,False,92.5,80.30000000000001,-1.4000000000000001
1698920126795.0,False,91.9,79.80000000000001,-0.9
1698920126810.0,False,91.30000000000001,79.30000000000001,-0.2
1698920126826.0,False,91.10000000000001,78.9,0.1
1698920126842.0,False,90.80000000000001,78.2,0.4
1698920126859.0,False,90.80000000000001,77.9,0.5
1698920126876.0,False,90.60000000000001,77.10000000000001,0.7000000000000001
1698920126893.0,False,90.2,76.3,1.2000000000000002
1698920126910.0,False,89.60000000000001,75.5,1.8
1698920126925.0,False,89.4,75.10000000000001,2.1
1698920126942.0,False,89.0,74.2,2.6
1698920126960.0,False,88.9,73.7,2.9000000000000004
1698920126975.0,False,88.7,72.5,3.4000000000000004
1698920126992.0,False,88.4,71.3,3.9000000000000004
1698920127008.0,False,88.10000000000001,70.0,4.4
1698920127025.0,False,88.0,69.3,4.6000000000000005
1698920127042.0,False,87.80000000000001,67.9,5.0
1698920127059.0,False,87.5,66.3,5.300000000000001
1698920127078.0,False,87.4,65.5,5.5
1698920127095.0,False,87.4,64.0,5.7
1698920127108.0,False,87.30000000000001,62.6,5.800000000000001
1698920127126.0,False,87.2,62.0,5.800000000000001
1698920127142.0,False,87.10000000000001,60.5,5.7
1698920127160.0,False,87.10000000000001,58.7,5.5
1698920127176.0,False,87.0,57.800000000000004,5.4
1698920127192.0,False,87.0,55.900000000000006,5.300000000000001
1698920127208.0,False,86.9,54.0,5.300000000000001
1698920127225.0,False,86.9,53.0,5.300000000000001
1698920127241.0,False,86.80000000000001,51.300000000000004,5.2
1698920127259.0,False,86.80000000000001,49.800000000000004,5.0
1698920127275.0,False,86.80000000000001,49.0,4.9
1698920127292.0,False,86.9,47.800000000000004,4.800000000000001
1698920127309.0,False,86.80000000000001,46.7,4.800000000000001
