ts(msec),PPG
1698672747006.1084,15018.0
1698672747026.5178,15062.0
1698672747046.9272,15059.0
1698672747067.337,15067.0
1698672747087.746,15068.0
1698672747108.1558,15072.0
1698672747128.5652,15072.0
1698672747148.9746,15087.0
1698672747169.384,15092.0
1698672747189.7937,15053.0
1698672747210.2031,15093.0
1698672747230.6123,15097.0
1698672747251.022,15104.0
1698672747271.4314,15106.0
1698672747291.8408,15063.0
1698672747312.2505,15110.0
1698672747332.66,15110.0
1698672747353.069,15111.0
1698672747373.4788,15113.0
1698672747393.8882,15107.0
1698672747414.2976,15109.0
1698672747434.7073,15107.0
1698672747455.1167,15065.0
1698672747475.526,15100.0
1698672747495.9355,15097.0
1698672747516.345,15097.0
1698672747536.7546,15050.0
1698672747557.164,15091.0
1698672747577.5735,15090.0
1698672747597.983,15092.0
1698672747618.3923,15096.0
1698672747638.802,15101.0
1698672747659.2114,15116.0
1698672747679.6208,15122.0
1698672747700.0305,15121.0
1698672747720.4397,15120.0
1698672747740.849,15121.0
1698672747761.2588,15125.0
1698672747781.6682,15128.0
1698672747802.0776,15131.0
1698672747822.487,15091.0
1698672747842.8965,15141.0
1698672747863.3062,15140.0
1698672747883.7156,15098.0
1698672747904.125,15149.0
1698672747924.5344,15150.0
1698672747944.9438,15154.0
1698672747965.3535,15151.0
1698672747985.763,15103.0
1698672748006.1724,15151.0
1698672748026.5818,15157.0
1698672748046.9912,15106.0
1698672748067.401,15150.0
1698672748087.8103,15106.0
1698672748108.2195,15151.0
1698672748128.6292,15147.0
1698672748149.0386,15146.0
1698672748169.448,15145.0
1698672748189.8577,15142.0
1698672748210.267,15097.0
1698672748230.6765,15138.0
1698672748251.086,15136.0
1698672748271.4954,15132.0
1698672748291.905,15128.0
1698672748312.3145,15122.0
1698672748332.724,15123.0
1698672748353.1333,15117.0
1698672748373.5427,15120.0
1698672748393.9524,15121.0
1698672748414.3618,15121.0
1698672748434.7712,15122.0
1698672748455.181,15078.0
1698672748475.59,15122.0
1698672748495.9995,15121.0
1698672748516.4092,15117.0
1698672748536.8186,15118.0
1698672748557.228,15113.0
1698672748577.6377,15117.0
1698672748598.0469,15119.0
1698672748618.4563,15121.0
1698672748638.866,15120.0
1698672748659.2754,15118.0
1698672748679.6848,15117.0
1698672748700.0942,15110.0
1698672748720.504,15104.0
1698672748740.913,15059.0
1698672748761.3228,15102.0
1698672748781.7322,15091.0
1698672748802.1416,15090.0
1698672748822.551,15088.0
1698672748842.9607,15086.0
1698672748863.37,15080.0
1698672748883.7795,15070.0
1698672748904.189,15065.0
1698672748924.5984,15012.0
1698672748945.008,15050.0
1698672748965.4175,15036.0
1698672748985.827,15027.0
1698672749006.2363,15022.0
1698672749026.6458,15023.0
1698672749047.0554,15012.0
1698672749067.4648,14965.0
1698672749087.8745,15010.0
1698672749108.2837,15004.0
1698672749128.693,15010.0
1698672749149.1023,15016.0
1698672749169.5122,15007.0
1698672749189.9216,15015.0
1698672749210.331,15018.0
1698672749230.7405,15015.0
1698672749251.15,15019.0
1698672749271.5596,14972.0
1698672749291.969,15014.0
1698672749312.3784,15017.0
1698672749332.7878,14976.0
1698672749353.1973,15014.0
1698672749373.607,15011.0
1698672749394.0164,15012.0
1698672749414.4258,15010.0
1698672749434.8352,15008.0
1698672749455.2446,15008.0
1698672749475.654,15004.0
1698672749496.0637,15004.0
1698672749516.4731,14995.0
1698672749536.8826,14998.0
1698672749557.292,14994.0
1698672749577.7014,14996.0
1698672749598.111,14994.0
1698672749618.5205,15006.0
1698672749638.93,15010.0
1698672749659.3394,15013.0
1698672749679.7488,15012.0
1698672749700.1584,15013.0
1698672749720.568,15004.0
1698672749740.9773,14998.0
1698672749761.3867,14991.0
