msFromStart,abs,alpha,beta,gamma
1698672747015.0,False,158.0,82.80000000000001,-68.9
1698672747030.0,False,158.4,82.80000000000001,-69.3
1698672747046.0,False,158.8,82.9,-69.8
1698672747063.0,False,159.60000000000002,82.9,-70.7
1698672747080.0,False,159.9,83.0,-71.10000000000001
1698672747096.0,False,160.3,83.0,-71.60000000000001
1698672747132.0,False,160.20000000000002,83.10000000000001,-71.5
1698672747180.0,False,160.3,83.10000000000001,-71.60000000000001
1698672747197.0,False,160.10000000000002,83.0,-71.5
1698672747213.0,False,159.20000000000002,83.0,-70.7
1698672747230.0,False,158.8,83.0,-70.3
1698672747246.0,False,157.5,83.0,-69.10000000000001
1698672747262.0,False,155.70000000000002,83.0,-67.3
1698672747280.0,False,154.70000000000002,83.0,-66.3
1698672747296.0,False,152.6,82.9,-64.2
1698672747313.0,False,151.70000000000002,82.80000000000001,-63.300000000000004
1698672747330.0,False,150.20000000000002,82.7,-61.900000000000006
1698672747347.0,False,149.5,82.60000000000001,-61.2
1698672747363.0,False,149.8,82.7,-61.5
1698672747380.0,False,150.3,82.7,-61.900000000000006
1698672747396.0,False,152.0,82.80000000000001,-63.5
1698672747413.0,False,154.60000000000002,82.9,-66.0
1698672747430.0,False,156.10000000000002,82.9,-67.4
1698672747446.0,False,159.20000000000002,83.0,-70.3
1698672747463.0,False,161.4,82.9,-72.4
1698672747480.0,False,162.10000000000002,82.9,-73.10000000000001
1698672747497.0,False,162.60000000000002,82.9,-73.4
1698672747513.0,False,161.70000000000002,82.9,-72.4
1698672747530.0,False,160.8,82.9,-71.5
1698672747547.0,False,158.5,82.80000000000001,-69.0
1698672747564.0,False,155.60000000000002,82.60000000000001,-66.10000000000001
1698672747580.0,False,154.10000000000002,82.5,-64.5
1698672747596.0,False,151.0,82.30000000000001,-61.400000000000006
1698672747613.0,False,148.0,82.2,-58.5
1698672747631.0,False,146.8,82.10000000000001,-57.300000000000004
1698672747646.0,False,145.1,82.0,-55.7
1698672747663.0,False,144.70000000000002,82.0,-55.400000000000006
1698672747679.0,False,145.1,82.0,-55.800000000000004
1698672747697.0,False,146.70000000000002,82.2,-57.6
1698672747713.0,False,149.6,82.4,-60.5
1698672747731.0,False,153.20000000000002,82.5,-64.3
1698672747746.0,False,155.20000000000002,82.60000000000001,-66.3
1698672747764.0,False,158.8,82.7,-70.0
1698672747780.0,False,160.3,82.7,-71.4
1698672747797.0,False,161.9,82.80000000000001,-73.10000000000001
1698672747813.0,False,161.70000000000002,82.7,-72.9
1698672747831.0,False,159.9,82.7,-71.0
1698672747847.0,False,158.5,82.7,-69.60000000000001
1698672747864.0,False,155.0,82.60000000000001,-66.10000000000001
1698672747879.0,False,151.4,82.4,-62.5
1698672747896.0,False,149.70000000000002,82.30000000000001,-60.800000000000004
1698672747913.0,False,147.1,82.2,-58.2
1698672747930.0,False,146.1,82.2,-57.2
1698672747947.0,False,144.6,82.2,-55.800000000000004
1698672747964.0,False,144.0,82.2,-55.300000000000004
1698672747980.0,False,144.6,82.2,-55.900000000000006
1698672747997.0,False,145.20000000000002,82.30000000000001,-56.6
1698672748014.0,False,146.9,82.30000000000001,-58.300000000000004
1698672748030.0,False,148.70000000000002,82.4,-60.2
1698672748047.0,False,149.6,82.5,-61.1
1698672748064.0,False,150.9,82.5,-62.5
1698672748080.0,False,151.3,82.5,-62.900000000000006
1698672748096.0,False,151.70000000000002,82.5,-63.300000000000004
1698672748113.0,False,151.4,82.5,-63.0
1698672748130.0,False,150.9,82.5,-62.6
1698672748146.0,False,149.6,82.4,-61.300000000000004
1698672748163.0,False,148.0,82.30000000000001,-59.7
1698672748180.0,False,147.20000000000002,82.2,-58.800000000000004
1698672748198.0,False,144.9,82.10000000000001,-56.5
1698672748213.0,False,144.20000000000002,82.10000000000001,-55.800000000000004
1698672748229.0,False,143.1,82.0,-54.7
1698672748246.0,False,142.6,81.9,-54.300000000000004
1698672748263.0,False,142.1,81.9,-53.800000000000004
1698672748280.0,False,142.1,81.9,-53.7
1698672748314.0,False,142.1,81.80000000000001,-53.800000000000004
1698672748330.0,False,142.4,81.80000000000001,-54.1
1698672748347.0,False,142.6,81.80000000000001,-54.400000000000006
1698672748363.0,False,143.20000000000002,81.80000000000001,-55.1
1698672748380.0,False,143.0,81.80000000000001,-55.0
1698672748396.0,False,142.70000000000002,81.80000000000001,-54.800000000000004
1698672748415.0,False,142.4,81.80000000000001,-54.6
1698672748429.0,False,142.1,81.7,-54.400000000000006
1698672748463.0,False,141.4,81.60000000000001,-53.7
1698672748480.0,False,141.20000000000002,81.60000000000001,-53.400000000000006
1698672748513.0,False,141.70000000000002,81.60000000000001,-53.900000000000006
1698672748530.0,False,142.3,81.7,-54.400000000000006
1698672748547.0,False,143.20000000000002,81.9,-55.300000000000004
1698672748564.0,False,143.9,82.0,-56.0
1698672748580.0,False,145.6,82.2,-57.800000000000004
1698672748596.0,False,147.4,82.5,-59.800000000000004
1698672748614.0,False,148.4,82.60000000000001,-60.900000000000006
1698672748630.0,False,150.6,82.7,-63.2
1698672748647.0,False,151.4,82.80000000000001,-64.10000000000001
1698672748664.0,False,152.5,82.9,-65.2
1698672748681.0,False,152.70000000000002,82.9,-65.5
1698672748696.0,False,152.20000000000002,82.9,-65.0
1698672748714.0,False,151.5,82.80000000000001,-64.3
1698672748730.0,False,149.3,82.60000000000001,-62.0
1698672748747.0,False,147.9,82.5,-60.7
1698672748763.0,False,144.70000000000002,82.30000000000001,-57.400000000000006
1698672748780.0,False,141.3,82.2,-53.900000000000006
1698672748796.0,False,138.3,82.0,-50.6
1698672748813.0,False,137.0,81.9,-49.300000000000004
1698672748830.0,False,134.8,81.7,-46.900000000000006
1698672748847.0,False,133.9,81.60000000000001,-45.900000000000006
1698672748864.0,False,133.20000000000002,81.5,-45.0
1698672748879.0,False,134.1,81.4,-45.7
1698672748896.0,False,136.6,81.60000000000001,-48.1
1698672748914.0,False,138.4,81.80000000000001,-49.800000000000004
1698672748930.0,False,142.8,82.10000000000001,-53.900000000000006
1698672748947.0,False,148.4,82.5,-59.400000000000006
1698672748963.0,False,151.6,82.60000000000001,-62.6
1698672748980.0,False,158.60000000000002,82.80000000000001,-69.60000000000001
1698672748996.0,False,162.10000000000002,82.80000000000001,-73.2
1698672749014.0,False,168.60000000000002,83.0,-79.80000000000001
1698672749030.0,False,172.8,83.10000000000001,-84.0
1698672749047.0,False,173.60000000000002,83.2,-84.9
1698672749064.0,False,171.0,83.30000000000001,-82.4
1698672749080.0,False,168.60000000000002,83.30000000000001,-80.10000000000001
1698672749096.0,False,162.4,83.30000000000001,-74.0
1698672749114.0,False,155.3,83.2,-67.10000000000001
1698672749130.0,False,151.70000000000002,83.0,-63.7
1698672749146.0,False,145.0,82.80000000000001,-57.2
1698672749164.0,False,141.8,82.60000000000001,-54.2
1698672749180.0,False,136.3,82.4,-48.7
1698672749196.0,False,132.0,82.2,-44.5
1698672749213.0,False,129.3,82.0,-42.1
1698672749230.0,False,128.8,82.0,-41.7
1698672749246.0,False,129.1,82.0,-42.2
1698672749266.0,False,130.4,82.2,-43.7
1698672749300.0,False,134.0,82.7,-47.5
1698672749313.0,False,137.8,83.2,-51.400000000000006
1698672749331.0,False,140.20000000000002,83.4,-54.0
1698672749347.0,False,146.4,83.80000000000001,-60.400000000000006
1698672749363.0,False,150.1,83.9,-64.10000000000001
1698672749380.0,False,157.5,84.10000000000001,-71.8
1698672749396.0,False,163.20000000000002,84.2,-77.7
1698672749414.0,False,164.4,84.2,-78.9
1698672749431.0,False,164.5,84.30000000000001,-79.10000000000001
1698672749446.0,False,162.0,84.2,-76.60000000000001
1698672749463.0,False,157.8,84.10000000000001,-72.5
1698672749480.0,False,155.10000000000002,84.0,-69.8
1698672749496.0,False,148.6,83.80000000000001,-63.400000000000006
1698672749514.0,False,142.0,83.60000000000001,-56.7
1698672749529.0,False,138.9,83.5,-53.6
1698672749546.0,False,133.9,83.30000000000001,-48.5
1698672749563.0,False,131.0,83.10000000000001,-45.5
1698672749580.0,False,130.0,82.9,-44.400000000000006
1698672749596.0,False,129.8,82.9,-44.2
1698672749613.0,False,129.8,82.9,-44.1
1698672749646.0,False,130.70000000000002,83.2,-44.7
1698672749663.0,False,132.9,83.30000000000001,-46.800000000000004
1698672749680.0,False,134.6,83.4,-48.400000000000006
1698672749697.0,False,138.8,83.5,-52.5
1698672749713.0,False,142.3,83.60000000000001,-55.900000000000006
1698672749729.0,False,143.3,83.60000000000001,-56.900000000000006
1698672749746.0,False,144.6,83.60000000000001,-58.0
1698672749763.0,False,144.8,83.5,-58.1
1698672749779.0,False,144.70000000000002,83.5,-57.900000000000006
1698672749796.0,False,144.0,83.4,-57.1
1698672749813.0,False,142.70000000000002,83.2,-55.7
1698672749829.0,False,141.1,83.0,-54.2
1698672749846.0,False,140.4,82.9,-53.400000000000006
1698672749863.0,False,139.0,82.7,-52.0
1698672749879.0,False,138.4,82.60000000000001,-51.300000000000004
1698672749896.0,False,137.5,82.5,-50.400000000000006
1698672749913.0,False,137.1,82.4,-50.0
1698672749946.0,False,137.4,82.2,-50.1
1698672749962.0,False,137.8,82.10000000000001,-50.400000000000006
1698672749979.0,False,138.5,82.0,-50.900000000000006
1698672749996.0,False,139.1,81.9,-51.400000000000006
1698672750013.0,False,140.6,81.80000000000001,-52.6
1698672750029.0,False,141.4,81.80000000000001,-53.300000000000004
1698672750046.0,False,143.20000000000002,81.7,-54.800000000000004
1698672750063.0,False,144.8,81.60000000000001,-56.2
1698672750079.0,False,146.20000000000002,81.60000000000001,-57.300000000000004
1698672750096.0,False,146.70000000000002,81.60000000000001,-57.7
1698672750113.0,False,147.4,81.5,-58.2
1698672750130.0,False,147.70000000000002,81.5,-58.300000000000004
1698672750163.0,False,147.4,81.4,-57.7
1698672750179.0,False,147.0,81.30000000000001,-57.1
1698672750196.0,False,146.9,81.30000000000001,-56.900000000000006
1698672750213.0,False,146.9,81.30000000000001,-56.7
1698672750229.0,False,146.9,81.30000000000001,-56.6
1698672750248.0,False,146.8,81.2,-56.400000000000006
1698672750263.0,False,146.4,81.0,-55.900000000000006
1698672750280.0,False,146.1,81.0,-55.6
1698672750296.0,False,145.5,80.9,-54.900000000000006
1698672750313.0,False,144.9,80.80000000000001,-54.2
1698672750330.0,False,144.20000000000002,80.7,-53.400000000000006
1698672750346.0,False,143.70000000000002,80.5,-52.800000000000004
1698672750363.0,False,143.5,80.4,-52.5
1698672750380.0,False,143.20000000000002,80.30000000000001,-52.300000000000004
1698672750397.0,False,143.20000000000002,80.30000000000001,-52.2
1698672750413.0,False,143.20000000000002,80.30000000000001,-52.300000000000004
1698672750430.0,False,143.6,80.4,-52.7
1698672750446.0,False,143.9,80.5,-53.0
1698672750464.0,False,145.0,80.5,-54.2
1698672750479.0,False,146.4,80.60000000000001,-55.6
1698672750496.0,False,147.1,80.7,-56.300000000000004
1698672750513.0,False,148.1,80.7,-57.400000000000006
1698672750529.0,False,148.5,80.80000000000001,-57.800000000000004
1698672750546.0,False,148.5,80.7,-57.800000000000004
1698672750563.0,False,147.6,80.7,-57.0
1698672750580.0,False,146.0,80.5,-55.6
1698672750597.0,False,145.0,80.5,-54.7
1698672750613.0,False,142.8,80.30000000000001,-52.6
1698672750646.0,False,139.6,79.9,-49.6
1698672750663.0,False,137.5,79.80000000000001,-47.6
1698672750679.0,False,136.1,79.60000000000001,-46.2
1698672750696.0,False,135.6,79.60000000000001,-45.7
1698672750714.0,False,135.20000000000002,79.5,-45.2
1698672750729.0,False,135.20000000000002,79.5,-45.1
1698672750747.0,False,135.4,79.5,-45.2
1698672750763.0,False,135.9,79.60000000000001,-45.7
1698672750780.0,False,136.5,79.7,-46.2
1698672750796.0,False,136.8,79.80000000000001,-46.5
1698672750813.0,False,137.20000000000002,80.0,-46.800000000000004
1698672750830.0,False,137.5,80.10000000000001,-47.1
1698672750846.0,False,137.8,80.2,-47.400000000000006
1698672750880.0,False,137.70000000000002,80.2,-47.300000000000004
1698672750896.0,False,137.6,80.2,-47.1
1698672750913.0,False,137.20000000000002,80.2,-46.7
1698672750930.0,False,136.6,80.10000000000001,-46.0
1698672750947.0,False,136.20000000000002,80.10000000000001,-45.6
1698672750963.0,False,135.3,79.9,-44.6
1698672750979.0,False,134.20000000000002,79.80000000000001,-43.6
1698672750996.0,False,133.4,79.60000000000001,-42.7
1698672751013.0,False,133.1,79.60000000000001,-42.400000000000006
1698672751029.0,False,132.70000000000002,79.60000000000001,-42.0
1698672751046.0,False,132.6,79.60000000000001,-41.900000000000006
1698672751063.0,False,132.70000000000002,79.7,-42.0
1698672751080.0,False,132.9,79.7,-42.2
1698672751096.0,False,133.3,79.80000000000001,-42.6
1698672751113.0,False,133.4,79.80000000000001,-42.800000000000004
1698672751130.0,False,134.4,79.80000000000001,-43.800000000000004
1698672751146.0,False,135.0,79.9,-44.400000000000006
