ts(msec),X,Y,Z
1698744198009.5376,0.4429931640625,-0.527099609375,-0.81494140625
1698744198040.7869,0.4420166015625,-0.5340576171875,-0.8365478515625
1698744198072.0364,0.4444580078125,-0.549560546875,-0.8729248046875
1698744198103.286,0.445556640625,-0.6180419921875,-0.9180908203125
1698744198134.5354,0.428466796875,-0.7501220703125,-0.9375
1698744198165.785,0.4095458984375,-0.86669921875,-0.95166015625
1698744198197.0344,0.403076171875,-0.870849609375,-0.9171142578125
1698744198228.284,0.3515625,-0.8585205078125,-0.8470458984375
1698744198259.5334,0.3013916015625,-0.85693359375,-0.819091796875
1698744198290.7827,0.2744140625,-0.8348388671875,-0.8084716796875
1698744198322.0322,0.215576171875,-0.8505859375,-0.76904296875
1698744198353.2815,0.1534423828125,-0.8599853515625,-0.7059326171875
1698744198384.5312,0.1036376953125,-0.8779296875,-0.650390625
1698744198415.7808,0.0537109375,-0.932373046875,-0.5869140625
1698744198447.0305,-0.011962890625,-0.9339599609375,-0.51904296875
1698744198478.2798,-0.0953369140625,-0.840087890625,-0.460205078125
1698744198509.529,-0.1842041015625,-0.7486572265625,-0.4095458984375
1698744198540.7786,-0.254150390625,-0.7152099609375,-0.3641357421875
1698744198572.028,-0.30029296875,-0.7044677734375,-0.3065185546875
1698744198603.2776,-0.349609375,-0.7091064453125,-0.2481689453125
1698744198634.527,-0.4063720703125,-0.71728515625,-0.2091064453125
1698744198665.7766,-0.4525146484375,-0.692138671875,-0.1798095703125
1698744198697.026,-0.478759765625,-0.6644287109375,-0.1407470703125
1698744198728.2756,-0.5037841796875,-0.6658935546875,-0.0867919921875
1698744198759.525,-0.52587890625,-0.681396484375,-0.0391845703125
1698744198790.7744,-0.539306640625,-0.6846923828125,-0.0279541015625
1698744198822.024,-0.5645751953125,-0.6658935546875,-0.036376953125
1698744198853.2734,-0.5843505859375,-0.6461181640625,-0.0230712890625
1698744198884.523,-0.579345703125,-0.6212158203125,0.003662109375
1698744198915.7725,-0.5606689453125,-0.6046142578125,0.0172119140625
1698744198947.022,-0.5330810546875,-0.6312255859375,0.009033203125
