msFromStart,alpha,beta,gamma,acc,heading
172,359.6365846125936,10.654632934834359,3.8958081026555837,-1.0,
189,359.7262102038026,10.622607811349372,3.9017585329333797,39.9902458190918,141.64956665039062
206,359.82086906257047,10.580636067115154,3.927255518700379,39.9902458190918,141.64956665039062
223,359.94802518006145,10.555462764887015,3.971818713863482,39.9902458190918,141.64956665039062
240,0.03986154745123173,10.56871827402982,3.99605074766311,39.9902458190918,141.64956665039062
256,0.10220739953669729,10.609611070260756,3.9982224652038196,39.9902458190918,141.64956665039062
273,0.17687719044363584,10.263789763807338,3.7407786061484463,39.9902458190918,141.64956665039062
290,0.18088236823838666,10.447363927498824,3.7608489007010726,39.9902458190918,141.64956665039062
306,0.22713337358520203,10.508668957219324,3.6470234636277787,39.9902458190918,141.64956665039062
323,0.28267070143280115,10.556769429299639,3.579608916075864,39.9902458190918,141.64956665039062
340,0.3430980989885814,10.642447584019491,3.4670052749194378,39.9902458190918,141.64956665039062
357,0.3826411557456546,10.771024241691215,3.288106190625245,39.9902458190918,141.64956665039062
374,0.38256199124502904,10.812434027857616,3.1848856425031453,39.9902458190918,141.64956665039062
390,0.3931276641782266,10.842316904933348,3.023090577423649,39.9902458190918,141.64956665039062
407,0.3986625599358916,10.88262171409948,2.9421233038159498,39.9902458190918,141.64956665039062
424,0.4169622656132734,10.923966819974488,2.936419709249284,39.9902458190918,141.64956665039062
441,0.45208612635085255,10.97293884436486,2.9156480120644996,39.9902458190918,141.64956665039062
457,0.49313340877561596,10.93077574024481,2.885249675379443,39.9902458190918,141.64956665039062
473,0.507699385116531,10.860424578813316,2.8797771843527404,39.9902458190918,141.64956665039062
490,0.5238968385533558,10.79763367702375,2.9211781245876947,39.9902458190918,141.64956665039062
507,0.5455534916225542,10.787266013508802,2.9834059552756083,39.9902458190918,141.64956665039062
524,0.577950868968765,10.809443240001833,3.0439088343218903,39.9902458190918,141.64956665039062
540,0.640454808820413,10.831762796937683,3.0836980385257244,39.9902458190918,141.64956665039062
557,0.6930062940206599,10.837289991357899,3.073468387509887,39.9902458190918,141.64956665039062
574,0.739799545385629,10.813223882051897,3.095354783540669,39.9902458190918,141.64956665039062
590,0.7983752637967997,10.854360626552731,3.1273126222950363,33.98685073852539,140.62628173828125
607,0.9317291854466084,10.944441165823257,3.1455674322717333,33.98685073852539,140.62628173828125
623,1.0768252463718917,11.070885983117865,3.147535644096787,33.98685073852539,140.62628173828125
640,1.3295469562755549,11.360076596631826,3.1491005301520967,33.98685073852539,140.62628173828125
657,1.569700942487388,11.564613129775998,3.125904887224764,33.98685073852539,140.62628173828125
674,1.8608086981818144,11.69965766685201,3.0489507427740556,33.98685073852539,140.62628173828125
691,2.292400246080166,11.86373592506172,2.9340582440274265,33.70987319946289,139.40325927734375
707,2.639837254209984,12.031808702326142,2.8429308373941846,33.70987319946289,139.40325927734375
724,3.016848511765307,12.280143745448063,2.7030400661724077,33.70987319946289,139.40325927734375
741,3.539832029793777,12.724190230478452,2.4987142324218503,33.67644119262695,137.98728942871094
757,3.922431784752721,13.120873595903483,2.3477466068319917,33.67644119262695,137.98728942871094
774,4.278617361929917,13.533891866829798,2.212570737748149,33.67644119262695,137.98728942871094
790,4.68550372013876,14.052625042420656,2.0505489971012927,33.67644119262695,137.98728942871094
807,4.9124917480460155,14.374979898993114,1.9566439288502175,33.67644119262695,136.6571807861328
823,5.049660469796358,14.626307708925479,1.9179842328755898,33.67644119262695,136.6571807861328
839,5.079557529389979,14.852968253194605,1.9696845797725486,33.67644119262695,136.6571807861328
857,4.99850489557951,14.96939816687082,2.0720798404892795,33.67644119262695,136.6571807861328
873,4.842560933651995,15.073451524968563,2.206098570313624,33.67644119262695,136.6571807861328
890,4.536067412158681,15.205205284127969,2.427257080143988,33.67644119262695,136.6571807861328
907,4.247872200439796,15.294623942956893,2.6301097372532296,33.67644119262695,136.6571807861328
923,3.9229517021570355,15.37888597001744,2.8730159537532707,33.67644119262695,136.6571807861328
940,3.490419083641617,15.429176149493236,3.2260832096758425,33.67644119262695,136.6571807861328
957,3.185162592968556,15.411456280189523,3.469228150731352,33.67644119262695,136.6571807861328
973,2.896897828185787,15.385783448194985,3.6822330177741045,33.67646408081055,138.0228729248047
990,2.5458348594813183,15.389142303957552,3.879120264857843,33.67646408081055,138.0228729248047
1006,2.331240726500395,15.42484793524831,3.953428654705449,33.67646408081055,138.0228729248047
1023,2.1639492720534066,15.478575214483437,3.972904200510411,33.67646408081055,138.0228729248047
1041,1.976999579668201,15.511592443724682,3.933508361507488,33.67647171020508,139.11566162109375
1057,1.8297814433947224,15.432010880924791,3.867548836530087,33.67647171020508,139.11566162109375
1073,1.6566416717701793,15.243845210703624,3.797259484966258,33.67647171020508,139.11566162109375
1092,1.3536932205650392,14.913622958256758,3.674639521925113,33.67647171020508,139.11566162109375
1108,1.0643809577694614,14.69843630718771,3.574156345595977,33.67647171020508,139.11566162109375
1123,0.7444878981665041,14.544508631069311,3.4718749519227567,33.67647933959961,140.37677001953125
1141,0.33557388647326764,14.419814013522764,3.3397574175325304,33.67647933959961,140.37677001953125
1157,0.05124563477087728,14.358995247817898,3.247606120506517,33.67647933959961,140.37677001953125
1174,359.7929954080777,14.297353835818079,3.1711221339922653,33.67647933959961,140.37677001953125
1191,359.4757020506085,14.176568120332552,3.098629523476688,33.67546081542969,141.57110595703125
1207,359.2454040325762,14.06175270820467,3.076742730090141,33.67546081542969,141.57110595703125
1224,359.01160798284127,13.959083566892305,3.080059755786826,33.67546081542969,141.57110595703125
1241,358.6995623825191,13.886802274334624,3.075011686532028,33.67546081542969,141.57110595703125
1258,358.4980577648322,13.905160853447748,3.062858797828518,33.67546081542969,141.57110595703125
1273,358.338476318513,13.97198409850375,3.0526558729536415,33.671356201171875,142.80593872070312
1290,358.17815928309034,14.07456434366352,3.059491347711243,33.671356201171875,142.80593872070312
1306,358.0920712884486,14.143820119011078,3.0917457068285676,33.671356201171875,142.80593872070312
1324,358.0126116896897,14.261436143756605,3.278970657461051,33.671356201171875,142.80593872070312
1340,357.9316693225862,14.497796861366764,3.5779930286433155,33.671356201171875,142.80593872070312
1357,357.8906631237377,14.701335254574708,3.7645097173487754,33.671356201171875,142.80593872070312
1373,357.8655324735679,14.908956925988281,3.8786300004975116,33.671356201171875,142.80593872070312
1390,357.8255147743915,15.165988566878134,4.063363301351677,33.671356201171875,142.80593872070312
1407,357.8227751463773,15.38228915309501,4.258598811578412,33.671356201171875,142.80593872070312
1424,357.8436588106595,15.646280463949443,4.446445171060813,33.671356201171875,142.80593872070312
1440,357.8731754755916,15.964025886401423,4.633263408307917,33.671356201171875,142.80593872070312
1457,357.89280324246977,16.16664804981415,4.715757265219637,33.671356201171875,142.80593872070312
1474,357.89871097449975,16.330492796679707,4.724552804370286,33.671356201171875,142.80593872070312
1490,357.86225315387554,16.39970002872321,4.667611336168625,33.671356201171875,142.80593872070312
1507,357.7895819389978,16.43574775708677,4.575488382653704,33.671356201171875,142.80593872070312
1523,357.6887989415311,16.43449974276996,4.447158222538902,33.671356201171875,142.80593872070312
1540,357.50480820577906,16.34507699091145,4.257060486052098,33.671356201171875,142.80593872070312
1557,357.32478334320194,16.2153378207712,4.125045714325245,33.671356201171875,142.80593872070312
1574,357.04202890124265,15.98800553850902,3.9478706202895766,33.671356201171875,142.80593872070312
1591,356.77848624576694,15.77901798496316,3.7919571767561764,33.24642562866211,144.0810546875
1607,356.45791479324726,15.529191152683248,3.6053335224631686,33.24642562866211,144.0810546875
1624,356.0975219447429,15.238916137938807,3.357343773231052,33.24642562866211,144.0810546875
1640,355.604744421028,14.81943825409506,2.9967066605641413,33.239383697509766,145.5448455810547
1657,355.2240167722292,14.49139202411384,2.736554693897918,33.239383697509766,145.5448455810547
1674,354.6690430088453,14.034310956888122,2.398515366123627,33.239383697509766,145.5448455810547
1691,354.2019480022129,13.661804150594987,2.1349414705316407,33.23640441894531,146.71337890625
1707,353.6865565824699,13.250105604110047,1.8693860268911966,33.23640441894531,146.71337890625
1724,352.952756233496,12.656405028087852,1.4959249097770044,33.23350143432617,148.16542053222656
1740,352.411827478266,12.22574077831018,1.2013633616375936,33.23350143432617,148.16542053222656
1759,351.7163109608906,11.727375957037362,0.7811023159367785,33.23053741455078,149.69847106933594
1773,351.2098533488746,11.425736530825233,0.4701216444065524,33.23053741455078,149.69847106933594
1790,350.7010215626654,11.180803046048496,0.17268214473517834,33.23053741455078,149.69847106933594
1807,350.0246933939187,10.917637655033044,-0.26270516389741494,23.178171157836914,151.93899536132812
1825,349.56681931490766,10.78709573529568,-0.7109041083652701,23.178171157836914,151.93899536132812
1840,349.18709215108277,10.731757576253226,-1.3699410332227757,19.17198944091797,153.56423950195312
1857,348.8402904929296,10.701569078376291,-2.286724551533989,19.17198944091797,153.56423950195312
1873,348.7067928908505,10.690406412601632,-2.852236397718154,19.17198944091797,153.56423950195312
1890,348.62711492644684,10.688015212550088,-3.3014025195130334,19.17198944091797,153.56423950195312
1907,348.5551659019012,10.615901972592324,-3.7568863858001995,19.17198944091797,153.56423950195312
1924,348.5365802926564,10.46420298394298,-3.959491874585405,16.88465690612793,154.63304138183594
1940,348.5558121360234,10.213982253604376,-4.058297817935804,16.88465690612793,154.63304138183594
1957,348.6218751654588,9.77230827819453,-4.135716920141007,16.88465690612793,154.63304138183594
1973,348.6698555548355,9.437598006001885,-4.2091177678030425,16.88465690612793,154.63304138183594
1990,348.72313375657023,9.177028045177254,-4.299048454427492,16.88465690612793,154.63304138183594
2007,348.8232439743632,8.952100885686225,-4.403165887078184,16.88465690612793,154.63304138183594
2024,348.94972855933986,8.814753322718149,-4.433237770108318,16.88465690612793,154.63304138183594
2041,349.1276914217944,8.649910494172982,-4.426899292905099,16.88465690612793,154.63304138183594
2057,349.42959574311726,8.348895119765869,-4.373105054189879,15.532034873962402,153.42538452148438
2074,349.7043676401926,8.081752510335159,-4.361666994436878,15.532034873962402,153.42538452148438
2090,350.0229218030357,7.829852731058596,-4.434023469618068,15.532034873962402,153.42538452148438
2107,350.5234748479971,7.578089241383195,-4.68024198402575,15.532034873962402,153.42538452148438
2124,350.9463203713963,7.461785945649503,-4.960017822248661,15.224483489990234,152.17263793945312
2140,351.39791345130493,7.406160076203403,-5.290968190789703,15.224483489990234,152.17263793945312
2157,352.035776841727,7.457307963802667,-5.784557048336155,15.060748100280762,151.00189208984375
