ts(msec),PPG
1698921732005.1858,12956.0
1698921732025.557,12956.0
1698921732045.9275,12955.0
1698921732066.2988,12954.0
1698921732086.67,12963.0
1698921732107.041,12956.0
1698921732127.412,12960.0
1698921732147.783,12958.0
1698921732168.154,12963.0
1698921732188.525,12960.0
1698921732208.896,12956.0
1698921732229.267,12964.0
1698921732249.6382,12970.0
1698921732270.009,12962.0
1698921732290.38,12963.0
1698921732310.7512,12959.0
1698921732331.122,12965.0
1698921732351.4932,12970.0
1698921732371.8645,12970.0
1698921732392.235,12970.0
1698921732412.6062,12976.0
1698921732432.9773,12975.0
1698921732453.3484,12973.0
1698921732473.7192,12967.0
1698921732494.0903,12976.0
1698921732514.4614,12981.0
1698921732534.8325,12976.0
1698921732555.2034,12978.0
1698921732575.5745,12981.0
1698921732595.9456,12979.0
1698921732616.3164,12980.0
1698921732636.6875,12976.0
1698921732657.0586,12989.0
1698921732677.4294,12984.0
1698921732697.8003,12985.0
1698921732718.1716,12985.0
1698921732738.5427,12985.0
1698921732758.9136,12991.0
1698921732779.285,12989.0
1698921732799.6558,12988.0
1698921732820.0266,12988.0
1698921732840.3977,12996.0
1698921732860.7688,12992.0
1698921732881.14,12998.0
1698921732901.5107,12993.0
1698921732921.8818,12991.0
1698921732942.253,12991.0
1698921732962.6238,12991.0
1698921732982.9949,12995.0
1698921733003.366,12994.0
1698921733023.7368,12989.0
1698921733044.108,12990.0
1698921733064.479,12988.0
1698921733084.85,12999.0
1698921733105.221,12993.0
1698921733125.592,13012.0
1698921733145.9631,12988.0
1698921733166.334,12997.0
1698921733186.705,12999.0
1698921733207.0762,13000.0
1698921733227.4473,12994.0
1698921733247.818,12992.0
1698921733268.1892,12995.0
1698921733288.5603,13003.0
1698921733308.9312,12992.0
1698921733329.3022,12994.0
1698921733349.673,12999.0
1698921733370.0444,12999.0
1698921733390.4153,13008.0
1698921733410.7864,12999.0
1698921733431.1577,13004.0
1698921733451.5283,13000.0
1698921733471.8994,13002.0
1698921733492.2705,13009.0
1698921733512.6414,13013.0
1698921733533.0125,13009.0
1698921733553.3835,13002.0
1698921733573.7546,13011.0
1698921733594.1255,13010.0
1698921733614.4966,13010.0
1698921733634.8677,13011.0
1698921733655.2383,13011.0
1698921733675.6096,13014.0
1698921733695.9807,13012.0
1698921733716.3518,13016.0
1698921733736.723,13007.0
1698921733757.0938,13008.0
1698921733777.4648,13011.0
1698921733797.8357,13012.0
1698921733818.2068,13015.0
1698921733838.578,13009.0
1698921733858.949,13014.0
1698921733879.3198,13019.0
1698921733899.691,13012.0
1698921733920.062,13018.0
1698921733940.4329,13008.0
1698921733960.804,13014.0
1698921733981.175,13012.0
1698921734001.546,13012.0
1698921734021.917,13007.0
1698921734042.288,13003.0
1698921734062.6592,13000.0
1698921734083.03,12988.0
1698921734103.4011,12977.0
1698921734123.7722,12972.0
1698921734144.143,12965.0
1698921734164.5142,12955.0
