timestamp,accGx,accGy,accGz
1698921734.138,-0.94,0.351,-0.107
1698921734.218,-0.881,0.358,-0.169
1698921734.298,-0.857,0.364,-0.195
1698921734.378,-0.91,0.352,-0.148
1698921734.458,-0.937,0.352,-0.128
1698921734.538,-0.947,0.361,-0.117
1698921734.618,-0.948,0.361,-0.11
1698921734.698,-0.954,0.355,-0.105
1698921734.778,-1.022,0.356,-0.12
1698921734.858,-1.063,0.38,-0.183
1698921734.938,-1.046,0.42,-0.34
1698921735.018,-1.103,0.574,-0.599
1698921735.098,-1.515,1.143,-0.859
1698921735.178,-1.622,1.171,-0.704
1698921735.258,-1.446,0.963,-0.418
1698921735.338,-1.089,0.649,-0.145
1698921735.418,-0.717,0.367,-0.006
1698921735.498,-0.357,0.036,0.02
1698921735.603,-0.004,-0.458,-0.025
1698921735.658,0.244,-0.992,-0.079
1698921735.964,-0.026,-0.5,-0.062
1698921735.978,-0.362,0.073,-0.173
1698921736.143,-0.661,0.872,-0.439
1698921736.218,-0.765,1.159,-0.445
1698921736.298,-0.908,1.219,-0.348
1698921736.378,-1.117,1.128,-0.307
1698921736.458,-1.247,1.037,-0.38
1698921736.538,-1.229,0.841,-0.341
1698921736.621,-1.121,0.575,-0.224
1698921736.698,-1.027,0.311,-0.129
1698921736.778,-0.961,0.127,-0.111
1698921736.86,-0.921,0.065,-0.104
1698921736.938,-0.913,0.05,-0.123
1698921737.018,-0.977,0.135,-0.18
1698921737.098,-1.095,0.322,-0.273
1698921737.178,-1.188,0.65,-0.294
1698921737.258,-1.261,0.568,-0.153
1698921737.338,-1.318,0.42,-0.027
1698921737.418,-1.176,0.305,0.032
1698921737.498,-1.098,0.265,0.072
1698921737.578,-1.183,0.19,0.09
1698921737.658,-1.268,0.042,0.098
1698921737.738,-1.298,-0.017,0.029
1698921737.818,-1.339,0.019,-0.017
1698921737.899,-1.307,0.081,-0.039
1698921737.978,-1.138,0.213,-0.13
1698921738.061,-1.124,0.41,-0.26
1698921738.138,-1.237,0.584,-0.386
1698921738.218,-1.246,0.684,-0.411
1698921738.298,-1.394,0.58,-0.271
1698921738.378,-1.491,0.39,-0.099
1698921738.458,-1.322,0.305,-0.006
1698921738.538,-1.253,0.266,0.069
1698921738.618,-1.322,-0.009,0.097
1698921738.698,-1.243,-0.233,0.132
1698921738.778,-1.207,-0.125,0.119
1698921738.858,-1.407,-0.021,0.065
1698921738.938,-1.514,0.134,-0.03
1698921739.018,-1.466,0.292,-0.197
1698921739.098,-1.403,0.464,-0.397
1698921739.178,-1.404,0.749,-0.543
1698921739.258,-1.717,0.65,-0.213
1698921739.339,-1.596,0.48,-0.069
1698921739.418,-1.426,0.373,0.021
1698921739.497,-1.443,0.195,0.126
1698921739.577,-1.393,-0.006,0.164
1698921739.658,-1.298,-0.091,0.118
1698921739.737,-1.382,-0.083,0.082
1698921739.817,-1.661,0.053,0.043
1698921739.898,-1.719,0.311,-0.056
1698921739.977,-1.617,0.503,-0.272
1698921740.058,-1.545,0.643,-0.5
1698921740.138,-1.386,0.825,-0.528
1698921740.217,-1.531,0.732,-0.361
1698921740.297,-1.754,0.471,-0.187
1698921740.378,-1.617,0.354,-0.071
1698921740.457,-1.462,0.295,0.077
1698921740.537,-1.49,0.196,0.147
1698921740.617,-1.422,0.016,0.181
1698921740.697,-1.211,-0.066,0.141
1698921740.779,-1.176,-0.022,0.062
1698921740.857,-1.337,0.07,-0.034
1698921740.937,-1.55,0.261,-0.164
