timestamp,hr,conf
1698921744.726,0,57
1698921745.631,0,38
1698921746.468,0,13
1698921747.373,82,11
1698921748.277,82,36
1698921749.289,85,56
1698921750.086,95,44
1698921750.99,97,42
1698921751.861,102,50
1698921752.766,105,58
1698921753.67,108,50
1698921754.544,111,50
1698921755.445,113,55
1698921756.383,114,45
1698921757.187,114,9
1698921758.2,114,7
1698921758.997,112,73
