timestamp,accRawx,accRawy,accRawz,rotRawx,rotRawy,rotRawz,magnRawx,magnRawy,magnRawz,pressure1,pressure2,pressure3,pressure4,pressure5
1698427363.947,0,36,-1022,65,35,52,48,-2983,5896,1571,1193,1761,2198,2034
1698427367.223,1,37,-1022,63,37,52,47,-2981,5898,1572,1192,1761,2199,2035
1698427367.225,2,37,-1022,63,37,51,48,-2981,5899,1575,1192,1761,2198,2033
1698427367.226,3,37,-1021,63,36,51,47,-2980,5899,1573,1185,1763,2196,2033
1698427367.226,3,38,-1020,60,37,53,47,-2979,5900,1571,1188,1762,2198,2031
1698427367.291,5,38,-1020,62,35,53,48,-2980,5894,1558,589,1781,2202,2058
1698427367.292,5,39,-1021,61,33,52,48,-2982,5892,1556,601,1793,2203,2054
1698427367.293,5,39,-1020,65,33,51,48,-2982,5888,1553,591,1788,2197,2055
1698427367.305,5,39,-1018,63,33,53,50,-2982,5886,1555,591,1785,2200,2053
1698427367.307,-102,491,-883,513,1182,463,50,-2987,5862,17,0,0,0,0
1698427367.308,-124,812,-848,1217,2206,45,49,-2991,5849,12,0,0,0,0
1698427367.313,-80,1022,-882,1933,2900,-539,50,-2997,5845,9,0,0,0,0
1698427367.336,-6,1127,-953,2633,3040,-1093,50,-3011,5856,11,0,0,0,0
1698427367.35,48,1149,-1028,3254,2790,-1411,45,-3029,5862,14,0,0,0,0
1698427367.352,90,1070,-1108,3772,2324,-1443,33,-3047,5844,4,0,0,0,0
1698427367.366,123,878,-1193,3778,1711,-1313,20,-3060,5816,0,0,0,24,0
1698427367.411,147,597,-1269,3491,1020,-1189,9,-3068,5781,0,0,0,72,0
1698427367.412,111,251,-1354,2901,392,-1125,3,-3072,5745,0,0,0,52,0
1698427367.426,32,-202,-1484,2721,233,-1111,3,-3074,5716,0,0,0,51,0
1698427367.456,-3,-823,-1561,2945,741,-1076,13,-3076,5699,0,0,0,176,3
1698427367.478,886,-1898,-2851,1784,-4394,-1121,25,-3082,5690,0,0,0,117,87
1698427367.502,615,-1511,-2470,-3336,-2380,-780,35,-3072,5715,979,735,0,219,27
1698427367.711,515,-1255,-2393,-3590,-2181,-608,46,-3060,5748,1272,1460,0,177,70
