19959,1698427361082,-60,-52,-987,40,45,31,-1964,812,992,1880,1387,1442,1924,1949
19960,1698427361086,-61,-52,-987,40,45,28,-1964,811,993,1879,1389,1444,1921,1951
19961,1698427361142,-61,-52,-987,42,44,31,-1964,811,992,1877,1388,1449,1926,1952
19962,1698427361180,-49,-52,-986,41,45,33,-1964,812,991,1879,1394,1459,1942,1960
19963,1698427361218,-51,-52,-987,42,45,31,-1965,812,989,1881,1386,1464,1938,1959
19964,1698427361660,-53,-52,-988,42,45,31,-1966,812,988,1879,1394,1460,1945,1959
19965,1698427361697,-55,-53,-989,43,44,32,-1966,811,987,1878,1392,1459,1943,1958
19966,1698427361735,-57,-53,-990,41,43,28,-1966,811,986,1878,1393,1460,1941,1959
19967,1698427361738,-60,-52,-992,43,45,30,-1966,813,985,1881,1386,1498,1955,1971
19968,1698427361892,-61,-52,-991,43,48,31,-1965,813,985,1882,1388,1497,1955,1972
19969,1698427362013,-61,-53,-990,45,51,30,-1964,813,984,1883,1388,1502,1955,1975
19970,1698427362016,-61,-53,-988,44,49,31,-1964,813,984,1879,1386,1503,1954,1975
19971,1698427362020,-61,-52,-983,43,47,29,-1964,815,985,1879,1387,1498,1956,1974
19972,1698427362036,-62,-53,-987,44,44,30,-1964,816,986,1884,1390,1504,1957,1974
19973,1698427362095,-61,-53,-988,44,43,30,-1964,815,987,1889,1387,1503,1960,1981
19974,1698427362253,-61,-52,-989,45,46,33,-1963,814,988,1888,1386,1506,1958,1980
19975,1698427362275,-62,-52,-989,45,46,33,-1962,814,988,1889,1388,1509,1960,1979
19976,1698427362433,-62,-52,-991,43,45,34,-1962,814,989,1890,1390,1508,1964,1981
19977,1698427362436,-62,-53,-990,43,47,34,-1962,814,991,1889,1382,1518,1972,1985
19978,1698427362439,-62,-53,-990,43,45,28,-1963,813,991,1889,1385,1506,1971,1983
19979,1698427362590,-61,-53,-990,43,47,29,-1963,812,991,1885,1384,1541,1973,1982
19980,1698427362748,-61,-53,-991,43,48,32,-1964,812,991,1886,1381,1538,1972,1986
19981,1698427363123,-60,-53,-992,42,49,30,-1964,812,993,1891,1381,1545,1973,1984
19982,1698427363266,-60,-53,-991,40,46,32,-1964,812,993,1863,1383,1609,2037,2003
19983,1698427363269,-60,-54,-990,42,45,31,-1964,812,993,1863,1381,1671,2035,2000
19984,1698427363325,-61,-54,-990,43,45,31,-1965,813,993,1854,1380,1717,2030,2000
19985,1698427363362,-62,-54,-989,39,47,31,-1965,813,992,1854,1381,1735,2032,1999
19986,1698427363366,-61,-54,-989,41,47,30,-1965,813,991,1847,1379,1732,2038,1998
19987,1698427363483,-61,-53,-989,39,46,32,-1966,812,991,1841,1381,1751,2028,1996
19988,1698427363486,-61,-53,-989,40,46,31,-1965,813,990,1920,1390,1716,1989,2010
19989,1698427363603,-61,-54,-987,41,46,32,-1965,813,991,1921,1391,1594,1992,2016
19990,1698427363606,-61,-54,-989,43,45,35,-1964,814,993,1910,1394,1577,1996,2015
19991,1698427363640,-61,-54,-988,40,44,33,-1963,814,994,1922,1396,1571,1995,2016
19992,1698427363644,-62,-53,-990,41,44,32,-1964,814,994,1908,1398,1583,1991,2015
19993,1698427363648,-62,-53,-989,39,44,32,-1964,815,994,1902,1390,1582,1994,2018
19994,1698427363820,-62,-53,-989,41,45,30,-1965,815,993,1910,1397,1543,1968,2020
19995,1698427363823,-62,-53,-987,39,45,31,-1965,815,994,1910,1396,1535,1977,2024
19996,1698427363834,-62,-53,-988,42,47,30,-1965,815,995,1914,1396,1534,1966,2023
19997,1698427364135,-62,-53,-988,43,46,32,-1965,814,994,1911,1393,1530,1974,2024
19998,1698427364533,-61,-53,-989,41,46,34,-1964,813,994,1909,1388,1524,1971,2018
19999,1698427365005,-62,-52,-988,42,45,33,-1964,813,994,1909,1391,1521,1967,2010
20000,1698427365008,-62,-53,-989,43,42,34,-1964,813,994,1910,1389,1522,1971,2011
20001,1698427365012,-50,-53,-990,41,42,35,-1964,814,995,1908,1388,1521,1970,2012
20002,1698427365064,-52,-53,-990,41,45,33,-1963,814,995,1911,1393,1522,1972,2012
20003,1698427365125,-54,-53,-990,42,47,30,-1964,814,995,1917,1377,1486,1980,1959
20004,1698427365128,-55,-52,-990,42,47,33,-1964,813,994,1910,1373,1508,1975,1956
20005,1698427365132,-57,-52,-989,43,46,32,-1964,813,994,1904,1375,1552,1992,1958
20006,1698427365245,-58,-53,-989,43,45,32,-1964,813,994,1906,1378,1550,1996,1963
20007,1698427365366,-71,-53,-990,41,46,30,-1965,812,993,1915,1388,1628,2031,2001
20008,1698427366137,-69,-53,-991,41,44,31,-1966,812,993,1917,1389,1685,2029,2001
20009,1698427366259,-69,-53,-991,41,45,31,-1966,813,991,1915,1391,1680,2032,1995
20010,1698427366262,-67,-53,-990,43,47,31,-1966,813,990,1913,1390,1600,2032,1999
20011,1698427366273,-79,-54,-991,42,48,32,-1965,814,989,1915,1377,1508,2036,1997
20012,1698427366355,-75,-54,-991,41,46,31,-1965,814,990,1917,1378,1504,2039,1998
20013,1698427366453,-73,-54,-991,43,48,28,-1965,814,990,1922,1384,1510,2039,2001
20014,1698427366535,-71,-54,-990,41,47,32,-1964,814,990,1925,1382,1504,2038,2001
20015,1698427366633,-69,-53,-989,40,49,33,-1965,814,992,1923,1395,1457,2035,1995
20016,1698427366872,-67,-53,-989,43,49,32,-1965,813,992,1923,1398,1461,2031,1992
20017,1698427367008,-65,-54,-989,44,47,33,-1965,814,991,1919,1398,1474,2027,2003
20018,1698427367128,-66,-53,-990,44,49,32,-1965,815,992,1926,1394,1479,2027,2002
20019,1698427367225,-65,-53,-989,47,48,31,-1965,814,992,1932,1389,1483,2025,1981
20020,1698427367465,-63,-52,-990,48,46,30,-1966,814,992,1925,1386,1525,2020,1978
20021,1698427367468,-62,-52,-991,47,47,31,-1967,814,993,1929,1385,1537,2010,1972
20022,1698427367472,-62,-51,-990,42,54,31,-1966,813,992,1768,1360,681,1393,1655
20023,1698427367476,-61,-52,-989,47,64,30,-1965,812,990,1788,1354,709,1388,1569
20024,1698427367479,-61,-52,-987,44,79,32,-1964,812,988,1808,1342,684,1386,1545
20025,1698427367502,-62,-52,-986,54,89,32,-1964,812,987,1818,1326,861,1404,1454
20026,1698427367525,-65,-51,-990,70,100,33,-1964,811,987,1874,1326,751,1391,1426
20027,1698427367528,-9,-92,-1152,-3163,562,-209,-1965,841,989,0,0,1968,2303,2334
20028,1698427367532,29,-215,-1307,-5454,45,-402,-1966,877,987,0,0,2052,2181,2250
20029,1698427367540,-24,-342,-1858,-7069,-121,-543,-1969,919,974,0,0,1910,1947,2060
20030,1698427367570,-160,-376,-2340,-7903,441,-528,-1972,960,947,0,0,1829,1765,1867
20031,1698427367574,-9,-74,-2698,-8346,784,-224,-1974,1004,917,0,0,1179,1080,1362
