timestamp,accGx,accGy,accGz
1698420161.072,0.206,0.864,-0.51
1698420161.155,0.208,0.848,-0.506
1698420161.232,0.211,0.824,-0.504
1698420161.312,0.214,0.813,-0.517
1698420161.394,0.215,0.819,-0.536
1698420161.472,0.229,0.835,-0.546
1698420161.556,0.229,0.831,-0.548
1698420161.632,0.23,0.827,-0.547
1698420161.712,0.239,0.834,-0.55
1698420161.794,0.242,0.837,-0.56
1698420161.872,0.237,0.823,-0.553
1698420161.955,0.239,0.795,-0.532
1698420162.032,0.252,0.777,-0.53
1698420162.112,0.262,0.783,-0.539
1698420162.194,0.26,0.793,-0.544
1698420162.272,0.258,0.804,-0.547
1698420162.355,0.262,0.807,-0.538
1698420162.432,0.268,0.799,-0.541
1698420162.512,0.269,0.789,-0.572
1698420162.594,0.266,0.783,-0.596
1698420162.672,0.27,0.782,-0.587
1698420162.755,0.269,0.771,-0.571
1698420162.832,0.263,0.767,-0.563
1698420162.912,0.273,0.773,-0.548
1698420162.994,0.309,0.729,-0.515
1698420163.155,0.465,0.738,-0.478
1698420163.232,0.47,0.885,-0.544
1698420163.312,0.401,1.055,-0.617
1698420163.393,0.246,1.071,-0.606
1698420163.472,0.095,1.006,-0.553
1698420163.555,0.033,0.842,-0.5
1698420163.632,0.083,0.651,-0.413
1698420163.712,0.184,0.641,-0.418
1698420163.793,0.277,0.841,-0.544
1698420163.872,0.32,0.999,-0.586
1698420163.955,0.289,1.068,-0.508
1698420164.032,0.217,0.979,-0.376
1698420164.112,0.15,0.747,-0.296
1698420164.193,0.143,0.68,-0.351
1698420164.272,0.222,0.838,-0.46
1698420164.355,0.208,1.112,-0.572
1698420164.432,0.093,1.151,-0.601
1698420164.512,0.109,0.906,-0.544
1698420164.593,0.212,0.685,-0.447
1698420164.672,0.286,0.731,-0.483
1698420164.752,0.333,0.956,-0.529
1698420164.832,0.347,1.081,-0.502
1698420164.912,0.26,1.003,-0.431
1698420164.993,0.158,0.781,-0.377
1698420165.072,0.141,0.656,-0.382
1698420165.152,0.195,0.688,-0.434
1698420165.232,0.201,0.882,-0.556
1698420165.312,0.097,1.065,-0.657
1698420165.392,0.016,0.95,-0.621
1698420165.472,0.066,0.688,-0.485
1698420165.554,0.169,0.574,-0.402
1698420165.632,0.25,0.702,-0.399
1698420165.712,0.319,0.939,-0.536
1698420165.792,0.399,1.033,-0.577
1698420165.872,0.39,1.102,-0.483
1698420165.952,0.262,1.068,-0.4
1698420166.032,0.148,0.784,-0.327
1698420166.112,0.103,0.533,-0.372
1698420166.192,0.067,0.387,-0.454
1698420166.272,-0.092,0.313,-0.454
1698420166.352,-1.224,0.656,-0.543
1698420166.432,-1.205,0.664,-0.41
1698420166.512,-0.886,0.704,-0.301
1698420166.592,-0.728,0.71,-0.292
1698420166.672,-0.851,0.756,-0.384
1698420166.752,-1.003,0.79,-0.444
1698420166.832,-1.08,0.797,-0.476
1698420166.911,-1.12,0.737,-0.444
1698420166.992,-1.003,0.562,-0.337
1698420167.072,-0.853,0.411,-0.251
1698420167.152,-0.788,0.331,-0.205
1698420167.231,-0.801,0.298,-0.197
1698420167.311,-0.907,0.309,-0.277
1698420167.392,-1.079,0.316,-0.35
1698420167.471,-1.058,0.317,-0.356
1698420167.551,-0.871,0.416,-0.362
1698420167.631,-0.751,0.546,-0.381
1698420167.711,-0.885,0.623,-0.464
1698420167.791,-1.092,0.661,-0.513
1698420167.871,-1.118,0.696,-0.482
1698420167.951,-1.151,0.579,-0.329
1698420168.031,-1.015,0.431,-0.249
1698420168.111,-0.878,0.349,-0.202
1698420168.191,-0.816,0.268,-0.192
1698420168.271,-0.79,0.23,-0.229
1698420168.351,-0.943,0.242,-0.355
1698420168.431,-1.135,0.208,-0.426
1698420168.511,-1.091,0.193,-0.437
1698420168.591,-0.938,0.322,-0.423
1698420168.671,-0.868,0.486,-0.397
1698420168.751,-0.985,0.574,-0.461
1698420168.832,-1.069,0.596,-0.5
1698420168.911,-1.063,0.621,-0.481
1698420168.991,-1.149,0.648,-0.462
1698420169.071,-1.127,0.542,-0.451
1698420169.151,-0.961,0.406,-0.379
1698420169.231,-0.849,0.343,-0.266
1698420169.311,-0.797,0.287,-0.209
1698420169.391,-0.776,0.257,-0.243
1698420169.471,-0.87,0.247,-0.384
1698420169.551,-1.059,0.226,-0.448
1698420169.631,-0.843,0.381,-0.403
1698420169.711,-0.761,0.47,-0.394
1698420169.791,-0.871,0.528,-0.444
1698420169.871,-1.019,0.563,-0.492
1698420169.951,-1.069,0.591,-0.501
1698420170.031,-1.143,0.601,-0.471
1698420170.111,-1.159,0.53,-0.379
1698420170.191,-1.043,0.427,-0.282
1698420170.271,-0.91,0.34,-0.241
1698420170.351,-0.824,0.269,-0.221
1698420170.431,-0.796,0.233,-0.243
1698420170.511,-0.854,0.224,-0.372
1698420170.591,-1.03,0.18,-0.458
1698420170.671,-1.016,0.21,-0.451
1698420170.751,-0.807,0.35,-0.416
1698420170.831,-0.709,0.447,-0.384
1698420170.911,-0.797,0.51,-0.433
1698420170.991,-1.002,0.544,-0.502
1698420171.071,-1.07,0.555,-0.499
1698420171.151,-1.112,0.608,-0.479
1698420171.231,-1.021,0.413,-0.306
1698420171.311,-0.876,0.334,-0.247
1698420171.391,-0.782,0.277,-0.231
1698420171.471,-0.776,0.228,-0.25
1698420171.551,-0.881,0.236,-0.325
1698420171.631,-1.068,0.253,-0.383
1698420171.711,-1.069,0.275,-0.412
1698420171.791,-0.86,0.363,-0.417
1698420171.871,-0.745,0.438,-0.407
1698420171.951,-0.795,0.463,-0.465
1698420172.031,-0.986,0.476,-0.523
1698420172.111,-1.064,0.488,-0.511
1698420172.191,-1.114,0.508,-0.504
1698420172.271,-1.207,0.466,-0.435
1698420172.351,-1.092,0.373,-0.297
1698420172.431,-0.892,0.313,-0.22
1698420172.511,-0.73,0.266,-0.175
1698420172.591,-0.676,0.227,-0.183
1698420172.671,-0.802,0.222,-0.264
1698420172.751,-1.072,0.234,-0.401
1698420172.83,-1.071,0.265,-0.449
1698420172.911,-0.794,0.377,-0.37
1698420172.99,-0.665,0.449,-0.358
1698420173.07,-0.758,0.482,-0.405
1698420173.151,-0.954,0.462,-0.474
1698420173.23,-1.004,0.446,-0.508
1698420173.31,-1.136,0.511,-0.523
1698420173.391,-1.241,0.501,-0.448
1698420173.47,-1.065,0.407,-0.292
1698420173.55,-0.881,0.361,-0.207
1698420173.631,-0.743,0.328,-0.186
1698420173.71,-0.649,0.289,-0.218
1698420173.791,-0.665,0.241,-0.289
1698420173.871,-0.786,0.23,-0.354
1698420173.95,-1.069,0.301,-0.439
1698420174.03,-1.171,0.331,-0.48
1698420174.11,-0.936,0.347,-0.42
1698420174.19,-0.729,0.409,-0.361
1698420174.27,-0.683,0.447,-0.369
1698420174.351,-0.841,0.469,-0.436
1698420174.43,-1.089,0.484,-0.503
1698420174.51,-1.116,0.477,-0.461
1698420174.59,-1.064,0.413,-0.376
1698420174.67,-0.935,0.36,-0.296
1698420174.75,-0.782,0.327,-0.258
1698420174.831,-0.685,0.289,-0.258
1698420174.91,-0.738,0.252,-0.302
1698420174.99,-0.859,0.252,-0.375
1698420175.07,-1.022,0.282,-0.454
1698420175.15,-1.095,0.286,-0.482
1698420175.23,-0.936,0.311,-0.421
1698420175.311,-0.763,0.382,-0.357
1698420175.39,-0.698,0.437,-0.35
1698420175.47,-0.782,0.456,-0.4
1698420175.55,-0.955,0.443,-0.474
1698420175.63,-1.026,0.445,-0.507
1698420175.71,-1.004,0.466,-0.439
1698420175.79,-0.979,0.458,-0.362
1698420175.87,-0.946,0.443,-0.325
1698420175.95,-0.903,0.434,-0.28
1698420176.03,-0.697,0.385,-0.261
1698420176.11,-0.694,0.359,-0.361
1698420176.19,-0.779,0.354,-0.507
1698420176.27,-0.834,0.335,-0.6
1698420176.35,-0.79,0.344,-0.566
1698420176.43,-0.734,0.427,-0.484
1698420176.51,-0.772,0.521,-0.443
1698420176.59,-0.853,0.527,-0.407
1698420176.67,-0.894,0.48,-0.359
1698420176.75,-0.903,0.459,-0.296
1698420176.83,-0.923,0.448,-0.216
1698420176.91,-0.948,0.441,-0.139
1698420176.99,-0.972,0.419,-0.064
1698420177.07,-0.971,0.418,-0.013
1698420177.15,-0.944,0.458,0.004
1698420177.23,-0.939,0.51,-0.022
1698420177.31,-0.963,0.541,-0.062
1698420177.39,-1.01,0.53,-0.08
1698420177.47,-1.06,0.497,-0.115
1698420177.55,-1.095,0.449,-0.151
1698420177.63,-0.997,0.327,-0.289
1698420177.71,-0.885,0.211,-0.375
1698420177.79,-0.716,0.132,-0.425
1698420177.87,-0.62,0.152,-0.46
1698420177.95,-0.672,0.225,-0.481
1698420178.031,-0.826,0.31,-0.515
1698420178.11,-0.977,0.393,-0.547
1698420178.19,-1.009,0.45,-0.585
1698420178.27,-1.027,0.441,-0.569
1698420178.35,-0.972,0.395,-0.508
1698420178.43,-0.854,0.368,-0.424
1698420178.51,-0.797,0.344,-0.316
1698420178.59,-0.712,0.313,-0.26
1698420178.67,-0.719,0.275,-0.283
1698420178.75,-0.836,0.269,-0.349
1698420178.829,-1.032,0.27,-0.465
1698420178.91,-1.158,0.23,-0.518
1698420178.989,-0.995,0.257,-0.422
1698420179.069,-0.71,0.35,-0.319
1698420179.15,-0.591,0.381,-0.284
1698420179.229,-1.033,0.508,-0.44
1698420179.309,-1.094,0.563,-0.487
1698420179.39,-1.101,0.528,-0.447
1698420179.469,-1.022,0.424,-0.36
1698420179.549,-0.92,0.356,-0.302
1698420179.63,-0.926,0.315,-0.265
1698420179.709,-0.943,0.286,-0.242
1698420179.789,-0.893,0.276,-0.262
1698420179.87,-0.897,0.265,-0.325
1698420179.952,-0.836,0.255,-0.352
1698420180.029,-0.726,0.297,-0.362
1698420180.112,-0.77,0.389,-0.422
1698420180.189,-0.966,0.468,-0.519
1698420180.269,-1.091,0.504,-0.56
1698420180.352,-1.113,0.528,-0.515
1698420180.429,-1.178,0.542,-0.453
1698420180.509,-1.149,0.474,-0.358
1698420180.59,-0.983,0.422,-0.269
1698420180.669,-0.826,0.394,-0.219
1698420180.752,-0.757,0.314,-0.234
1698420180.912,-1.166,0.209,-0.429
1698420180.989,-1.061,0.213,-0.39
1698420181.07,-0.821,0.323,-0.339
1698420181.151,-0.71,0.425,-0.313
1698420181.229,-0.848,0.512,-0.355
1698420181.312,-1.013,0.59,-0.404
1698420181.389,-1.107,0.641,-0.438
1698420181.469,-1.208,0.601,-0.43
1698420181.551,-1.156,0.461,-0.363
1698420181.629,-1.014,0.357,-0.294
1698420181.712,-0.921,0.284,-0.242
1698420181.789,-0.92,0.219,-0.197
1698420181.869,-0.894,0.22,-0.212
1698420181.951,-1.002,0.254,-0.28
1698420182.029,-1.097,0.231,-0.326
1698420182.111,-0.912,0.269,-0.32
1698420182.189,-0.764,0.378,-0.321
1698420182.269,-0.839,0.477,-0.389
1698420182.351,-1.095,0.581,-0.482
1698420182.429,-1.189,0.587,-0.47
1698420182.512,-1.229,0.519,-0.405
1698420182.589,-1.071,0.401,-0.288
1698420182.669,-0.952,0.328,-0.229
1698420182.751,-0.923,0.252,-0.2
1698420182.829,-0.914,0.201,-0.18
1698420182.911,-0.891,0.214,-0.261
1698420182.989,-1.035,0.231,-0.345
1698420183.069,-1.099,0.234,-0.378
1698420183.15,-0.925,0.309,-0.391
1698420183.229,-0.829,0.405,-0.372
1698420183.311,-0.895,0.487,-0.432
1698420183.389,-1.06,0.591,-0.502
1698420183.469,-1.158,0.651,-0.493
1698420183.55,-1.257,0.627,-0.458
1698420183.629,-1.268,0.505,-0.381
1698420183.709,-1.116,0.388,-0.276
1698420183.789,-0.995,0.321,-0.214
1698420183.869,-0.941,0.244,-0.17
1698420183.95,-0.884,0.205,-0.169
1698420184.029,-0.895,0.154,-0.371
1698420184.109,-1.023,0.219,-0.405
1698420184.189,-0.939,0.368,-0.427
1698420184.269,-0.917,0.478,-0.434
1698420184.349,-0.98,0.569,-0.473
1698420184.429,-1.042,0.597,-0.505
1698420184.509,-1.142,0.61,-0.51
1698420184.589,-1.278,0.6,-0.464
1698420184.669,-1.212,0.486,-0.364
1698420184.749,-1.015,0.373,-0.276
1698420184.828,-0.868,0.293,-0.214
1698420184.909,-0.782,0.221,-0.181
1698420184.988,-0.76,0.21,-0.22
1698420185.068,-0.94,0.233,-0.341
1698420185.15,-1.137,0.203,-0.398
1698420185.228,-1.051,0.232,-0.409
1698420185.308,-0.879,0.305,-0.43
1698420185.389,-0.797,0.354,-0.421
1698420185.469,-0.865,0.456,-0.46
1698420185.549,-1.045,0.608,-0.525
1698420185.629,-1.128,0.64,-0.47
1698420185.708,-1.141,0.527,-0.405
1698420185.788,-1.026,0.397,-0.315
1698420185.869,-0.93,0.331,-0.252
1698420185.949,-0.882,0.268,-0.216
1698420186.028,-0.813,0.246,-0.226
1698420186.109,-0.797,0.244,-0.317
1698420186.188,-0.979,0.202,-0.38
1698420186.268,-1.027,0.253,-0.406
1698420186.349,-0.867,0.369,-0.401
1698420186.428,-0.782,0.433,-0.37
1698420186.508,-0.877,0.501,-0.436
1698420186.589,-1.073,0.566,-0.548
1698420186.668,-1.1,0.6,-0.546
1698420186.748,-1.128,0.611,-0.497
1698420186.829,-1.173,0.525,-0.441
1698420186.908,-1.062,0.402,-0.337
1698420186.988,-0.953,0.334,-0.268
1698420187.069,-0.894,0.26,-0.223
1698420187.148,-0.844,0.201,-0.201
1698420187.228,-0.839,0.204,-0.266
1698420187.309,-1.096,0.223,-0.418
1698420187.388,-0.924,0.308,-0.419
1698420187.469,-0.814,0.415,-0.409
1698420187.548,-0.889,0.508,-0.475
1698420187.628,-1.073,0.527,-0.552
1698420187.708,-1.118,0.524,-0.531
1698420187.788,-1.167,0.571,-0.485
1698420187.868,-1.244,0.486,-0.434
1698420187.948,-1.133,0.356,-0.332
1698420188.029,-0.944,0.298,-0.249
1698420188.108,-0.79,0.235,-0.184
1698420188.188,-0.734,0.192,-0.156
1698420188.268,-0.789,0.212,-0.232
1698420188.348,-1.058,0.248,-0.355
1698420188.428,-1.216,0.256,-0.442
1698420188.508,-1.03,0.319,-0.447
1698420188.588,-0.836,0.4,-0.405
1698420188.668,-0.794,0.455,-0.429
1698420188.748,-0.969,0.53,-0.499
1698420188.828,-1.072,0.541,-0.513
1698420188.908,-1.217,0.547,-0.452
1698420188.988,-1.096,0.446,-0.331
1698420189.068,-0.91,0.372,-0.247
1698420189.148,-0.778,0.316,-0.18
1698420189.409,-0.955,0.227,-0.411
1698420189.468,-1.118,0.195,-0.481
1698420189.77,-0.757,0.398,-0.368
1698420190.188,-1.114,0.448,-0.313
1698420190.268,-0.977,0.391,-0.255
1698420190.43,-0.713,0.233,-0.236
1698420190.728,-1.085,0.193,-0.485
1698420190.747,-0.895,0.332,-0.419
1698420190.943,-0.73,0.459,-0.4
1698420190.987,-0.805,0.457,-0.45
1698420191.067,-0.926,0.454,-0.526
1698420191.298,-1.036,0.509,-0.481
1698420191.309,-1.06,0.456,-0.388
1698420191.448,-1.091,0.42,-0.33
1698420191.467,-1.052,0.391,-0.274
1698420191.69,-0.824,0.297,-0.237
1698420191.707,-0.747,0.261,-0.261
1698420191.93,-0.818,0.246,-0.423
1698420191.947,-0.975,0.268,-0.521
1698420192.173,-0.975,0.407,-0.561
1698420192.187,-0.895,0.402,-0.521
1698420192.267,-0.929,0.374,-0.477
1698420192.708,-0.812,0.323,-0.315
1698420192.747,-0.831,0.352,-0.323
1698420193.041,-0.907,0.395,-0.392
1698420193.067,-0.9,0.397,-0.385
1698420193.147,-0.887,0.387,-0.373
1698420193.227,-0.88,0.366,-0.376
1698420193.46,-0.872,0.333,-0.345
1698420193.473,-0.864,0.319,-0.33
1698420193.7,-0.864,0.342,-0.339
1698420193.968,-0.875,0.374,-0.345
1698420194.027,-0.877,0.364,-0.342
1698420194.358,-0.819,0.372,-0.236
1698420194.427,-0.794,0.385,-0.27
1698420194.542,-0.852,0.418,-0.284
1698420194.587,-0.936,0.451,-0.288
1698420194.9,-0.886,0.438,-0.29
1698420194.911,-0.852,0.454,-0.295
1698420195.442,-0.845,0.299,-0.329
1698420196.399,-0.901,0.392,-0.362
1698420196.427,-0.907,0.379,-0.359
1698420196.73,-0.87,0.324,-0.306
1698420198.559,-0.862,0.404,-0.309
1698420198.586,-0.94,0.403,-0.285
1698420198.666,-0.981,0.409,-0.258
1698420198.746,-0.984,0.436,-0.242
1698420198.826,-0.937,0.429,-0.237
1698420198.906,-0.904,0.395,-0.234
1698420198.986,-0.885,0.399,-0.245
1698420199.066,-0.866,0.402,-0.287
1698420199.146,-0.881,0.383,-0.353
1698420199.226,-0.888,0.353,-0.402
1698420199.306,-0.882,0.344,-0.426
1698420199.386,-0.9,0.394,-0.442
1698420199.466,-0.913,0.474,-0.478
1698420199.546,-0.893,0.533,-0.561
1698420199.626,-0.845,0.525,-0.652
1698420199.709,-0.736,0.442,-0.707
