msFromStart,alpha,beta,gamma,acc,heading
177,356.0427443567437,43.16643335180111,9.982097866446303,-1.0,
192,356.0744858361071,43.11494997767192,9.898481886362907,39.81715774536133,135.61727905273438
210,356.0864343553923,43.10297017122499,9.858965623751802,39.81715774536133,135.61727905273438
226,356.0855208820047,43.0884700411824,9.832256562181168,39.81715774536133,135.61727905273438
243,356.08152178874957,43.05728618591944,9.78255531555507,39.81715774536133,135.61727905273438
259,356.7501627145113,42.17682468665028,8.735986044829614,39.81715774536133,135.61727905273438
276,356.7470155172712,42.148385244225125,8.659642316527933,39.81715774536133,135.61727905273438
293,356.66690215432226,41.94005069419668,8.634860109862846,39.81715774536133,135.61727905273438
310,356.4302046676526,41.8399336468522,8.87762884243461,39.81715774536133,135.61727905273438
327,356.3321797644628,41.76201327626552,8.91114526609949,39.81715774536133,135.61727905273438
344,356.1804072529877,41.73198369576361,8.962833610465907,39.81715774536133,135.61727905273438
359,356.0853771307447,41.74590425412379,8.92740617081473,39.81715774536133,135.61727905273438
377,356.0496916010839,41.758304853343624,8.791123798847828,39.81715774536133,135.61727905273438
392,356.0163581873472,41.85369759678051,8.585974890096367,39.81715774536133,135.61727905273438
408,355.97694517931467,42.004080378337854,8.374474169158422,39.81715774536133,135.61727905273438
426,355.9543303270324,42.254767517243096,8.029486057905432,39.81715774536133,135.61727905273438
445,355.79726451169563,42.661254298586634,7.594026387154188,39.81715774536133,135.61727905273438
459,355.6299718120689,42.855879541775145,7.177517179402777,33.95991897583008,136.76129150390625
476,355.84384059970824,42.674216538976935,5.8704739894114075,33.95991897583008,136.76129150390625
492,356.74480644823336,41.99162790889871,2.992190592531231,33.95991897583008,136.76129150390625
511,357.69337926139184,41.42338082621329,0.45383797225354444,33.95991897583008,136.76129150390625
528,358.90114083819975,40.82640660917992,-2.584375721234246,33.95991897583008,136.76129150390625
542,359.45418691445707,40.40850905716826,-3.9497143442923557,23.00324058532715,135.2821502685547
560,359.6720190236101,39.61130123340914,-4.282075340106477,23.00324058532715,135.2821502685547
576,359.6854804905894,39.21063444349752,-4.0358208051220235,23.00324058532715,135.2821502685547
591,359.907465077398,38.564671583400155,-3.29268744003454,18.950563430786133,134.05038452148438
610,0.2973812356851885,38.120331411579954,-2.5181329332427063,18.950563430786133,134.05038452148438
627,1.0148055531392675,37.57934368235247,-1.564353521404969,17.493526458740234,131.91261291503906
642,1.6272538112068193,37.20530065852191,-1.1848332869143432,17.041906356811523,130.71571350097656
660,2.2580055460101534,36.69633942668534,-1.0412414062728363,17.041906356811523,130.71571350097656
675,2.7473781700313458,35.848914596421835,-1.2399100316053093,16.686800003051758,129.63829040527344
692,3.123642140950277,34.19457631854303,-1.1713099169569299,16.686800003051758,129.63829040527344
708,3.3401011052552203,32.70381117408317,-0.5288922907479514,16.15785789489746,128.39735412597656
725,3.7022887743848485,30.74880925604782,0.48380486416451707,16.15785789489746,128.39735412597656
743,4.392067526546437,29.63390556203965,0.8210153217357171,16.15785789489746,128.39735412597656
758,5.341838619681459,29.211262406745508,0.30292148951642156,15.62341594696045,125.53274536132812
