timestamp,interval,accx,accy,accz,accGx,accGy,accGz,alpha,beta,gamma
1698745580.002,0.01666666753590107,-0.039935850677639245,-0.00832066909968853,-0.4260165043383837,-0.3916015359740704,-6.564602261462808,-7.710376224407553,-8.974638050512267,11.1205861575346,-10.896252009340117
1698745580.176,0.01666666753590107,-0.16125965249240398,0.1664700806170702,-0.06488894401788711,1.0785877017699181,-6.542454727062583,-7.109282554626464,-4.422624327211419,-4.206842429631437,0.6035854177796135
1698745580.192,0.01666666753590107,-0.13136384205296636,0.16542729356586933,-0.07690262241661548,1.0992376910887658,-6.537067773327231,-7.129034133800864,-1.2728825914600388,-2.2745200148454767,0.851454049976434
1698745580.209,0.01666666753590107,-0.06164718561768531,0.17231003881692886,-0.16610416991412638,1.1643301948547362,-6.5286880675166845,-7.220463294219971,-0.7467668867940024,-1.8842146176972103,-0.05062957763551288
1698745580.226,0.01666666753590107,0.002553556940332055,0.16047230150699615,-0.15772738671302794,1.225531828662008,-6.538713202446699,-7.21432815246582,-1.091986952282955,-1.935931315988666,-0.31707581744666563
1698745580.243,0.01666666753590107,0.0533961476881057,0.12200725403428077,-0.14993512540161608,1.270872022601217,-6.573279488915205,-7.211185762786865,-1.9836850104576333,-3.1482702568720655,-0.3530420995120718
1698745580.259,0.01666666753590107,0.18637933457121253,-0.012383680754899979,-0.00991699838042259,1.290175346551463,-6.596773177227377,-7.193079612731933,-2.7304351419438277,-5.5829014318068655,0.33691455545821725
1698745580.275,0.01666666753590107,0.13081614504233002,-0.032900399082899094,-0.05116144743859768,1.2255319017272441,-6.613682226452231,-7.239018941608071,-2.465967442516584,-7.1555627334860565,0.3363631244044445
1698745580.293,0.01666666753590107,0.09128441818617283,0.010798457390069962,0.10250760379433631,1.1864764871459454,-6.543502190288901,-7.109432192230225,-3.5363991715526253,-7.651907884715829,-0.23845697836608676
1698745580.31,0.01666666753590107,-0.020786036788672208,-0.027545594051480292,0.06735796447992325,1.1067196443419902,-6.5690902205318205,-7.151181083679199,-6.2271799427226515,-8.037570247332367,-0.5322552976779374
1698745580.327,0.01666666753590107,-0.02249495959840715,-0.017735563176870344,0.08071721226871013,1.110610148974508,-6.5493380568355315,-7.145943183025717,-6.333922992845257,-8.773642658711717,-0.04293152755408538
1698745580.344,0.01666666753590107,-0.11379304098375141,0.1615858157068491,0.136941788315773,1.0263642511229962,-6.366181629833578,-7.092074814715981,-4.90226966592051,-11.517902530422473,-0.005673059075077387
1698745580.359,0.01666666753590107,-0.015403686163201927,0.25658874295949935,0.25848200936019416,1.1200373180113732,-6.272956818169355,-6.969670670318603,-2.7171194747134764,-13.085819411949444,-0.5579953991736594
1698745580.377,0.01666666753590107,0.042560134766623375,0.3591770107746124,0.23013678936362264,1.1605891816955058,-6.171952020153403,-6.999299500384926,-1.1410923838773503,-11.70451269005733,-0.20636149256937372
1698745580.392,0.01666666753590107,0.06708455436602234,0.5522592039853335,0.25191256784200666,1.1575965026855468,-5.991040157207847,-6.970718718066811,5.995707819958681,-12.881404656695656,-0.5957533252357246
1698745580.408,0.01666666753590107,0.1719748885784298,0.7379553785979748,0.10300269383490085,1.2333129840575159,-5.824493504223227,-7.106589077758788,12.824186454471167,-20.458924951160878,1.0352983031625533
1698745580.426,0.01666666753590107,0.20984781537689268,0.9710393273293971,-0.08473813834786414,1.223736250482127,-5.623230342644453,-7.272089436560869,22.12672737288376,-27.56710452794044,0.8998820121825285
1698745580.445,0.01666666753590107,0.5918307513952255,1.196546703326702,0.10919336516857146,1.544858548150584,-5.4490527563899755,-7.039102518463134,18.20980171408362,-28.791825748015427,-5.992947142873526
1698745580.459,0.01666666753590107,0.6162690270811318,1.4529431385844944,0.07269348028898238,1.5144820415221154,-5.217114470562339,-7.059902145385742,4.271142684251584,-53.63583630670933,-3.695598928274575
1698745580.475,0.01666666753590107,-0.01948138393089175,1.4569009362995624,-1.434625976127386,0.7179611497741192,-5.19032992401123,-8.606855693054198,-26.653385726438227,-97.24515298732587,20.269858484745754
1698745580.492,0.01666666753590107,0.03911372063979506,1.2936217606782912,-1.2189870831936598,0.4195837678771466,-5.26724306782186,-8.49776987991333,-41.92013918188611,-126.57335007576782,40.64056812768133
1698745580.51,0.01666666753590107,-0.058096050741057836,1.2410638904452322,0.2540910809248686,0.00014961020429618655,-5.247191628918052,-7.09910778209269,-35.33034193480653,-126.42435632921315,49.85811673338322
1698745580.528,0.01666666753590107,1.1887319379225372,1.4796820924282073,1.8025713997691868,0.8541314422607421,-4.931605922588706,-5.610512315368652,-24.549443282811474,-91.6480246983647,38.158258817245255
1698745580.542,0.01666666753590107,1.6705971707329152,1.3825918375074862,2.2552391796678304,1.156249800784327,-4.974402277263999,-5.194220501708984,-30.836360913788702,-41.463530790586994,21.126528131205433
1698745580.56,0.01666666753590107,2.0215717319600284,0.5028104056835174,2.564964469531178,1.4574703336853534,-5.7496741178214545,-4.968866270446777,-42.56922571909075,17.523365994950048,4.161007591432421
1698745580.575,0.01666666753590107,1.8783765823379157,0.12406477108597755,3.1320874806493517,1.3435960806915537,-6.075435765728354,-4.447528858947754,-37.06762445586138,32.657005893663545,4.571941653978007
1698745580.591,0.01666666753590107,0.48815081588588655,-0.40162908205687997,3.0554993310093876,0.047734432131983334,-6.515071045574546,-4.599710886493325,-28.336368243591465,58.40750891371779,17.713888999205675
1698745580.61,0.01666666753590107,0.18094770144391803,-0.16050620377659797,2.0105951415240764,-0.1580172730376944,-6.214298877495527,-5.697003434863686,-29.083628504831296,74.6212988334392,25.450784073990327
1698745580.627,0.01666666753590107,0.3936801688790321,0.23130349505543707,1.3257213647723196,0.1815104133605957,-5.7493748426139355,-6.443245580291748,-22.56813176309042,59.468367065415,31.931021671688306
1698745580.642,0.01666666753590107,0.16854166272673754,0.8255266945451497,0.7271721187770366,0.007032967376708984,-5.104287717327475,-7.081899457660317,-26.96166972972134,45.272935611472796,34.84515603202009
1698745580.66,0.01666666753590107,0.19795575406383722,1.3418915783286094,0.5611398450553416,0.0550666564499028,-4.518306861004233,-7.3006690498352045,-42.21902484487128,20.656725521977155,32.117099930341546
1698745580.675,0.01666666753590107,0.5416101284706965,0.8779472021341324,-0.9405185168594121,0.36960488128662106,-4.865316464123129,-8.887576422229408,-70.41524102178866,-0.5277347796644468,22.931284383523533
1698745580.692,0.01666666753590107,0.4188489507965743,0.2061363205730915,-0.9249532834589481,0.2530371696914546,-5.305251019176841,-9.034669602203369,-93.29970787364634,35.459275415768865,13.58184824004328
1698745580.708,0.01666666753590107,0.259927842520643,0.11220774455368518,1.6712345918536184,0.18375498655014672,-5.186289124187827,-6.580463262939452,-102.92904516931372,61.46815766193552,11.729882573955697
1698745580.725,0.01666666753590107,1.6156996055059134,-2.412466800165176,1.2973194461524487,1.6868647071838379,-7.426364052471518,-7.130382041278481,-89.02370209470571,56.326182933980235,25.4184465433649
1698745580.743,0.01666666753590107,1.656602839910984,-3.8190968081250785,2.601779996231198,1.7787421228270976,-8.668056888470053,-5.921309033855795,-56.2766060058897,30.002340174616783,53.153662517346866
1698745580.758,0.01666666753590107,0.36041385909318924,-6.518420940524339,4.3870355195403095,0.40566753465957006,-11.304372483770548,-4.172345305633545,-5.677654084841514,-41.279183984888355,51.98733941467549
1698745580.776,0.01666666753590107,-0.14720718000875785,-2.6040157924592493,3.2412638946831223,-0.35553892826689404,-7.38671008747518,-5.317521887207031,2.7609026948405506,-129.21370996359798,33.059276715020616
1698745580.792,0.01666666753590107,-1.8522019843786954,1.5351301311448216,4.502867884331941,-2.5444378143310544,-3.276165112194419,-4.0143279960632325,12.448012932159068,-169.58600192105956,-3.8087743090480397
1698745580.81,0.01666666753590107,-0.9122587831892073,2.8845959441199898,6.485846704655885,-2.082955371270701,-1.9443904387325048,-1.968781952667236,-10.428717022916281,-178.80696220625185,-30.872967312645386
1698745580.825,0.01666666753590107,-1.8034695176526903,2.1418936632558703,6.425121894580125,-3.338115664672851,-2.6366139937251805,-1.9999065742492674,-45.27608432868017,-182.771996302471,-22.755943182245552
1698745580.843,0.01666666753590107,-1.3760354016013443,1.8091186294555663,6.3901458582669495,-3.296815686035156,-2.835482369121909,-2.0305822830200193,-81.39106131986485,-183.06961496536513,-4.004460082542551
1698745580.858,0.01666666753590107,-1.2007961774647236,2.6945968116164205,5.9641533193260425,-3.6692633895322677,-1.64735979526937,-2.4753058259159326,-118.69366135864759,-184.46958517916428,13.462523127695865
1698745580.875,0.01666666753590107,-1.2811600462511181,3.7389161869511005,5.714529154682159,-4.183268558447063,-0.31393940042704344,-2.7307366310119625,-131.4538890679571,-195.10817854734944,19.28558212157002
1698745580.892,0.01666666753590107,-1.1958522913217544,3.8985803869456053,5.1199458897084,-4.579059728130698,0.16220774699747562,-3.2921769203186035,-138.3612866963477,-221.81536567387985,26.882144129667587
1698745580.908,0.01666666753590107,-1.1538447489365935,4.005718865410984,3.6621003660351037,-5.240458229009807,0.7044944230228662,-4.618714277648926,-138.47643002537575,-235.58461722927535,18.95278456935573
1698745580.925,0.01666666753590107,-1.4752470325902103,4.941041859453916,2.9951410161584615,-6.070946929876506,1.954865655517578,-5.137058937072753,-134.98433188766666,-224.5722349285721,18.987796119041217
1698745580.942,0.01666666753590107,-1.4215630809366702,5.052164146858454,2.573300920721888,-6.496665620312094,2.3719059494569894,-5.378423807415366,-133.4495200792731,-219.6618343493315,22.64613593850655
1698745580.959,0.01666666753590107,-1.8073878601402042,5.268032756894827,1.7289081976652145,-7.353191264232993,2.9095540058963,-6.00750087814331,-145.3411526318321,-222.83803623792753,32.922898327862974
1698745580.975,0.01666666753590107,-2.2966361889392135,5.971780745464563,0.7495657368928194,-8.454524027904867,4.1024646908082065,-6.650194970813393,-159.90668130104604,-215.71354787695728,45.59113704943076
1698745580.991,0.01666666753590107,-2.331632683518529,6.251074656707048,0.2962093902081251,-8.915407262963056,4.759822684124857,-6.817190536609291,-148.5076966329417,-213.47222130081758,54.44437361008793
1698745581.008,0.01666666753590107,-2.368604277563095,6.008945816254616,-0.42302375226318834,-9.508571308788657,4.978592860821634,-7.066037287139892,-111.27426591988369,-231.99934165090895,68.66893923593483
1698745581.028,0.01666666753590107,-2.349129177242517,5.671824569943547,-0.19922960992455482,-9.918578343090415,4.951508527606353,-6.392368795013427,-85.75309333140179,-262.2651939387994,83.66160744527384
1698745581.042,0.01666666753590107,-2.660578222158551,5.507305623394251,-0.4695066864967346,-10.68128062493205,5.096806713922321,-6.0971343873173,-73.39624293409489,-302.122489632842,100.74262648391178
1698745581.06,0.01666666753590107,-4.117064147916436,5.149530296111107,-0.98457393168509,-12.70572835071981,5.191676735510304,-5.717802769525349,-72.22823960488768,-309.48652638838297,122.6541875300145
1698745581.075,0.01666666753590107,-5.2198044402986765,4.052624408970773,-0.8861749322533607,-14.138358184593915,4.480449277905374,-4.941632518823445,-83.98082316632356,-274.7546319682746,136.57552007746952
1698745581.092,0.01666666753590107,-5.492482732793689,3.44944078117311,-1.0251786215350032,-14.631413504460452,4.30686958447881,-4.477007759149372,-106.76680552053882,-221.30013718402913,148.55262561730206
1698745581.109,0.01666666753590107,-5.888006483712792,2.738029126107693,-0.6991890100911259,-15.164572871178388,4.226513972064107,-3.5098996337890624,-141.9760823523069,-148.47375059276675,159.70792279619866
1698745581.125,0.01666666753590107,-5.713281784969568,2.2644737487420437,-0.41099370725154877,-15.0038620847404,4.253149757794291,-2.8401221577517686,-160.15963052676827,-112.72242311827729,167.06596264564834
1698745581.141,0.01666666753590107,-5.4638411601990455,1.7818068441599606,-0.6013957214675844,-14.71685716072917,4.277839524023235,-2.6803093430668112,-168.8101880539945,-100.01149571439693,172.0151313786179
1698745581.158,0.01666666753590107,-5.255425788778067,1.1958949614197014,-0.9186755183637142,-14.402019642418622,4.358195209503173,-2.5029884903505444,-170.5005505905459,-105.44994504856037,175.1764161340666
1698745581.175,0.01666666753590107,-5.60917434476316,1.3910560067310929,-1.160218667882681,-14.635604526409505,5.040991595458984,-2.331503942572325,-171.03845530844112,-113.57720080233688,183.09830175987918
1698745581.191,0.01666666753590107,-5.509764706984162,1.1353516453906893,-1.6454752966970205,-14.381371406665444,5.250634170587361,-2.3731032694827765,-169.42944032490453,-116.3902210421958,177.51732686830508
1698745581.209,0.01666666753590107,-5.398867460507154,1.329502929137647,-2.2262924866467713,-14.021342162975667,5.998821897125244,-2.370409573419392,-169.616150376056,-90.09663602085551,168.7438532567753
1698745581.225,0.01666666753590107,-4.9747377928286785,0.968022025334835,-2.6594787364840506,-13.390620247650146,5.9968766082763665,-2.427271899380721,-167.02897034110353,-54.52237778550406,155.00397151481087
1698745581.242,0.01666666753590107,-4.794574117901921,0.8420780163735151,-2.9542390969276426,-13.006799209484457,6.175244631958008,-2.418444084476493,-161.24254335929547,-20.372762114781164,140.58004632746963
1698745581.259,0.01666666753590107,-4.416850812089443,0.7680190929502249,-3.1210955465137955,-12.370839393505454,6.441150653839111,-2.2725473842781034,-150.36675118161412,7.671924607852198,129.42720801667423
