ts,interval,accx,accy,accz,accGx,accGy,accGz,alpha,beta,gamma
1698413646006.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.7,-0.2,-0.9
1698413646023.0,16,0.0,0.0,0.0,-0.4,9.5,-0.5,-0.9,-0.4,-0.7
1698413646039.0,16,0.0,0.0,0.0,-0.4,9.5,-0.5,-0.6000000000000001,-0.4,-0.8
1698413646055.0,16,0.0,0.0,0.0,-0.4,9.5,-0.5,-0.4,-0.4,-0.7
1698413646072.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.6000000000000001,-0.7,-0.6000000000000001
1698413646089.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.7
1698413646106.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.0,-1.0999999999999999,-0.8
1698413646122.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.1,-1.0,-0.8
1698413646139.0,16,0.0,0.0,0.0,-0.4,9.5,-0.5,0.5,-0.7,-0.8
1698413646156.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.4,-0.6000000000000001,-0.8
1698413646172.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.2,-0.4,-0.6000000000000001
1698413646189.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.0,-0.30000000000000004,-0.6000000000000001
1698413646205.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.2,-0.2,-0.6000000000000001
1698413646222.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.2,-0.30000000000000004,-0.4
1698413646240.0,16,0.0,0.0,0.0,-0.4,9.5,-0.5,0.2,-0.4,-0.5
1698413646256.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.2,-0.4,-0.4
1698413646273.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.30000000000000004,-0.2,-0.5
1698413646289.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.2,0.1,-0.6000000000000001
1698413646307.0,16,0.0,0.0,0.0,-0.4,9.5,-0.5,0.4,-0.1,-0.30000000000000004
1698413646322.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.2,-0.2,-0.30000000000000004
1698413646339.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.2,-0.2,-0.30000000000000004
1698413646357.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.4,-0.2,-0.2
1698413646372.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.4,-0.1,-0.2
1698413646389.0,16,0.0,0.0,0.0,-0.4,9.5,-0.5,0.7,0.2,-0.2
1698413646405.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.7,0.2,0.0
1698413646422.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.2,0.2,0.0
1698413646439.0,16,0.0,0.0,0.0,-0.5,9.5,-0.6000000000000001,0.1,0.1,0.0
1698413646456.0,16,0.0,0.0,-0.1,-0.4,9.5,-0.6000000000000001,-0.1,-0.1,0.1
1698413646472.0,16,0.0,0.0,0.0,-0.4,9.5,-0.5,-0.30000000000000004,-0.2,0.2
1698413646488.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.1,0.2,0.1
1698413646505.0,16,0.0,0.0,0.0,-0.4,9.600000000000001,-0.6000000000000001,0.0,0.30000000000000004,0.2
1698413646522.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.2,0.0,0.2
1698413646538.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.30000000000000004,-0.1,0.2
1698413646555.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.1,0.0,0.30000000000000004
1698413646572.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.1,0.4,0.30000000000000004
1698413646588.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.2,0.0,0.1
1698413646606.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.5,-0.1,0.0
1698413646623.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.6000000000000001,-0.1,0.2
1698413646638.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.4,-0.1,0.30000000000000004
1698413646656.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.30000000000000004,-0.4,0.2
1698413646672.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.0,-0.2,0.2
1698413646688.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.5,-0.1,0.2
1698413646706.0,16,0.0,0.0,0.1,-0.4,9.5,-0.5,0.7,0.1,0.2
1698413646722.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.5,0.2,0.30000000000000004
1698413646740.0,16,0.0,0.0,0.0,-0.4,9.5,-0.5,0.1,0.2,0.2
1698413646755.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.4,0.1,0.0
1698413646772.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.8,0.4,0.0
1698413646789.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.7,0.6000000000000001,0.1
1698413646805.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.5,0.9,0.1
1698413646822.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,-0.2,0.4,0.30000000000000004
1698413646838.0,16,0.0,0.0,0.0,-0.4,9.600000000000001,-0.6000000000000001,0.1,-0.1,0.30000000000000004
1698413646855.0,16,0.0,0.0,0.0,-0.4,9.600000000000001,-0.6000000000000001,0.2,-0.30000000000000004,0.30000000000000004
1698413646872.0,16,0.0,-0.1,0.0,-0.4,9.4,-0.6000000000000001,0.2,-0.1,0.0
1698413646889.0,16,0.0,-0.1,0.0,-0.4,9.4,-0.6000000000000001,0.1,-0.1,0.0
1698413646905.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,0.7,0.0,0.0
1698413646922.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,1.5000000000000002,-0.1,0.0
1698413646939.0,16,0.0,0.0,0.0,-0.4,9.4,-0.6000000000000001,1.6,-0.1,-0.1
1698413646956.0,16,0.0,-0.1,0.0,-0.4,9.4,-0.6000000000000001,1.4,-0.1,-0.1
1698413646972.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,1.9,0.0,-0.2
1698413646990.0,16,0.0,0.0,0.0,-0.4,9.5,-0.6000000000000001,2.1999999999999997,-0.2,-0.30000000000000004
1698413647018.0,16,0.0,0.1,0.0,-0.4,9.600000000000001,-0.6000000000000001,3.1,-0.30000000000000004,-0.5
1698413647022.0,16,0.0,0.1,0.0,-0.4,9.600000000000001,-0.6000000000000001,3.1,-0.30000000000000004,-0.5
1698413647039.0,16,0.1,0.0,0.1,-0.30000000000000004,9.5,-0.6000000000000001,2.8,-0.7,-1.2000000000000002
1698413647056.0,16,0.1,0.0,0.1,-0.4,9.600000000000001,-0.6000000000000001,2.8,-0.30000000000000004,-1.2000000000000002
1698413647072.0,16,0.0,0.1,0.0,-0.4,9.600000000000001,-0.6000000000000001,2.8,-0.2,-0.5
1698413647089.0,16,0.0,0.1,0.0,-0.4,9.600000000000001,-0.7000000000000001,2.1999999999999997,-0.5,-0.6000000000000001
1698413647105.0,16,0.0,0.1,-0.1,-0.4,9.600000000000001,-0.7000000000000001,0.7,-1.2000000000000002,-0.8
1698413647123.0,16,-0.1,0.0,-0.1,-0.5,9.5,-0.7000000000000001,-0.2,-1.3,-0.7
1698413647138.0,16,0.0,0.0,-0.1,-0.4,9.5,-0.8,-0.4,0.2,-0.4
1698413647155.0,16,0.0,0.0,-0.2,-0.5,9.5,-0.8,-0.7,0.2,-0.30000000000000004
