timestamp,hr,conf
1698413646.564,0,56
1698413647.428,0,44
1698413648.292,0,54
1698413649.19,0,69
1698413650.121,0,52
1698413650.953,0,49
1698413651.884,74,27
1698413652.782,74,48
1698413654.544,74,7
1698413656.35,74,9
1698413657.205,73,66
1698413658.135,73,0
1698413660.796,76,46
1698413661.66,78,41
1698413662.525,79,40
