ts,accGx,accGy,accGz
1698413646021.25,0.298583984375,-0.9517822265625,-0.2286376953125
1698413646052.5,0.2867431640625,-0.9534912109375,-0.22314453125
1698413646083.75,0.271484375,-0.96240234375,-0.222900390625
1698413646115.0,0.26611328125,-0.9693603515625,-0.224609375
1698413646146.25,0.274658203125,-0.965576171875,-0.22216796875
1698413646177.5,0.287353515625,-0.956298828125,-0.2225341796875
1698413646208.75,0.2977294921875,-0.9512939453125,-0.22802734375
1698413646240.0,0.3043212890625,-0.9482421875,-0.2369384765625
1698413646271.25,0.3067626953125,-0.9537353515625,-0.2508544921875
1698413646302.5,0.3055419921875,-0.960205078125,-0.260986328125
1698413646333.75,0.3031005859375,-0.9605712890625,-0.260009765625
1698413646365.0,0.3006591796875,-0.9605712890625,-0.2559814453125
1698413646396.25,0.29736328125,-0.9566650390625,-0.2503662109375
1698413646427.5,0.2950439453125,-0.951904296875,-0.2420654296875
1698413646458.75,0.29638671875,-0.9552001953125,-0.2371826171875
1698413646490.0,0.298828125,-0.9580078125,-0.232177734375
1698413646521.25,0.298095703125,-0.955322265625,-0.2314453125
1698413646552.5,0.296630859375,-0.9530029296875,-0.232666015625
1698413646583.75,0.2969970703125,-0.9573974609375,-0.2305908203125
1698413646615.0,0.296630859375,-0.9615478515625,-0.2320556640625
1698413646646.25,0.2950439453125,-0.9559326171875,-0.23486328125
1698413646677.5,0.2957763671875,-0.95166015625,-0.23486328125
1698413646708.75,0.29736328125,-0.9542236328125,-0.2349853515625
1698413646740.0,0.2982177734375,-0.959716796875,-0.2376708984375
1698413646771.25,0.298583984375,-0.95849609375,-0.239501953125
1698413646802.5,0.296875,-0.953125,-0.2392578125
1698413646833.75,0.2933349609375,-0.9532470703125,-0.2369384765625
1698413646865.0,0.292724609375,-0.95703125,-0.2357177734375
1698413646896.25,0.294921875,-0.96044921875,-0.2373046875
1698413646927.5,0.2943115234375,-0.9586181640625,-0.238037109375
1698413646958.75,0.293212890625,-0.95458984375,-0.23779296875
1698413646990.0,0.2933349609375,-0.9569091796875,-0.239013671875
1698413647021.25,0.2919921875,-0.9595947265625,-0.2388916015625
1698413647052.5,0.2923583984375,-0.95849609375,-0.237548828125
1698413647083.75,0.2918701171875,-0.96044921875,-0.24072265625
1698413647115.0,0.2894287109375,-0.9586181640625,-0.2406005859375
1698413647146.25,0.291259765625,-0.9539794921875,-0.2366943359375
1698413647177.5,0.2965087890625,-0.9552001953125,-0.238037109375
1698413647208.75,0.29833984375,-0.9591064453125,-0.23974609375
1698413647240.0,0.2965087890625,-0.95947265625,-0.2386474609375
1698413647271.25,0.293701171875,-0.9556884765625,-0.238037109375
1698413647302.5,0.2891845703125,-0.953369140625,-0.2359619140625
1698413647333.75,0.28662109375,-0.9578857421875,-0.2349853515625
1698413647365.0,0.288818359375,-0.9656982421875,-0.2374267578125
1698413647396.25,0.290283203125,-0.9647216796875,-0.2384033203125
1698413647427.5,0.28955078125,-0.955322265625,-0.2369384765625
1698413647458.75,0.290283203125,-0.9498291015625,-0.2366943359375
1698413647490.0,0.2919921875,-0.9541015625,-0.2384033203125
1698413647521.25,0.29296875,-0.96142578125,-0.2393798828125
1698413647552.5,0.2918701171875,-0.9615478515625,-0.2401123046875
1698413647583.75,0.2908935546875,-0.9559326171875,-0.2379150390625
1698413647615.0,0.2900390625,-0.9542236328125,-0.236083984375
1698413647646.25,0.2894287109375,-0.959228515625,-0.236328125
1698413647677.5,0.290771484375,-0.9608154296875,-0.2354736328125
1698413647708.75,0.293701171875,-0.958740234375,-0.237548828125
1698413647740.0,0.295166015625,-0.9571533203125,-0.2379150390625
1698413647771.25,0.29296875,-0.9559326171875,-0.2357177734375
1698413647802.5,0.2923583984375,-0.9566650390625,-0.238037109375
1698413647833.75,0.2923583984375,-0.9595947265625,-0.2412109375
1698413647865.0,0.290283203125,-0.960205078125,-0.2415771484375
1698413647896.25,0.2874755859375,-0.956298828125,-0.2398681640625
1698413647927.5,0.287109375,-0.955078125,-0.2384033203125
1698413647958.75,0.289306640625,-0.95947265625,-0.23828125
1698413647990.0,0.2908935546875,-0.9608154296875,-0.236572265625
1698413648021.25,0.2900390625,-0.9552001953125,-0.235107421875
1698413648052.5,0.2886962890625,-0.9532470703125,-0.2359619140625
1698413648083.75,0.2886962890625,-0.95849609375,-0.237548828125
1698413648115.0,0.2900390625,-0.9647216796875,-0.23974609375
1698413648146.25,0.2913818359375,-0.9635009765625,-0.2398681640625
1698413648177.5,0.290283203125,-0.9547119140625,-0.236083984375
1698413648208.75,0.288330078125,-0.9520263671875,-0.2332763671875
1698413648240.0,0.288818359375,-0.958740234375,-0.2347412109375
1698413648271.25,0.291015625,-0.9654541015625,-0.23779296875
1698413648302.5,0.2904052734375,-0.9627685546875,-0.2391357421875
1698413648333.75,0.2880859375,-0.951904296875,-0.2373046875
1698413648365.0,0.2882080078125,-0.9522705078125,-0.2342529296875
1698413648396.25,0.28857421875,-0.9630126953125,-0.2330322265625
1698413648427.5,0.288330078125,-0.96337890625,-0.2340087890625
1698413648458.75,0.2900390625,-0.956787109375,-0.2347412109375
1698413648490.0,0.291259765625,-0.9554443359375,-0.23388671875
1698413648521.25,0.2899169921875,-0.9578857421875,-0.2340087890625
1698413648552.5,0.287841796875,-0.9593505859375,-0.2359619140625
1698413648583.75,0.2864990234375,-0.95947265625,-0.23828125
1698413648615.0,0.2867431640625,-0.9603271484375,-0.2379150390625
1698413648646.25,0.2884521484375,-0.95947265625,-0.2366943359375
1698413648677.5,0.290283203125,-0.9564208984375,-0.237060546875
1698413648708.75,0.2913818359375,-0.9560546875,-0.236083984375
1698413648740.0,0.291748046875,-0.95947265625,-0.236572265625
1698413648771.25,0.2911376953125,-0.9603271484375,-0.2386474609375
1698413648802.5,0.289306640625,-0.958984375,-0.2396240234375
1698413648833.75,0.287353515625,-0.957275390625,-0.239501953125
1698413648865.0,0.28759765625,-0.9580078125,-0.2381591796875
1698413648896.25,0.287353515625,-0.9613037109375,-0.2384033203125
1698413648927.5,0.2884521484375,-0.958251953125,-0.2364501953125
1698413648958.75,0.2913818359375,-0.952392578125,-0.2342529296875
1698413648990.0,0.2923583984375,-0.9561767578125,-0.2369384765625
1698413649021.25,0.293212890625,-0.9620361328125,-0.23681640625
1698413649052.5,0.29345703125,-0.9599609375,-0.2362060546875
1698413649083.75,0.2916259765625,-0.957763671875,-0.2371826171875
1698413649115.0,0.28955078125,-0.9571533203125,-0.23681640625
1698413649146.25,0.289794921875,-0.9580078125,-0.2384033203125
1698413649177.5,0.29150390625,-0.9608154296875,-0.2396240234375
1698413649208.75,0.2933349609375,-0.9569091796875,-0.236328125
1698413649240.0,0.2950439453125,-0.952392578125,-0.234375
1698413649271.25,0.2952880859375,-0.95947265625,-0.236083984375
1698413649302.5,0.292724609375,-0.9656982421875,-0.23876953125
1698413649333.75,0.2890625,-0.9586181640625,-0.2388916015625
1698413649365.0,0.2889404296875,-0.9500732421875,-0.2352294921875
1698413649396.25,0.291015625,-0.9559326171875,-0.234375
1698413649427.5,0.291015625,-0.968505859375,-0.2352294921875
1698413649458.75,0.294677734375,-0.9698486328125,-0.232421875
1698413649490.0,0.303955078125,-0.9593505859375,-0.234619140625
1698413649521.25,0.3111572265625,-0.9488525390625,-0.2344970703125
1698413649552.5,0.310546875,-0.948486328125,-0.2225341796875
