timestamp,accRawx,accRawy,accRawz,rotRawx,rotRawy,rotRawz,magnRawx,magnRawy,magnRawz,pressure1,pressure2,pressure3,pressure4,pressure5
1698924329.018,-11,-50,-983,36,48,26,-1996,958,829,1629,1329,1393,1468,1567
1698924329.04,-11,-51,-983,39,47,27,-1995,959,829,1661,1347,1396,1472,1576
1698924329.069,-13,-50,-984,37,48,26,-1994,958,829,1676,1342,1401,1477,1577
1698924329.073,-13,-51,-985,37,51,28,-1994,958,828,1666,1341,1398,1475,1573
1698924329.1,-14,-51,-985,39,53,27,-1994,959,828,1666,1347,1396,1475,1574
1698924329.107,-13,-50,-985,36,50,27,-1993,958,829,1667,1353,1400,1475,1574
1698924329.145,-12,-50,-985,37,49,28,-1993,959,829,1653,1345,1397,1476,1574
1698924329.149,-13,-50,-985,40,51,26,-1993,959,830,1656,1357,1395,1477,1570
1698924329.175,-13,-50,-985,39,52,27,-1993,959,829,1660,1354,1397,1480,1571
1698924329.197,-13,-49,-985,40,48,27,-1992,959,829,1662,1349,1399,1480,1579
1698924329.205,-13,-49,-986,38,51,27,-1992,959,829,1665,1355,1394,1480,1576
1698924329.235,-13,-49,-987,39,48,24,-1992,959,828,1654,1364,1392,1486,1576
1698924329.257,-13,-49,-986,41,50,27,-1993,959,828,1653,1360,1392,1482,1576
1698924329.266,-13,-50,-986,40,49,24,-1993,959,827,1647,1363,1388,1479,1573
1698924329.295,-13,-50,-985,37,49,23,-1993,958,826,1643,1345,1386,1467,1570
1698924329.311,-13,-50,-983,39,50,26,-1994,958,826,1640,1346,1387,1472,1567
1698924329.34,-13,-51,-984,37,51,28,-1993,959,825,1633,1342,1385,1471,1566
1698924329.347,-14,-50,-983,36,50,27,-1993,959,825,1632,1343,1386,1476,1572
1698924329.392,-13,-50,-984,39,51,27,-1993,959,826,1654,1356,1395,1484,1576
1698924329.396,-13,-51,-984,39,48,27,-1993,959,825,1646,1349,1395,1485,1572
1698924329.415,-11,-51,-984,39,46,27,-1994,958,825,1631,1330,1393,1477,1571
1698924329.43,-12,-51,-986,38,46,24,-1995,958,824,1614,1324,1393,1477,1572
1698924329.46,-12,-51,-986,38,46,23,-1995,957,824,1612,1331,1393,1479,1571
1698924329.474,-11,-51,-984,39,46,24,-1995,958,823,1617,1333,1389,1475,1569
1698924329.497,-12,-51,-983,40,45,23,-1995,958,823,1653,1371,1401,1489,1583
1698924329.513,-12,-51,-982,38,48,27,-1996,958,822,1666,1377,1403,1487,1585
1698924329.535,-13,-50,-983,40,49,31,-1995,958,822,1651,1367,1404,1490,1589
1698924329.55,-13,-51,-983,40,47,26,-1995,959,822,1657,1366,1396,1487,1587
1698924329.573,-12,-50,-983,39,48,25,-1994,959,820,1642,1360,1397,1488,1578
1698924329.617,-11,-51,-983,38,50,26,-1993,959,820,1639,1365,1395,1492,1577
1698924329.621,-12,-50,-984,38,49,27,-1993,958,821,1650,1371,1401,1495,1584
1698924329.625,-11,-51,-983,39,50,26,-1993,959,822,1649,1368,1401,1494,1582
1698924329.655,-11,-51,-983,42,50,28,-1993,958,823,1646,1375,1395,1490,1582
1698924329.692,-12,-50,-984,37,52,28,-1993,958,824,1635,1344,1391,1488,1579
