ts,interval,accx,accy,accz,accGx,accGy,accGz,alpha,beta,gamma
1698920734001.0,0.01666666753590107,0.021203677678853273,0.1314174719363451,-0.11359949117302894,0.6464342290464788,-2.6056395942687987,-9.509768409618735,4.630686830368817,-13.993358599800086,-9.336065194406308
1698920734188.0,0.01666666753590107,-0.9437817564390599,-0.1742284396588802,0.27456571367681026,-0.9011176818073494,-3.3236002325862644,-9.012523236846924,-30.32460557513091,2.701725295541326,8.069205122246927
1698920734202.0,0.01666666753590107,-0.8161621424157172,-0.22666326803416012,0.716324561548233,-0.7502829498180421,-3.299957198931277,-8.596081785583495,-32.65169200648928,21.189743239521192,12.05710498425996
1698920734221.0,0.01666666753590107,-0.6977903222743421,-0.426017673382163,0.7287111649125814,-0.5656301787445321,-3.380013609203696,-8.621520178222656,-42.38435298882602,29.29477697283307,21.159227661856868
1698920734237.0,0.01666666753590107,-0.5982327273920178,-0.3656637424454093,0.7936872026920319,-0.3802291694198735,-3.1651340102046728,-8.602366564941406,-50.50707008189906,33.36941852975797,21.473363429711387
1698920734253.0,0.01666666753590107,0.041944066961202765,-0.5747209189012646,0.48970191778540606,0.30630817489624024,-3.2573104818597436,-8.939200811004637,-43.52071546670314,9.959283243903183,7.508632714043764
1698920734270.0,0.01666666753590107,0.25405208235504106,-0.7358019999563693,-0.06399345648288726,0.5104138664245605,-3.3298850119441745,-9.517849424743652,-27.78759669472679,-13.490833408031921,-8.246351201013086
1698920734286.0,0.01666666753590107,0.07666143407188356,-0.7655214309155941,-0.011430325552821159,0.3173813575744629,-3.30414705183655,-9.48073929901123,-5.167718991597532,4.5271829974600895,-20.74681571712962
1698920734303.0,0.01666666753590107,0.8070511266559361,0.10698767181783914,1.047993387672305,1.1029787407806142,-2.436997430309653,-8.418312896838783,10.023061842825468,26.370216328733253,-20.09575354770754
1698920734320.0,0.01666666753590107,0.6957426690295339,0.6569190173774957,0.7144581831544637,1.0758943345000966,-1.9250871878474949,-8.738536784362793,21.56546170047984,31.13949836953221,-9.603346718328186
1698920734336.0,0.01666666753590107,0.2874933285826817,0.5346420064911246,0.142165660443902,0.7486369316101074,-2.1124334677547214,-9.28920316619873,31.02268164415748,34.029003067716936,2.479640627461303
1698920734353.0,0.01666666753590107,-0.19811032357104122,0.5503028092205524,0.8270598954617977,0.36750995483398435,-2.219424062182009,-8.563311150360107,42.09514570389476,37.17205463317629,25.218118802555722
1698920734370.0,0.01666666753590107,-0.68209547114484,0.4511252266317606,0.7324503514409065,-0.030974983978271482,-2.431310909105837,-8.6183777885437,45.069761389327006,53.39262351564893,30.607269538837304
1698920734387.0,0.01666666753590107,-0.3788496794939041,-0.14834376455694437,0.455520246720314,0.4655225852966308,-3.1715681349053977,-8.835202676391601,35.24853675911729,75.00654199319543,10.259735581529227
1698920734403.0,0.01666666753590107,0.5382294365238398,-0.07320435242056846,0.3408329603105783,1.553238327026367,-3.1613930701106785,-8.911368216705322,17.286057902427125,62.27511719161585,-5.363417571696737
1698920734420.0,0.01666666753590107,0.6674913378614932,-0.09145721746981143,0.13714169480204583,1.7968484190125018,-3.1991014539971947,-9.095273416247963,2.328940187387788,26.87983381818083,-9.7578165690499
1698920734437.0,0.01666666753590107,0.5912393613733351,-0.2488485040962696,0.2515098322600126,1.7591395236693321,-3.352779565319419,-8.977358399963379,1.1700556943310836,-7.087532341805437,-11.491602033249693
