ts,interval,accx,accy,accz,accGx,accGy,accGz,alpha,beta,gamma
1698920729001.0,16,0.0,0.1,-0.1,-0.4,9.5,1.0,0.9,-0.7,0.4
1698920729018.0,16,0.0,0.1,-0.1,-0.4,9.600000000000001,1.0,0.6000000000000001,-0.5,0.4
1698920729035.0,16,0.0,0.1,-0.1,-0.4,9.600000000000001,1.0,0.6000000000000001,-0.2,0.6000000000000001
1698920729053.0,16,0.0,0.0,-0.1,-0.4,9.5,1.0,0.2,0.0,0.4
1698920729068.0,16,0.0,0.0,-0.1,-0.4,9.5,1.0,0.1,0.0,0.30000000000000004
1698920729085.0,16,0.0,0.1,0.0,-0.4,9.5,1.0,0.0,-0.30000000000000004,0.0
1698920729101.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,-0.2,0.0,-0.1
1698920729118.0,16,0.1,0.0,0.0,-0.30000000000000004,9.5,1.1,-0.2,0.30000000000000004,-0.2
1698920729135.0,16,0.1,0.0,0.0,-0.30000000000000004,9.5,1.1,-0.4,-0.30000000000000004,-0.2
1698920729153.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,-0.2,0.30000000000000004,-0.1
1698920729168.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.0,0.4,-0.2
1698920729185.0,16,0.0,0.0,0.1,-0.4,9.5,1.1,-0.1,0.30000000000000004,-0.2
1698920729201.0,16,0.0,0.0,0.1,-0.4,9.5,1.2000000000000002,-0.30000000000000004,0.5,-0.2
1698920729218.0,16,0.0,0.0,0.1,-0.4,9.4,1.2000000000000002,-0.2,0.5,-0.4
1698920729234.0,16,0.0,-0.1,0.1,-0.4,9.4,1.1,-0.2,0.6000000000000001,-0.4
1698920729251.0,16,0.0,0.0,0.1,-0.4,9.5,1.2000000000000002,-0.1,0.6000000000000001,-0.30000000000000004
1698920729268.0,16,0.0,0.0,0.0,-0.4,9.5,1.2000000000000002,0.1,0.6000000000000001,-0.2
1698920729285.0,16,0.0,0.0,0.1,-0.4,9.5,1.2000000000000002,0.1,0.30000000000000004,-0.30000000000000004
1698920729301.0,16,0.0,0.0,0.0,-0.4,9.5,1.2000000000000002,0.2,0.30000000000000004,-0.4
1698920729318.0,16,0.0,-0.1,0.0,-0.4,9.4,1.1,0.1,0.5,-0.6000000000000001
1698920729334.0,16,0.0,0.0,0.0,-0.4,9.4,1.1,0.2,0.4,-0.6000000000000001
1698920729351.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.4,0.30000000000000004,-0.4
1698920729368.0,16,-0.1,0.0,0.0,-0.5,9.5,1.1,0.6000000000000001,0.2,-0.2
1698920729385.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.6000000000000001,0.2,-0.2
1698920729401.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.6000000000000001,-0.1,-0.2
1698920729419.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.5,-0.4,-0.2
1698920729435.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.6000000000000001,-0.5,-0.2
1698920729452.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.7,-0.6000000000000001,-0.1
1698920729469.0,16,0.0,0.0,0.0,-0.5,9.5,1.1,0.7,-0.8,0.0
1698920729485.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.9,-0.8,-0.1
1698920729501.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.6000000000000001,-0.6000000000000001,-0.1
1698920729518.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.8,-0.5,-0.1
1698920729534.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.8,-0.6000000000000001,-0.1
1698920729551.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.8,-0.30000000000000004,0.1
1698920729568.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.7,-0.2,0.0
1698920729584.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.6000000000000001,-0.2,-0.1
1698920729604.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.4,0.2,-0.1
1698920729618.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.4,0.2,-0.2
1698920729636.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.30000000000000004,0.2,-0.2
1698920729652.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.2,0.1,-0.2
1698920729668.0,16,0.0,0.0,0.0,-0.4,9.5,1.0,0.2,0.30000000000000004,-0.2
1698920729686.0,16,0.0,0.0,0.0,-0.4,9.5,1.0,0.2,0.2,-0.2
1698920729701.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.30000000000000004,0.2,-0.30000000000000004
1698920729719.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.1,0.30000000000000004,-0.2
1698920729735.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,0.1,0.2,-0.30000000000000004
1698920729751.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,-0.2,0.2,-0.1
1698920729768.0,16,-0.1,0.0,0.0,-0.5,9.5,1.0,-0.4,0.1,-0.1
1698920729786.0,16,0.0,0.1,-0.1,-0.5,9.5,1.0,-0.5,0.1,-0.1
1698920729801.0,16,0.0,0.0,0.0,-0.5,9.5,1.0,-0.9,0.0,-0.2
1698920729818.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,-1.0999999999999999,-0.2,-0.4
1698920729836.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,-1.0,-0.30000000000000004,-0.4
1698920729851.0,16,0.0,-0.1,0.0,-0.4,9.4,1.1,-0.9,-0.5,-0.5
1698920729868.0,16,0.0,0.0,0.0,-0.4,9.5,1.1,-0.9,-0.5,-0.30000000000000004
