timestamp,hr,conf
1698920341.263,0,8
1698920342.158,0,13
1698920343.029,0,37
1698920343.935,0,25
1698920344.84,0,21
1698920345.712,0,29
1698920346.623,0,10
1698920347.495,0,55
1698920348.395,0,54
1698920349.266,0,55
1698920350.172,0,63
1698920351.077,55,52
1698920351.982,55,9
1698920352.888,55,8
1698920354.899,55,8
1698920356.408,55,14
1698920357.246,55,15
1698920358.152,55,0
