timestamp,accGGx,accGGy,accGGz
1698921502.435,-1.63,0.43,0.198
1698921502.515,-1.502,0.111,0.222
1698921502.597,-1.41,-0.311,0.23
1698921502.675,-1.337,-0.463,0.248
1698921502.755,-1.496,-0.306,0.293
1698921502.835,-1.907,0.031,0.237
1698921502.915,-1.961,0.315,-0.017
1698921502.995,-1.651,0.836,-0.433
1698921503.075,-1.537,1.157,-0.486
1698921503.155,-1.767,0.799,-0.171
1698921503.235,-1.756,0.502,0.027
1698921503.434,-1.607,-0.064,0.181
1698921503.475,-1.383,-0.474,0.139
1698921503.556,-1.284,-0.457,0.086
1698921503.635,-1.486,-0.16,0.034
1698921503.796,-1.643,0.486,-0.109
1698921503.875,-1.542,0.98,-0.343
1698921503.955,-1.401,1.271,-0.401
1698921504.037,-1.505,1.114,-0.282
1698921504.115,-1.7,0.746,-0.155
1698921504.195,-1.63,0.487,-0.008
1698921504.275,-1.508,0.26,0.104
1698921504.355,-1.402,-0.031,0.107
1698921504.435,-1.27,-0.253,0.114
1698921504.515,-1.356,-0.214,0.12
1698921504.595,-1.752,-0.034,0.106
1698921504.675,-1.927,0.261,-0.025
1698921504.755,-1.661,0.452,-0.292
1698921504.835,-1.316,0.601,-0.38
1698921504.915,-1.073,0.887,-0.212
1698921504.995,-1.161,0.993,-0.117
1698921505.075,-1.783,0.603,0.042
1698921505.324,-1.384,0.078,0.036
1698921505.395,-1.197,0.001,-0.068
1698921505.476,-0.997,-0.084,-0.078
1698921505.555,-1.004,-0.082,-0.099
1698921505.718,-1.838,0.481,-0.082
1698921505.834,-1.731,0.707,-0.129
1698921505.877,-1.36,0.62,-0.145
1698921506.045,-0.892,0.812,-0.271
1698921506.115,-1.03,0.645,-0.245
1698921506.44,-1.443,0.254,0.245
1698921507.065,-1.29,0.245,-0.259
1698921507.079,-0.982,0.468,-0.169
1698921507.155,-0.943,0.465,-0.153
1698921507.235,-0.986,0.424,-0.138
1698921507.316,-1.05,0.358,-0.133
1698921507.457,-1.103,0.287,-0.139
1698921507.875,-0.966,0.186,-0.177
1698921507.954,-0.999,0.251,-0.2
1698921508.237,-0.932,0.322,-0.215
1698921508.274,-0.917,0.311,-0.229
1698921508.357,-0.907,0.302,-0.248
