timestamp,accGx,accGy,accGz
1698744283.064,0.641,0.566,0.563
1698744283.143,0.633,0.577,0.567
1698744283.223,0.63,0.574,0.579
1698744283.303,0.63,0.571,0.578
1698744283.383,0.629,0.575,0.576
1698744283.464,0.629,0.583,0.58
1698744283.543,0.629,0.579,0.579
1698744283.623,0.626,0.578,0.582
1698744283.703,0.628,0.58,0.588
1698744283.783,0.628,0.577,0.591
1698744283.864,0.623,0.572,0.589
1698744283.943,0.623,0.568,0.583
1698744284.023,0.625,0.566,0.582
1698744284.103,0.626,0.578,0.582
1698744284.183,0.625,0.588,0.573
1698744284.265,0.593,0.485,0.558
1698744284.343,0.579,0.441,0.557
1698744284.423,0.628,0.57,0.557
1698744284.503,0.635,0.578,0.541
1698744284.583,0.639,0.572,0.534
1698744284.664,0.644,0.557,0.539
1698744284.743,0.64,0.594,0.534
1698744284.823,0.637,0.63,0.537
1698744284.903,0.644,0.612,0.541
1698744284.983,0.649,0.609,0.538
1698744285.064,0.654,0.608,0.536
1698744285.143,0.656,0.597,0.53
1698744285.223,0.654,0.598,0.521
1698744285.303,0.646,0.584,0.507
1698744285.383,0.641,0.578,0.502
1698744285.464,0.647,0.598,0.505
1698744285.543,0.648,0.603,0.506
1698744285.625,0.647,0.606,0.508
1698744285.703,0.653,0.61,0.508
1698744285.782,0.657,0.608,0.511
1698744285.864,0.701,0.614,0.45
1698744285.943,0.725,0.614,0.469
1698744286.025,0.661,0.61,0.494
1698744286.102,0.658,0.611,0.506
1698744286.183,0.657,0.608,0.507
1698744286.264,0.657,0.604,0.504
1698744286.342,0.656,0.602,0.503
1698744286.425,0.654,0.608,0.504
1698744286.502,0.653,0.612,0.499
1698744286.582,0.651,0.608,0.48
1698744286.664,0.647,0.618,0.473
1698744286.743,0.654,0.631,0.496
1698744286.825,0.658,0.616,0.517
1698744286.902,0.652,0.594,0.517
1698744286.982,0.652,0.589,0.515
1698744287.064,0.657,0.589,0.524
1698744287.143,0.657,0.591,0.536
1698744287.225,0.668,0.567,0.546
1698744287.302,0.678,0.577,0.548
1698744287.382,0.653,0.611,0.521
1698744287.464,0.705,0.56,0.516
1698744287.542,0.745,0.505,0.538
1698744287.625,0.617,0.63,0.407
1698744287.702,0.511,0.681,0.378
1698744287.783,0.378,0.757,0.333
1698744287.864,0.193,0.833,0.278
1698744287.942,-0.159,1.002,0.216
1698744288.025,-0.549,1.132,0.152
1698744288.102,-0.846,1.11,0.137
1698744288.182,-1.036,1.0,0.142
1698744288.264,-1.048,0.844,0.107
1698744288.342,-0.906,0.697,0.044
1698744288.425,-0.721,0.559,-0.013
1698744288.502,-0.652,0.472,-0.046
1698744288.582,-0.682,0.407,-0.052
1698744288.664,-0.728,0.386,-0.065
1698744288.742,-0.793,0.424,-0.079
1698744288.825,-0.856,0.475,-0.103
1698744288.902,-0.884,0.487,-0.119
1698744288.982,-0.879,0.484,-0.112
