ts,alpha,beta,gamma,acc,heading
1698744288173.0,354.87493941598444,45.72932569901152,12.116377581121426,-1.0,
1698744288189.0,354.84935183160894,45.74903441049146,12.124511794274431,45.4792366027832,110.56690216064453
1698744288206.0,354.85876747810573,45.7404277200315,12.043313436093579,45.4792366027832,110.56690216064453
1698744288221.0,354.8816006682816,45.7098889481808,11.915588971335117,45.4792366027832,110.56690216064453
1698744288239.0,354.9150433832827,45.64255467908689,11.710185297026847,45.4792366027832,110.56690216064453
1698744288256.0,354.5186769088601,44.449447691963876,12.153165554970432,45.4792366027832,110.56690216064453
1698744288273.0,354.2362411349486,44.70564011180512,12.450731560465936,45.4792366027832,110.56690216064453
1698744288289.0,353.92826950929236,44.97589524496637,12.782878762762982,45.4792366027832,110.56690216064453
1698744288306.0,353.8508427895597,45.17548023819121,12.82876356435632,45.4792366027832,110.56690216064453
1698744288322.0,353.85418726695383,45.2268888236903,12.76182519929605,45.4792366027832,110.56690216064453
1698744288339.0,353.9938921361263,45.24138363151175,12.465332696311204,45.4792366027832,110.56690216064453
1698744288356.0,354.1396297601692,45.158621299712685,12.158238905299434,45.4792366027832,110.56690216064453
1698744288372.0,354.2110522886973,45.06013880324128,11.941050217618717,45.4792366027832,110.56690216064453
1698744288389.0,354.3428872699309,44.89421685109948,11.585563152616137,45.4792366027832,110.56690216064453
1698744288406.0,354.4102279068017,44.81387572011245,11.375240844628088,45.4792366027832,110.56690216064453
1698744288422.0,354.4382785639637,44.80148260739392,11.27535501873587,45.4792366027832,110.56690216064453
1698744288439.0,354.37890789716715,44.88273865865757,11.363775274098888,45.4792366027832,110.56690216064453
1698744288456.0,354.1735431290257,44.87376388118927,11.3598767889023,45.4792366027832,110.56690216064453
1698744288472.0,353.6619899120784,44.55863206957066,10.894847604204575,39.499996185302734,111.68563079833984
1698744288489.0,352.76439526755973,43.90830828179332,10.099007842429385,39.49529266357422,112.75130462646484
1698744288506.0,352.0485691446456,43.51553997058208,9.640604446994494,39.495296478271484,114.03185272216797
1698744288522.0,351.4016433594166,43.206910923693854,9.034604648614177,39.495296478271484,114.03185272216797
1698744288539.0,350.748132259225,42.950718979482254,8.31774311895915,39.495304107666016,116.32717895507812
1698744288556.0,350.38288300886234,42.823399781633164,7.862620803773318,39.495304107666016,116.32717895507812
1698744288572.0,350.1081190833008,42.62001770687837,7.242723661791867,39.495304107666016,116.32717895507812
1698744288589.0,349.8785278749654,42.03848619994228,5.910785019513231,39.49530029296875,117.81267547607422
1698744288606.0,349.706632096618,41.29818083597214,4.3621783663481875,39.49530029296875,117.81267547607422
1698744288622.0,349.3452767233848,40.22927628973255,2.677225867757088,39.49530792236328,119.88203430175781
1698744288639.0,348.55727481403056,38.52434635586947,0.8206969804500204,39.49531173706055,121.3611831665039
1698744288656.0,347.92638354690354,37.24034334111842,-0.0904993899325812,39.49531173706055,122.667236328125
1698744288672.0,347.42714583236966,36.09610594864166,-0.6967077805909323,39.49531173706055,122.667236328125
1698744288689.0,346.98850022588323,34.5160538056989,-1.3191270610885975,39.49531173706055,122.667236328125
1698744288706.0,346.76759047656736,33.06326960334474,-2.0614622391420823,39.49531173706055,124.12531280517578
1698744288722.0,346.40025360714486,31.399643794578225,-2.7523619304712175,39.49531173706055,124.12531280517578
1698744288739.0,345.7539052422372,29.202671734639875,-3.6429628152516758,39.49531173706055,125.5535659790039
1698744288756.0,345.33525744699335,27.804497052972962,-4.1649889411012015,39.49531173706055,125.5535659790039
1698744288772.0,344.99400140641717,27.038386281328233,-4.623916618305527,39.49531173706055,125.5535659790039
1698744288789.0,344.40514890627816,26.47809849941769,-4.976426386729781,39.49531936645508,126.82084655761719
1698744288806.0,343.69587439051446,26.444324025125127,-4.991841669624174,39.49531936645508,126.82084655761719
1698744288822.0,342.75994167453626,26.424260477020987,-5.189767450045839,39.495323181152344,128.66497802734375
1698744288839.0,341.29333023869816,26.043700819935665,-6.4129879593030985,39.495323181152344,130.282958984375
1698744288855.0,340.1970474516419,25.30879407429287,-7.817020465053585,39.49532699584961,132.12399291992188
1698744288872.0,339.7567240777355,24.286288365708707,-9.078928729498791,39.49532699584961,132.12399291992188
1698744288889.0,341.1914484269192,23.292685418391837,-10.491848285515706,39.49532699584961,132.12399291992188
1698744288906.0,342.51333437125254,22.991634086504817,-11.249404735670137,39.49532699584961,132.12399291992188
1698744288922.0,343.46243404675323,22.713633617391533,-11.643837051950104,29.879718780517578,122.66402435302734
1698744288939.0,343.929650150715,22.161556631591278,-11.918103859679702,26.745695114135742,120.73246002197266
1698744288956.0,343.8116179939162,21.827013524044464,-11.855577553226283,26.745695114135742,120.73246002197266
1698744288972.0,343.5230514033782,21.46113163300834,-11.602706129612896,26.745695114135742,120.73246002197266
1698744288989.0,342.8266780682783,20.747997730773598,-11.117380634825354,26.745695114135742,120.73246002197266
1698744289006.0,342.07752076957956,20.118874868068417,-10.701421683846124,26.745695114135742,120.73246002197266
1698744289022.0,341.20342613920485,19.504959087899106,-10.349104905548733,26.745695114135742,120.73246002197266
1698744289039.0,339.758983915587,18.830646896219594,-10.13148266530652,22.325830459594727,122.6489028930664
1698744289055.0,338.53940201168433,18.341057917063925,-10.139637175401665,22.325830459594727,122.6489028930664
1698744289073.0,337.146360273818,17.80181778983539,-10.281296291526848,21.898605346679688,124.06747436523438
1698744289089.0,335.0978237283829,16.918079121475564,-10.72068055298754,21.544551849365234,125.8564682006836
1698744289105.0,333.4652026507648,16.30720421703983,-11.43352581030034,21.388851165771484,127.92664337158203
1698744289121.0,331.8124451789231,16.087518999163027,-12.350084560061365,21.38886070251465,130.2291259765625
1698744289139.0,329.8641750206505,16.873338847946414,-13.499920740819798,21.38886833190918,132.53150939941406
1698744289156.0,328.99710017522307,18.113637221256326,-14.204064953525988,21.38887596130371,134.1586456298828
1698744289171.0,328.5612926654526,19.76678466692656,-15.307907725352432,21.38887596130371,134.1586456298828
1698744289189.0,328.2923915975869,22.294843564442953,-16.929776441290116,21.388870239257812,135.25723266601562
1698744289206.0,328.14608206216036,23.921401681410252,-17.778022168637346,21.388870239257812,135.25723266601562
1698744289221.0,327.9469989438622,25.441844900764508,-18.760266933610296,21.388856887817383,136.98585510253906
1698744289239.0,327.956853471991,27.1239701067474,-20.411180352185333,21.388856887817383,136.98585510253906
1698744289256.0,328.43435828846475,28.048227975381902,-22.01861176705844,21.388843536376953,138.0101318359375
1698744289271.0,329.29411273030655,28.64357411107909,-23.823727143738775,21.388843536376953,138.0101318359375
1698744289289.0,330.73596435554407,28.975632384418986,-26.408898912939858,21.388843536376953,138.0101318359375
1698744289306.0,331.8375616896446,28.812775819996762,-28.48817605019003,21.111448287963867,136.78448486328125
1698744289322.0,332.81666396295765,28.348944970174923,-30.45856337420507,21.111448287963867,136.78448486328125
1698744289339.0,333.91429875262645,27.417336909840877,-32.409175412872074,20.660207748413086,135.04550170898438
1698744289356.0,334.6146281475774,26.49223485160213,-33.61575812468849,20.660207748413086,135.04550170898438
1698744289372.0,335.6827765187505,24.898445006089545,-35.62372482490567,20.660207748413086,135.04550170898438
1698744289389.0,336.76895702926583,23.40264166529499,-37.48143991352791,20.306047439575195,132.98318481445312
1698744289406.0,337.9365489885306,21.741868208506894,-39.33949676233597,20.15534782409668,131.38021850585938
1698744289421.0,339.00499911058864,20.107903238161946,-41.21323901599011,20.01861572265625,129.6326141357422
1698744289439.0,340.13337828285887,17.970448989773097,-44.06176847798775,19.893831253051758,128.1309051513672
1698744289456.0,340.74321766614,16.427160126620013,-46.42446982842736,19.779356002807617,126.99649810791016
1698744289472.0,341.43551239905344,14.320738038244723,-49.940066761701374,19.779356002807617,126.99649810791016
