timestamp,hr,conf
1698673399.532,80,48
1698673400.434,77,57
1698673401.309,77,75
1698673402.207,77,80
1698673403.11,77,84
1698673404.012,77,86
1698673404.916,77,77
1698673405.788,77,78
1698673406.688,77,87
1698673407.591,75,85
