timestamp,accGx,accGy,accGz
1698419233.049,-0.185,1.008,0.055
1698419233.129,-0.161,1.009,0.059
1698419233.209,-0.151,1.007,0.057
1698419233.289,-0.167,1.005,0.052
1698419233.369,-0.178,1.009,0.052
1698419233.449,-0.185,1.009,0.051
1698419233.529,-0.186,1.009,0.048
1698419233.609,-0.182,1.007,0.05
1698419233.689,-0.181,1.007,0.05
1698419233.769,-0.182,1.009,0.047
1698419233.849,-0.181,1.008,0.052
1698419233.929,-0.181,1.007,0.061
1698419234.009,-0.186,1.024,0.069
1698419234.089,-0.185,1.029,0.068
1698419234.169,-0.172,1.031,0.056
1698419234.249,-0.158,1.022,0.054
1698419234.329,-0.145,1.002,0.063
1698419234.409,-0.145,0.999,0.05
1698419234.489,-0.157,1.008,0.027
1698419234.569,-0.153,1.015,0.024
1698419234.649,-0.145,1.023,0.037
1698419234.729,-0.143,1.025,0.047
1698419234.809,-0.137,1.018,0.043
1698419234.889,-0.13,1.011,0.037
1698419234.969,-0.135,1.007,0.039
1698419235.049,-0.145,1.028,0.065
1698419235.129,-0.15,1.039,0.075
1698419235.209,-0.148,1.026,0.057
1698419235.289,-0.145,1.023,0.047
1698419235.369,-0.139,1.013,0.04
1698419235.449,-0.143,1.001,0.027
1698419235.529,-0.137,1.002,0.032
1698419235.609,-0.143,1.004,0.047
1698419235.689,-0.143,1.005,0.048
1698419235.769,-0.139,1.006,0.052
1698419235.849,-0.145,1.007,0.053
1698419235.931,-0.154,1.006,0.051
1698419236.009,-0.159,1.011,0.046
1698419236.089,-0.164,1.022,0.043
1698419236.169,-0.165,1.019,0.047
1698419236.249,-0.169,1.005,0.051
1698419236.331,-0.16,1.001,0.061
1698419236.41,-0.115,1.016,0.066
1698419236.491,-0.045,1.024,0.066
1698419236.569,-0.007,1.051,0.081
1698419236.649,-0.005,1.033,0.058
1698419236.735,-0.01,0.962,0.009
1698419236.809,-0.022,0.97,-0.023
1698419236.893,-0.028,1.032,-0.032
1698419236.969,-0.028,1.099,-0.023
1698419237.049,-0.103,1.178,-0.009
1698419237.13,-0.262,1.136,0.002
1698419237.209,-0.286,0.961,-0.004
1698419237.291,-0.279,0.8,-0.037
1698419237.369,-0.241,0.73,-0.091
1698419237.449,-0.214,0.854,-0.127
1698419237.53,-0.177,1.06,-0.171
1698419237.609,-0.111,1.188,-0.208
1698419237.691,-0.08,1.229,-0.132
1698419237.77,-0.094,1.201,-0.047
1698419237.849,-0.125,1.069,-0.035
1698419237.93,-0.136,0.832,-0.045
1698419238.009,-0.152,0.666,-0.071
1698419238.089,-0.245,0.724,-0.106
1698419238.169,-0.439,0.892,-0.169
1698419238.249,-0.602,1.037,-0.202
1698419238.33,-0.642,1.094,-0.231
1698419238.409,-0.612,1.038,-0.229
1698419238.489,-0.469,0.855,-0.193
1698419238.569,-0.294,0.691,-0.201
1698419238.649,-0.249,1.054,-0.276
1698419238.729,-0.312,1.24,-0.231
1698419238.808,-0.344,1.3,-0.121
