timestamp,accGGx,accGGy,accGGz
1698412955.109,0.076,0.195,0.015
1698412955.189,0.198,0.371,0.078
1698412955.269,0.287,0.556,0.221
1698412955.349,0.368,0.769,0.351
1698412955.429,0.465,1.001,0.429
1698412955.509,0.531,1.183,0.491
1698412955.589,0.53,1.236,0.562
1698412955.669,0.495,1.241,0.604
1698412955.749,0.476,1.227,0.58
1698412955.909,0.454,0.959,0.115
1698412955.99,0.434,0.811,-0.033
1698412956.069,0.425,0.744,-0.118
1698412956.151,0.458,0.758,-0.218
1698412956.229,0.496,0.819,-0.343
1698412956.309,0.486,0.81,-0.389
1698412956.389,0.454,0.733,-0.341
1698412956.469,0.439,0.71,-0.263
1698412956.549,0.474,0.776,-0.198
1698412956.629,0.535,0.891,-0.172
1698412956.709,0.573,1.015,-0.078
1698412956.789,0.574,1.109,0.204
1698412956.87,0.594,1.219,0.516
1698412956.949,0.66,1.366,0.57
1698412957.029,0.686,1.424,0.491
1698412957.109,0.641,1.333,0.452
1698412957.189,0.532,1.057,0.344
1698412957.268,0.133,0.208,0.103
1698412957.349,0.011,-0.023,0.038
1698412957.428,0.089,0.17,-0.023
1698412957.508,0.235,0.452,0.01
1698412957.589,0.29,0.554,0.152
1698412957.668,0.324,0.663,0.317
1698412957.748,0.41,0.859,0.429
1698412957.828,0.495,1.051,0.502
1698412957.909,0.547,1.165,0.595
1698412957.988,0.58,1.202,0.702
1698412958.068,0.572,1.218,0.705
1698412958.148,0.567,1.233,0.575
1698412958.228,0.578,1.169,0.368
1698412958.311,0.532,1.001,0.141
1698412958.388,0.452,0.776,0.014
1698412958.468,0.421,0.667,-0.099
1698412958.55,0.48,0.77,-0.374
1698412958.628,0.43,0.683,-0.383
1698412958.711,0.396,0.638,-0.335
1698412958.788,0.453,0.689,-0.307
1698412958.868,0.516,0.788,-0.235
1698412958.949,0.565,0.96,-0.086
1698412959.028,0.599,1.164,0.133
1698412959.108,0.601,1.295,0.485
1698412959.188,0.639,1.373,0.632
1698412959.268,0.688,1.424,0.536
1698412959.348,0.637,1.345,0.463
1698412959.428,0.491,1.068,0.369
1698412959.508,0.336,0.735,0.239
1698412959.588,0.177,0.404,0.128
1698412959.668,0.058,0.112,0.03
1698412959.748,0.067,0.085,-0.021
1698412959.828,0.157,0.268,0.012
1698412959.908,0.225,0.446,0.133
1698412959.988,0.41,0.862,0.444
1698412960.068,0.508,1.111,0.546
1698412960.148,0.573,1.259,0.639
1698412960.228,0.578,1.304,0.674
1698412960.308,0.54,1.281,0.61
1698412960.388,0.546,1.234,0.447
1698412960.468,0.533,1.102,0.211
1698412960.548,0.472,0.855,0.025
1698412960.628,0.426,0.684,-0.088
1698412960.711,0.437,0.684,-0.224
1698412960.788,0.479,0.752,-0.333
1698412960.871,0.488,0.777,-0.363
1698412960.948,0.461,0.722,-0.323
1698412961.028,0.442,0.786,-0.26
1698412961.109,0.48,0.91,-0.174
1698412961.188,0.552,0.999,-0.09
1698412961.27,0.586,1.092,0.079
1698412961.348,0.555,1.131,0.416
1698412961.428,0.636,1.403,0.639
1698412961.508,0.637,1.41,0.573
1698412961.588,0.581,1.216,0.509
1698412961.668,0.449,0.913,0.392
1698412961.748,0.254,0.535,0.269
1698412961.828,0.168,0.223,0.102
1698412961.908,0.175,0.164,-0.037
1698412961.988,0.193,0.314,-0.077
1698412962.068,0.227,0.437,0.003
1698412962.148,0.232,0.479,0.19
1698412962.228,0.285,0.603,0.375
1698412962.308,0.383,0.83,0.537
1698412962.388,0.463,1.073,0.643
1698412962.468,0.515,1.27,0.704
1698412962.548,0.503,1.321,0.766
1698412962.628,0.434,1.245,0.743
1698412962.708,0.422,1.179,0.595
1698412962.788,0.466,0.937,0.157
1698412962.868,0.459,0.767,-0.017
1698412962.948,0.451,0.711,-0.151
1698412963.028,0.476,0.77,-0.285
1698412963.108,0.458,0.734,-0.352
1698412963.187,0.431,0.753,-0.263
1698412963.27,0.429,0.813,-0.158
1698412963.348,0.429,0.832,-0.124
1698412963.43,0.484,0.961,-0.042
1698412963.507,0.536,1.147,0.151
1698412963.588,0.499,1.256,0.494
1698412963.669,0.509,1.346,0.72
1698412963.747,0.595,1.46,0.686
1698412963.828,0.602,1.448,0.601
1698412963.907,0.503,1.229,0.494
1698412963.987,0.34,0.839,0.325
1698412964.068,0.168,0.423,0.126
1698412964.147,0.046,0.028,-0.038
1698412964.227,0.112,0.184,-0.031
1698412964.308,0.171,0.369,0.092
1698412964.387,0.234,0.559,0.299
1698412964.467,0.329,0.877,0.477
1698412964.548,0.448,1.196,0.599
1698412964.627,0.528,1.35,0.689
1698412964.707,0.521,1.382,0.74
1698412964.787,0.483,1.314,0.68
1698412964.867,0.5,1.272,0.502
1698412964.947,0.513,1.159,0.261
1698412965.028,0.464,0.896,0.057
1698412965.107,0.427,0.699,-0.09
1698412965.187,0.445,0.665,-0.263
1698412965.268,0.457,0.689,-0.388
1698412965.347,0.422,0.637,-0.403
1698412965.427,0.409,0.617,-0.345
1698412965.507,0.431,0.695,-0.139
1698412965.587,0.501,1.025,-0.037
1698412965.667,0.494,1.153,0.181
1698412965.747,0.479,1.263,0.566
1698412965.829,0.504,1.429,0.696
1698412965.907,0.5,1.399,0.588
1698412965.99,0.431,1.197,0.523
1698412966.067,0.382,1.016,0.436
1698412966.147,0.339,0.837,0.321
1698412966.229,0.247,0.576,0.223
1698412966.307,0.137,0.335,0.169
1698412966.389,0.111,0.301,0.128
1698412966.467,0.211,0.498,0.118
1698412966.547,0.307,0.719,0.176
1698412966.627,0.333,0.818,0.248
1698412966.707,0.333,0.847,0.306
1698412966.787,0.329,0.883,0.357
1698412966.867,0.34,0.929,0.411
1698412966.947,0.384,1.047,0.536
1698412967.027,0.424,1.128,0.595
1698412967.107,0.449,1.172,0.627
1698412967.187,0.444,1.152,0.553
1698412967.267,0.478,1.135,0.408
1698412967.347,0.469,1.082,0.121
1698412967.427,0.436,0.923,-0.037
1698412967.507,0.453,0.8,-0.042
1698412967.587,0.479,0.808,-0.14
1698412967.667,0.511,0.861,-0.193
1698412967.747,0.511,0.845,-0.206
1698412967.828,0.509,0.812,-0.221
1698412967.907,0.464,0.781,-0.28
1698412967.987,0.423,0.757,-0.323
1698412968.067,0.468,0.804,-0.308
1698412968.147,0.504,0.846,-0.301
1698412968.227,0.511,0.838,-0.292
1698412968.308,0.52,0.851,-0.258
1698412968.39,0.509,0.854,-0.25
1698412968.467,0.501,0.858,-0.246
1698412968.549,0.507,0.865,-0.248
1698412968.627,0.51,0.868,-0.252
1698412968.707,0.474,0.893,-0.22
1698412968.788,0.448,0.878,-0.249
1698412968.867,0.432,0.818,-0.36
1698412968.947,0.37,0.745,-0.409
1698412969.027,0.308,0.689,-0.434
1698412969.107,0.237,0.655,-0.439
1698412969.186,0.156,0.663,-0.479
1698412969.266,0.086,0.639,-0.582
1698412969.347,-0.006,0.588,-0.695
1698412969.426,-0.104,0.602,-0.819
1698412969.506,-0.182,0.561,-0.902
1698412969.587,-0.266,0.447,-0.95
1698412969.666,-0.404,0.32,-0.86
1698412969.746,-0.426,0.38,-0.877
1698412969.827,-0.431,0.351,-0.86
1698412969.906,-0.432,0.355,-0.83
1698412969.986,-0.424,0.38,-0.807
1698412970.067,-0.419,0.401,-0.793
1698412970.146,-0.432,0.401,-0.777
1698412970.226,-0.45,0.382,-0.773
1698412970.308,-0.454,0.379,-0.775
1698412970.386,-0.448,0.381,-0.774
1698412970.466,-0.45,0.38,-0.774
1698412970.546,-0.453,0.379,-0.773
1698412970.626,-0.457,0.376,-0.77
1698412970.706,-0.463,0.374,-0.772
1698412970.787,-0.466,0.375,-0.776
1698412970.866,-0.462,0.373,-0.783
1698412970.948,-0.465,0.338,-0.836
1698412971.026,-0.465,0.324,-0.86
1698412971.109,-0.458,0.359,-0.816
1698412971.186,-0.455,0.369,-0.799
1698412971.266,-0.456,0.371,-0.793
1698412971.347,-0.449,0.376,-0.791
1698412971.426,-0.441,0.381,-0.788
1698412971.507,-0.441,0.378,-0.79
1698412971.586,-0.442,0.38,-0.79
1698412971.666,-0.433,0.385,-0.79
1698412971.746,-0.424,0.388,-0.792
1698412971.826,-0.428,0.387,-0.793
1698412971.906,-0.432,0.386,-0.789
1698412971.986,-0.431,0.384,-0.788
1698412972.066,-0.432,0.378,-0.788
1698412972.146,-0.432,0.378,-0.784
1698412972.226,-0.429,0.377,-0.782
1698412972.306,-0.429,0.38,-0.788
1698412972.386,-0.426,0.382,-0.786
1698412972.466,-0.431,0.373,-0.781
1698412972.546,-0.432,0.376,-0.782
