timestamp,accGx,accGy,accGz
1698674961.079,0.374,0.767,0.604
1698674961.158,0.367,0.768,0.595
1698674961.238,0.363,0.763,0.591
1698674961.319,0.361,0.756,0.593
1698674961.398,0.369,0.754,0.591
1698674961.478,0.37,0.758,0.596
1698674961.559,0.366,0.766,0.599
1698674961.638,0.37,0.764,0.596
1698674961.718,0.374,0.756,0.596
1698674961.799,0.407,0.776,0.568
1698674961.878,0.42,0.788,0.556
1698674961.958,0.395,0.773,0.574
1698674962.039,0.391,0.76,0.58
1698674962.118,0.392,0.753,0.59
1698674962.198,0.391,0.757,0.591
1698674962.279,0.397,0.764,0.586
1698674962.358,0.45,0.788,0.604
1698674962.438,0.479,0.807,0.595
1698674962.518,0.445,0.795,0.575
1698674962.598,0.411,0.762,0.574
1698674962.678,0.407,0.756,0.561
1698674962.758,0.404,0.761,0.551
1698674962.838,0.41,0.77,0.536
1698674962.918,0.416,0.773,0.518
1698674962.998,0.427,0.773,0.516
1698674963.078,0.435,0.774,0.533
1698674963.158,0.434,0.78,0.539
1698674963.238,0.423,0.782,0.538
1698674963.318,0.412,0.772,0.537
1698674963.398,0.405,0.775,0.536
1698674963.478,0.401,0.778,0.539
1698674963.558,0.405,0.777,0.541
1698674963.638,0.412,0.782,0.547
1698674963.718,0.413,0.786,0.557
1698674963.798,0.408,0.783,0.559
1698674963.878,0.405,0.787,0.548
1698674963.958,0.405,0.797,0.544
1698674964.038,0.404,0.793,0.541
1698674964.118,0.402,0.792,0.536
1698674964.198,0.404,0.804,0.527
1698674964.278,0.441,0.757,0.491
1698674964.358,0.445,0.73,0.486
1698674964.438,0.438,0.736,0.486
1698674964.518,0.439,0.734,0.498
1698674964.599,0.449,0.754,0.556
1698674964.678,0.415,0.798,0.572
1698674964.76,0.373,0.875,0.586
1698674964.838,0.302,0.927,0.63
1698674964.918,0.144,0.883,0.662
1698674964.999,0.03,0.818,0.673
1698674965.078,0.025,0.773,0.63
1698674965.16,0.098,0.731,0.537
1698674965.238,0.161,0.691,0.455
1698674965.318,0.198,0.782,0.503
1698674965.4,0.252,0.953,0.607
1698674965.478,0.265,0.944,0.586
1698674965.56,0.268,0.878,0.598
1698674965.638,0.256,0.808,0.674
1698674965.718,0.223,0.7,0.6
1698674965.8,0.234,0.646,0.474
1698674965.878,0.262,0.73,0.547
1698674965.958,0.163,0.946,0.565
1698674966.038,0.089,0.858,0.48
1698674966.118,0.099,0.792,0.465
1698674966.198,0.158,0.71,0.425
1698674966.278,0.242,0.743,0.45
1698674966.358,0.356,0.92,0.579
1698674966.438,0.43,1.001,0.606
1698674966.518,0.435,1.009,0.672
1698674966.598,0.369,0.969,0.73
1698674966.677,0.267,0.795,0.587
1698674966.757,0.211,0.682,0.519
1698674966.838,0.127,0.779,0.629
1698674966.917,0.053,0.91,0.689
1698674966.997,0.062,0.96,0.599
1698674967.078,0.08,0.968,0.564
1698674967.157,0.144,0.823,0.512
1698674967.237,0.224,0.704,0.462
1698674967.318,0.31,0.81,0.556
1698674967.397,0.451,0.972,0.718
1698674967.477,0.491,0.947,0.761
1698674967.558,0.406,0.839,0.726
1698674967.637,0.211,0.696,0.486
1698674967.717,0.191,0.691,0.5
1698674967.798,0.128,0.838,0.573
1698674967.877,0.052,0.89,0.546
1698674967.957,0.043,0.849,0.499
1698674968.038,0.109,0.82,0.498
1698674968.117,0.196,0.738,0.447
1698674968.197,0.225,0.776,0.442
1698674968.278,0.239,1.026,0.569
1698674968.357,0.29,1.095,0.6
1698674968.437,0.27,0.958,0.472
1698674968.519,0.005,0.926,0.315
1698674968.597,-0.273,0.834,0.204
1698674968.677,-0.481,0.642,0.144
1698674968.758,-0.925,0.412,0.061
1698674968.837,-1.233,0.291,0.011
1698674968.917,-1.356,0.327,-0.021
1698674968.997,-1.436,0.384,-0.091
1698674969.078,-1.184,0.387,-0.121
1698674969.157,-0.936,0.461,-0.056
1698674969.237,-1.021,0.626,-0.043
1698674969.317,-1.173,0.875,-0.049
1698674969.397,-1.384,0.744,-0.024
1698674969.478,-1.467,0.526,-0.001
1698674969.557,-1.28,0.389,0.048
1698674969.637,-1.169,0.255,0.063
1698674969.717,-1.072,0.032,0.037
1698674969.797,-0.903,-0.075,-0.025
1698674969.877,-0.963,0.046,-0.056
1698674969.957,-1.201,0.201,-0.111
1698674970.037,-1.144,0.397,-0.193
1698674970.117,-1.076,0.602,-0.177
1698674970.197,-1.269,0.757,-0.137
1698674970.277,-1.339,0.866,-0.175
1698674970.357,-1.221,0.906,-0.163
