msFromStart,alpha,beta,gamma,acc,heading
179,358.8642502319968,27.129505033506945,4.704804704734679,-1.0,
195,358.8779068256712,27.014742970644853,4.742230687612379,40.25065612792969,125.37642669677734
212,358.85477546958,26.929571586502046,4.809528969825578,40.25065612792969,125.37642669677734
228,358.82199307934553,26.851771310379068,4.85829351548791,40.25065612792969,125.37642669677734
245,358.77663597181487,26.76128564452917,4.864234648254292,40.25065612792969,125.37642669677734
261,358.8564057075059,28.109988374786152,4.613606648671785,40.25065612792969,125.37642669677734
278,358.88357535266346,28.002101776150564,4.485676344312331,40.25065612792969,125.37642669677734
295,358.8374397752453,27.713356444353273,4.482035945551845,40.25065612792969,125.37642669677734
312,358.7400199091596,27.547313176133585,4.5194815262148245,40.25065612792969,125.37642669677734
327,358.62289280709103,27.41016427341013,4.4469996365645414,40.25065612792969,125.37642669677734
345,358.47620687964127,27.5684881137109,4.170267372201858,40.25065612792969,125.37642669677734
362,358.3856865230701,27.87660005358931,3.891368601437999,40.25065612792969,125.37642669677734
378,358.24297830407767,28.051762168427572,3.776141049943124,40.25065612792969,125.37642669677734
395,358.10896155796314,28.078276705216254,3.786242197936824,40.25065612792969,125.37642669677734
411,358.0956575216526,27.818494413555946,3.8691376189901003,40.25065612792969,125.37642669677734
428,358.14405159923945,27.278755930491698,3.887200975204898,40.25065612792969,125.37642669677734
445,358.22860744559875,26.30562484193877,3.5573182318529217,40.25065612792969,125.37642669677734
462,358.2164380810024,25.61753403213818,3.168351242395198,40.25065612792969,125.37642669677734
478,358.117672971433,25.10559878295366,2.8222574106428864,34.901588439941406,126.44769287109375
495,357.8643971899909,24.72382427903329,2.620234379487492,34.901588439941406,126.44769287109375
512,357.6127907114697,24.59789879664806,2.697572120417041,34.901588439941406,126.44769287109375
528,357.35377378106284,24.514530390994786,2.944031184643626,34.901588439941406,126.44769287109375
545,357.0904312388986,24.372099679100987,3.372541495797688,34.90159225463867,127.53456115722656
562,356.99609950344944,24.17524951220445,3.6626821477438725,34.90159225463867,127.53456115722656
578,357.02291893489405,23.885724415564326,3.9028616541191563,34.90159225463867,127.53456115722656
595,357.20643122465424,23.450196391943837,4.125398807505473,34.90159225463867,127.53456115722656
612,357.3882500399257,23.13232622036411,4.1876720856091065,34.90159225463867,127.53456115722656
