msFromStart,abs,alpha,beta,gamma
1698745468035.0,False,71.8,67.2,15.600000000000001
1698745468068.0,False,71.8,67.2,15.5
1698745468086.0,False,71.9,67.3,15.5
1698745468168.0,False,72.0,67.3,15.3
1698745468204.0,False,72.10000000000001,67.3,15.200000000000001
1698745468253.0,False,72.2,67.3,15.0
1698745468535.0,False,72.4,67.2,14.8
1698745469068.0,False,72.4,67.0,14.8
1698745469085.0,False,72.3,67.0,14.8
1698745469152.0,False,72.4,66.9,14.600000000000001
1698745469169.0,False,72.4,66.8,14.600000000000001
1698745469202.0,False,72.4,66.7,14.5
1698745469335.0,False,72.4,66.60000000000001,14.600000000000001
1698745469368.0,False,72.3,66.7,14.600000000000001
1698745469485.0,False,72.2,66.8,14.8
1698745469552.0,False,72.2,66.9,14.8
1698745469652.0,False,72.0,67.0,15.0
1698745469702.0,False,72.0,67.10000000000001,15.0
1698745469752.0,False,72.0,67.10000000000001,15.100000000000001
1698745469836.0,False,72.0,67.2,15.0
1698745469968.0,False,72.0,67.0,14.9
1698745469985.0,False,72.10000000000001,67.0,14.9
1698745470086.0,False,72.10000000000001,66.8,14.8
1698745470152.0,False,72.2,66.7,14.600000000000001
1698745470369.0,False,72.3,66.60000000000001,14.5
1698745470385.0,False,72.4,66.60000000000001,14.5
1698745470418.0,False,72.5,66.60000000000001,14.3
1698745470436.0,False,72.60000000000001,66.5,14.200000000000001
1698745470486.0,False,72.8,66.5,14.200000000000001
1698745470519.0,False,72.9,66.4,14.200000000000001
1698745470573.0,False,73.0,66.3,14.200000000000001
1698745470586.0,False,73.10000000000001,66.3,14.100000000000001
1698745470618.0,False,73.3,66.2,14.100000000000001
1698745470638.0,False,73.5,66.10000000000001,14.0
1698745470653.0,False,73.5,66.0,14.0
1698745470669.0,False,73.60000000000001,66.0,14.0
1698745470685.0,False,73.60000000000001,65.9,14.100000000000001
1698745470718.0,False,73.60000000000001,65.9,14.3
1698745470735.0,False,73.5,65.8,14.4
1698745470769.0,False,73.3,65.7,14.5
1698745470802.0,False,73.10000000000001,65.7,14.5
1698745470853.0,False,73.10000000000001,65.7,14.3
1698745470885.0,False,73.2,65.7,14.100000000000001
1698745470902.0,False,73.2,65.7,14.0
1698745470935.0,False,73.3,65.8,13.8
1698745470953.0,False,73.4,65.8,13.8
1698745471035.0,False,73.60000000000001,65.8,13.700000000000001
1698745471136.0,False,73.8,65.7,13.8
1698745471236.0,False,73.9,65.60000000000001,13.9
1698745471269.0,False,73.9,65.5,13.9
1698745471335.0,False,74.10000000000001,65.4,13.8
1698745471369.0,False,74.10000000000001,65.3,13.8
1698745471402.0,False,74.3,65.2,13.700000000000001
1698745471435.0,False,74.4,65.10000000000001,13.600000000000001
1698745471452.0,False,74.5,65.10000000000001,13.5
1698745471468.0,False,74.60000000000001,65.0,13.5
1698745471518.0,False,74.60000000000001,64.8,13.4
1698745471586.0,False,74.60000000000001,64.60000000000001,13.3
1698745471602.0,False,74.60000000000001,64.5,13.200000000000001
1698745471685.0,False,74.60000000000001,64.3,13.200000000000001
1698745471768.0,False,74.5,64.2,13.200000000000001
1698745471835.0,False,74.60000000000001,64.2,13.100000000000001
1698745471868.0,False,74.60000000000001,64.2,13.0
1698745471918.0,False,74.8,64.2,13.0
1698745471968.0,False,74.8,64.2,13.100000000000001
1698745472018.0,False,74.7,64.3,13.3
1698745472052.0,False,74.60000000000001,64.3,13.5
1698745472069.0,False,74.5,64.3,13.5
1698745472086.0,False,74.10000000000001,64.4,13.9
1698745472118.0,False,74.0,64.4,13.700000000000001
1698745472155.0,False,73.8,64.5,13.3
1698745472169.0,False,73.7,64.5,12.8
1698745472187.0,False,73.5,64.5,12.200000000000001
1698745472202.0,False,73.3,64.5,11.9
1698745472218.0,False,72.8,64.5,11.200000000000001
1698745472235.0,False,72.5,64.5,10.9
1698745472253.0,False,71.7,64.60000000000001,10.4
1698745472269.0,False,70.60000000000001,64.7,9.9
1698745472285.0,False,69.4,64.9,9.4
1698745472301.0,False,68.9,64.9,9.1
1698745472318.0,False,68.3,65.0,8.8
1698745472335.0,False,66.4,65.0,7.9
1698745472352.0,False,65.7,65.0,7.7
1698745472368.0,False,64.3,65.0,7.2
1698745472385.0,False,63.6,64.9,7.0
1698745472402.0,False,62.1,64.9,6.5
1698745472418.0,False,60.7,64.8,6.1000000000000005
1698745472435.0,False,59.400000000000006,64.7,5.800000000000001
1698745472452.0,False,58.7,64.60000000000001,5.6000000000000005
1698745472468.0,False,57.400000000000006,64.5,5.300000000000001
1698745472486.0,False,56.800000000000004,64.5,5.1000000000000005
1698745472502.0,False,55.7,64.4,4.800000000000001
1698745472520.0,False,54.7,64.4,4.5
1698745472535.0,False,54.2,64.4,4.4
1698745472553.0,False,53.300000000000004,64.4,4.1000000000000005
1698745472569.0,False,52.6,64.4,3.8000000000000003
1698745472585.0,False,52.6,64.4,3.3000000000000003
1698745472602.0,False,52.7,64.5,2.4000000000000004
1698745472618.0,False,52.900000000000006,64.7,1.4000000000000001
1698745472635.0,False,53.2,64.9,0.5
1698745472652.0,False,53.400000000000006,65.0,0.2
1698745472670.0,False,53.7,65.10000000000001,-0.5
1698745472685.0,False,54.2,65.2,-1.2000000000000002
1698745472702.0,False,54.5,65.3,-1.6
1698745472719.0,False,55.0,65.4,-2.1
1698745472736.0,False,55.2,65.5,-2.3000000000000003
1698745472753.0,False,55.7,65.60000000000001,-2.7
1698745472769.0,False,56.2,65.8,-2.9000000000000004
1698745472786.0,False,56.5,65.8,-3.0
1698745472802.0,False,57.1,65.9,-3.2
1698745472818.0,False,57.7,65.9,-3.2
1698745472835.0,False,58.300000000000004,66.0,-3.2
1698745472853.0,False,58.6,66.0,-3.2
1698745472869.0,False,59.300000000000004,66.10000000000001,-3.1
1698745472887.0,False,60.0,66.10000000000001,-3.0
1698745472902.0,False,60.400000000000006,66.2,-2.9000000000000004
1698745472919.0,False,61.1,66.2,-2.7
1698745472935.0,False,61.900000000000006,66.3,-2.5
1698745472951.0,False,62.2,66.3,-2.4000000000000004
1698745472968.0,False,63.0,66.4,-2.0
1698745472985.0,False,63.7,66.5,-1.6
1698745473004.0,False,64.4,66.5,-1.3
1698745473019.0,False,64.8,66.60000000000001,-1.1
1698745473035.0,False,65.4,66.7,-0.7000000000000001
1698745473052.0,False,65.8,66.7,-0.4
1698745473069.0,False,66.4,66.7,0.1
1698745473085.0,False,66.9,66.8,0.7000000000000001
1698745473102.0,False,67.2,66.9,1.0
1698745473119.0,False,67.8,66.9,1.6
1698745473135.0,False,68.4,66.9,2.2
1698745473152.0,False,68.7,67.0,2.5
1698745473169.0,False,69.2,67.0,3.1
1698745473185.0,False,69.60000000000001,67.10000000000001,3.8000000000000003
1698745473202.0,False,70.0,67.10000000000001,4.0
1698745473218.0,False,70.60000000000001,67.10000000000001,4.3
1698745473235.0,False,71.3,67.0,4.6000000000000005
1698745473251.0,False,71.8,67.0,4.9
