ts,alpha,beta,gamma,heading,acc
1698745473173.0,0.80083702287022,30.979409805837197,-2.8147307829881614,146.76284790039062,39.81716537475586
1698745473190.0,0.8588346013195172,30.996789632283487,-2.8239703541055183,146.76284790039062,39.81716537475586
1698745473206.0,0.9313428807834246,31.021647869035224,-2.8798559379636077,146.76284790039062,39.81716537475586
1698745473223.0,0.985099131545648,31.022482293944062,-2.9322399524489993,146.76284790039062,39.81716537475586
1698745473240.0,1.042608403404921,30.982955079883403,-2.9363273302362534,146.76284790039062,39.81716537475586
1698745473257.0,359.5994941907065,29.430480978151294,0.18866419332970943,146.76284790039062,39.81716537475586
1698745473273.0,359.8965824943218,30.070863816490423,-0.160588829380205,146.76284790039062,39.81716537475586
1698745473290.0,0.13734158451928424,30.167712993959544,-0.4237717528189498,146.76284790039062,39.81716537475586
1698745473307.0,0.5129677777675555,30.330111064487937,-0.9738878381554645,146.76284790039062,39.81716537475586
1698745473323.0,0.7949301742880436,30.469915210761513,-1.4348053552017037,146.76284790039062,39.81716537475586
1698745473340.0,0.9642713062702117,30.490623954232028,-1.6875543795238253,146.76284790039062,39.81716537475586
1698745473357.0,1.2165863715727203,30.613020003244795,-2.108223116133976,146.76284790039062,39.81716537475586
1698745473374.0,1.3999217200602572,30.784856153352667,-2.444750086546255,146.76284790039062,39.81716537475586
1698745473391.0,1.5250057633533942,30.815208215133538,-2.682849053621803,146.76284790039062,39.81716537475586
1698745473407.0,1.7071972662824686,30.82547675609451,-3.107883868062491,146.76284790039062,39.81716537475586
1698745473424.0,1.8166371797776553,30.784104238594125,-3.483926981535377,146.76284790039062,39.81716537475586
1698745473442.0,1.8587930343331704,30.708074590278823,-3.834507455456773,146.76284790039062,39.81716537475586
1698745473457.0,1.9106047790102871,30.645473895902775,-4.304910543443412,146.76284790039062,39.81716537475586
1698745473474.0,1.964427306776855,30.622728814308143,-4.612925881767887,146.76284790039062,39.81716537475586
1698745473491.0,2.019590039077411,30.6166148805468,-4.842171073570908,146.76284790039062,39.81716537475586
1698745473508.0,2.079593272047661,30.734868642193668,-5.238016997461268,146.76284790039062,39.81716537475586
1698745473523.0,2.151362482511291,30.811633718468894,-5.575821885492053,146.76284790039062,39.81716537475586
1698745473541.0,2.2556250731313625,30.78557577696838,-5.988511332568649,146.76284790039062,39.81716537475586
1698745473557.0,2.401995034379402,30.58361126512336,-6.616635319948105,146.76284790039062,39.81716537475586
1698745473574.0,2.511327459562023,30.27610305573581,-7.044587134198748,146.76284790039062,39.81716537475586
1698745473591.0,2.6130143898915135,29.85484163154985,-7.401394783478045,146.76284790039062,39.81716537475586
1698745473607.0,2.7198749742109967,29.228007529305323,-7.747332198065228,146.76284790039062,39.81716537475586
1698745473624.0,2.7804909872028163,28.732875057119372,-7.9469116317600035,146.76284790039062,39.81716537475586
1698745473640.0,2.8007418085443283,28.206099951404536,-8.155468613297923,146.76284790039062,39.81716537475586
1698745473657.0,2.722564735650645,27.417800030425013,-8.505612567798813,146.76284790039062,39.81716537475586
1698745473674.0,2.6059004074264296,26.747634617823227,-8.877449470647216,146.76284790039062,39.81716537475586
1698745473691.0,2.489079020789371,26.025091384758074,-9.338963757302068,146.76284790039062,39.81716537475586
1698745473707.0,2.391798241611317,25.081307344805346,-9.98750535089095,146.76284790039062,39.81716537475586
1698745473724.0,2.3859362200440217,24.490842660454017,-10.491929948763572,146.76284790039062,39.81716537475586
1698745473741.0,2.4659338815842524,23.884340077386415,-11.220940404855213,146.76284790039062,39.81716537475586
