timestamp,accGx,accGy,accGz
1698745468.066,0.328,1.006,-0.1
1698745468.145,0.355,0.981,-0.22
1698745468.228,0.29,0.911,-0.37
1698745468.305,0.262,0.861,-0.484
1698745468.385,0.24,0.787,-0.549
1698745468.466,0.224,0.754,-0.566
1698745468.545,0.213,0.764,-0.591
1698745468.625,0.219,0.747,-0.636
1698745468.705,0.227,0.7,-0.683
1698745468.785,0.228,0.674,-0.685
1698745468.866,0.283,0.651,-0.643
1698745468.945,0.354,0.635,-0.614
1698745469.025,0.385,0.695,-0.57
1698745469.105,0.328,0.707,-0.581
1698745469.185,0.264,0.703,-0.653
1698745469.265,0.215,0.73,-0.707
1698745469.345,0.149,0.722,-0.729
1698745469.425,0.081,0.671,-0.743
1698745469.505,0.05,0.6,-0.73
1698745469.585,0.083,0.619,-0.724
1698745469.665,0.158,0.729,-0.703
1698745469.745,0.215,0.797,-0.61
1698745469.825,0.263,0.823,-0.506
1698745469.905,0.329,0.847,-0.413
1698745469.985,0.402,0.843,-0.377
1698745470.066,0.454,0.844,-0.351
1698745470.145,0.46,0.848,-0.252
1698745470.225,0.437,0.867,-0.148
1698745470.305,0.426,0.906,-0.015
1698745470.385,0.427,0.898,0.202
1698745470.465,0.449,0.916,0.265
1698745470.545,0.466,0.921,0.269
1698745470.625,0.458,0.909,0.246
1698745470.705,0.447,0.906,0.256
1698745470.785,0.442,0.913,0.257
1698745470.864,0.444,0.926,0.242
1698745470.944,0.435,0.921,0.235
1698745471.025,0.421,0.914,0.229
1698745471.104,0.42,0.923,0.218
1698745471.184,0.43,0.929,0.205
1698745471.265,0.438,0.919,0.186
1698745471.344,0.438,0.918,0.185
1698745471.424,0.428,0.927,0.195
1698745471.505,0.423,0.942,0.217
1698745471.584,0.401,0.843,0.221
1698745471.664,0.403,0.782,0.21
1698745471.745,0.425,0.864,0.224
1698745471.824,0.425,0.889,0.224
1698745471.904,0.38,0.859,0.184
1698745471.986,0.251,0.744,0.096
1698745472.064,0.028,0.624,0.036
1698745472.144,-0.304,0.69,0.013
1698745472.224,-0.663,0.822,0.003
1698745472.304,-0.979,0.909,0.023
1698745472.384,-1.177,0.986,0.031
1698745472.464,-1.184,0.963,-0.004
1698745472.544,-1.073,0.902,-0.016
1698745472.624,-0.933,0.855,-0.012
1698745472.731,-0.854,0.818,-0.071
1698745472.784,-0.888,0.768,-0.119
1698745472.864,-0.926,0.648,-0.146
1698745472.945,-0.956,0.546,-0.158
1698745473.024,-1.028,0.489,-0.124
1698745473.104,-1.079,0.415,-0.074
1698745473.184,-1.066,0.294,0.018
1698745473.264,-1.039,0.236,0.066
1698745473.344,-1.046,0.314,0.051
1698745473.424,-0.902,0.441,-0.002
1698745473.504,-0.971,0.552,-0.049
1698745473.584,-1.059,0.716,-0.136
1698745473.664,-1.047,0.809,-0.225
1698745473.744,-1.076,0.806,-0.247
1698745473.824,-1.062,0.63,-0.203
1698745473.904,-0.955,0.445,-0.16
1698745473.984,-0.979,0.387,-0.04
1698745474.064,-1.059,0.309,0.1
1698745474.144,-1.092,0.231,0.147
1698745474.224,-1.069,0.241,0.122
1698745474.304,-1.024,0.339,0.03
1698745474.384,-0.944,0.423,0.0
1698745474.464,-0.883,0.451,-0.114
1698745474.544,-0.906,0.522,-0.302
1698745474.626,-1.026,0.735,-0.448
1698745474.704,-1.181,0.819,-0.518
1698745474.786,-1.185,0.6,-0.393
1698745474.864,-1.074,0.432,-0.257
1698745474.944,-0.977,0.288,-0.017
1698745475.026,-0.989,0.241,0.074
1698745475.104,-0.961,0.216,0.105
1698745475.186,-1.068,0.296,0.069
1698745475.264,-1.16,0.466,-0.041
1698745475.344,-1.054,0.476,-0.144
1698745475.425,-0.968,0.387,-0.297
1698745475.504,-0.969,0.473,-0.438
1698745475.587,-1.034,0.654,-0.517
1698745475.664,-1.052,0.689,-0.514
1698745475.744,-1.147,0.581,-0.408
1698745475.825,-1.202,0.456,-0.297
1698745475.904,-1.061,0.35,-0.256
1698745475.986,-0.935,0.327,-0.189
1698745476.064,-0.904,0.319,-0.064
1698745476.144,-0.971,0.273,0.009
1698745476.224,-1.018,0.254,0.033
1698745476.304,-1.077,0.366,-0.023
1698745476.384,-1.085,0.494,-0.098
1698745476.464,-0.995,0.529,-0.258
1698745476.544,-0.977,0.694,-0.397
1698745476.624,-1.01,0.825,-0.488
1698745476.704,-1.131,0.805,-0.482
1698745476.784,-1.239,0.684,-0.358
1698745476.863,-1.194,0.51,-0.247
1698745476.943,-1.059,0.331,-0.179
1698745477.024,-0.961,0.247,-0.05
1698745477.103,-0.912,0.261,0.015
1698745477.183,-0.977,0.249,0.068
1698745477.266,-1.092,0.31,0.035
1698745477.343,-1.18,0.458,-0.15
1698745477.423,-1.187,0.451,-0.389
1698745477.504,-1.014,0.362,-0.641
1698745477.583,-0.795,0.426,-0.679
1698745477.663,-0.707,0.555,-0.537
1698745477.744,-0.805,0.705,-0.441
1698745477.823,-0.914,0.728,-0.372
1698745477.903,-0.975,0.604,-0.3
1698745477.984,-0.968,0.378,-0.159
1698745478.063,-0.86,0.312,-0.095
