msFromStart,interval,accx,accy,accz,accGx,accGy,accGz,rotRate_alpha,rotRate_beta,rotRate_gamma
3,0.01666666753590107,-0.014559307760931551,-0.05325520484745502,0.0845008224606514,-0.36436760168764737,-6.324881651195883,-7.446416660419106,-5.302998145185628,18.73314446866834,-15.102871604049882
173,0.01666666753590107,0.48694651813004164,0.3722001584768295,0.1817582506418228,0.07407061386108398,-4.675576567077637,-8.21585263442993,0.9459536658466744,2.808082653419237,3.4126348631315246
190,0.01666666753590107,0.3887162628613412,0.2509995446503162,0.20724632764160633,-0.025438392639160156,-4.799327449908852,-8.188768228149414,1.571998666607994,0.1649504558379831,3.1452598509953824
206,0.01666666753590107,0.19717874180935321,0.16052432395517824,0.20629531052708625,-0.22505495605468748,-4.893449502673745,-8.187122214508056,0.9689760991046718,-1.7430708929330125,3.0452855183402594
223,0.01666666753590107,0.09636139265689998,0.1690267793625593,0.278256969410181,-0.33354225531313564,-4.885069212341309,-8.11469702976644,-0.8523083572312146,-0.5960678341026625,3.2109515432155074
240,0.01666666753590107,0.085466927546449,0.18926468074917793,0.35083880601823325,-0.3452139518737793,-4.859032269287109,-8.045565041351319,-4.1086119296487835,3.714088250357799,3.758521192229671
256,0.01666666753590107,-0.47569030703511084,-0.0602685907408595,0.5302314965724945,-0.4475660385961295,-4.878934362848103,-8.010849117279053,-5.8066289738256875,6.702554278766369,5.285819365649399
273,0.01666666753590107,-0.4526594504617154,-0.07988076144456863,0.43784722738564014,-0.47644608013874384,-4.993706112670898,-8.048857068634033,-5.163074462961923,5.754907366335766,6.143317599432765
290,0.01666666753590107,-0.41044644863232965,-0.14933949759602547,0.36214287484288216,-0.4731540619891835,-5.0775031707763665,-8.116044352722167,-4.128335381537664,2.436250570098328,5.875320613195329
307,0.01666666753590107,-0.4656065372530371,-0.1890741266131401,0.2699368848323822,-0.6094739509803708,-5.141248789978027,-8.193256771740318,-3.7351828627225605,-0.4154107979792797,4.566063422423564
323,0.01666666753590107,-0.48387434414308517,-0.13746084375381468,0.22168460283875463,-0.6955155822753906,-5.110274390521646,-8.227973280334473,-4.681020628796756,-0.85416029899164,3.9912522042350393
340,0.01666666753590107,-0.4491993000704795,-0.07859130615592003,0.2480512162387371,-0.6980594032729975,-5.054459564319252,-8.198793363079428,-6.026861166536755,-1.5582313531187755,3.906520292486446
357,0.01666666753590107,-0.36543475599512454,-0.011169628790020942,0.27351240523159503,-0.6759130561828612,-5.00507857055664,-8.160636358642577,-5.970880936099332,-4.0271047209620825,3.998636065614646
374,0.01666666753590107,-0.247260650382936,0.09103343909978866,0.31714521073102947,-0.6066308091094718,-4.92816484222412,-8.100033129119872,-4.434519101650996,-4.99738047699976,3.6937351404048075
390,0.01666666753590107,-0.2062747061304748,0.14951485416293142,0.40869010648429394,-0.6004957038879394,-4.874146251788735,-8.004265062713623,-4.720175115100678,-5.404299242087025,3.1690250673256184
407,0.01666666753590107,-0.18028748396951705,0.19860884767770767,0.5393085369974374,-0.6368576781341806,-4.82656149379313,-7.869591219329833,-7.032909611465553,-9.89490700342852,1.9278529097478334
424,0.01666666753590107,-0.22484602601174264,0.2628565711826086,0.6199561911612749,-0.7368155609130859,-4.75623123550415,-7.789385463714599,-7.113475961594085,-16.2481628467195,1.3997615728643709
442,0.01666666753590107,-0.17774448495581746,0.3555214108765125,0.6822615484267472,-0.7416039642333984,-4.652382738494873,-7.730427663311362,-6.231075284983675,-22.032510035925313,1.4440730654350633
457,0.01666666753590107,-0.07895612088032067,0.5311082794070243,0.8975298544824123,-0.7122750669617205,-4.467580297851562,-7.5156982864379875,-3.79573334348837,-20.583763733715784,3.1986683017668853
474,0.01666666753590107,0.056803691109269853,0.7375503049284219,1.038884783065319,-0.6218939542908221,-4.257788961902261,-7.372794374847412,-2.5854522105358484,-16.755271949194388,3.79014496808683
491,0.01666666753590107,0.023461393477767704,0.7712164276868104,1.1367407616615295,-0.6889315277099609,-4.223222090911865,-7.272686233410239,1.1287545009153686,-15.689489231105597,1.859154440189022
508,0.01666666753590107,-0.16959369253031908,0.344050753313303,0.8326841650843619,-0.939125601196289,-4.667795411682128,-7.5613377555847165,7.862845470626978,-18.971449768810086,2.7786936300811416
523,0.01666666753590107,0.10069259026162326,0.7283861707419157,1.225780981117487,-0.7176620206970721,-4.294749450030922,-7.15686731262207,2.3774688948841405,-21.709771644811163,4.964903781269996
541,0.01666666753590107,0.13375424432083963,0.5002484462410212,1.3353659759521483,-0.745195339788869,-4.519056218066812,-7.043441424450278,-4.405427618428619,-26.503678225115305,6.859966660359891
557,0.01666666753590107,0.2503326051741838,0.3891179755300283,1.6026701741933822,-0.7224504240173846,-4.600458489990234,-6.783521491241455,-15.054541185482872,-27.064875595627523,8.019169717708353
574,0.01666666753590107,0.3304276669565588,0.2946539774596691,1.8189988029569386,-0.7082348516602068,-4.649540208545327,-6.586149491882324,-24.14029616850749,-22.635415956604213,9.276966982612773
591,0.01666666753590107,0.34909605400413274,0.14935381838232278,1.8459446775496005,-0.7465420782227069,-4.732439148767292,-6.58839405593872,-29.47311662715669,-18.143110039480327,9.2390372346044
607,0.01666666753590107,0.5099320742569864,-0.178917474257946,1.9391759189546107,-0.6437410444397479,-4.967370478931069,-6.540808713421225,-31.485372318912482,-11.628655755361523,8.355000727687772
624,0.01666666753590107,0.7805202626049518,-0.4920230542093515,2.1147849993169308,-0.40836109372563656,-5.206341732135415,-6.401795964050293,-33.32241658298453,-11.729747677719589,7.472559069942341
640,0.01666666753590107,0.9008082916311919,-0.730196435034275,2.2419798851221797,-0.3251626591004431,-5.365256575067341,-6.312761589813232,-36.34940274387785,-15.096094348845938,4.466847240766313
657,0.01666666753590107,1.1428383478842674,-1.0774316636025905,2.4628344668775797,-0.14469956283569335,-5.593154645593464,-6.1465142120361325,-43.116467305581345,-24.388315705196288,0.47171959786837886
674,0.01666666753590107,1.264951546511054,-1.1666896174624561,2.389624853760004,-0.08649068110361695,-5.580286103931069,-6.262782630157471,-47.44956663579411,-32.1586104050223,-0.21762668898611973
691,0.01666666753590107,1.3011729067102074,-1.2265969736754894,2.2664438797712325,-0.12883812296763061,-5.529409026391804,-6.42903000793457,-49.536879276339185,-35.52738947726682,1.9878670072203852
707,0.01666666753590107,1.3574204252414404,-1.3639514344453811,1.9092133268892764,-0.1830070816591382,-5.521029320581257,-6.8381392166137696,-43.49606531398856,-33.63813866227378,5.366550067204834
723,0.01666666753590107,1.429366448163986,-1.5070298258200288,1.5458201597243546,-0.19572598571777342,-5.572355018670857,-7.229291912841797,-34.26975016048696,-34.19049264535813,7.850237795192782
740,0.01666666753590107,1.6872750415503979,-1.7477701345235108,1.4632020822703837,-0.05761076970845461,-5.718401319940388,-7.332242584228515,-24.672053716149666,-34.349513109614364,10.532740803975576
757,0.01666666753590107,1.8677172411575913,-1.8187182324498892,1.5506179153949022,0.04234744186401367,-5.7338137008666985,-7.253383567047119,-19.56841684000566,-23.8787921308498,9.287760389048685
774,0.01666666753590107,2.2848021048910914,-0.05892156004607677,2.1309785937488077,0.43604383122548457,-3.9395091941833495,-6.683413934326172,-10.455028619146463,1.1071689687040125,-2.107441848359329
791,0.01666666753590107,2.271665998333692,-3.741767192468047,1.3542132997632026,0.40806159932240843,-7.601590855517983,-7.466168239593506,1.7684248752972171,-5.576131860565737,23.665049898510713
807,0.01666666753590107,2.6893875525355337,-3.497298510891199,1.7540403008341787,0.7832030719481408,-7.352743228204548,-7.059153957366943,5.41083616000955,-3.0327124207387355,35.10953557931836
