timestamp,abs,alpha,beta,gamma
1698419347.038,False,89.4,80.0,0.2
1698419347.072,False,89.30000000000001,80.0,0.30000000000000004
1698419347.105,False,89.2,79.9,0.5
1698419347.138,False,89.0,79.9,0.6000000000000001
1698419347.188,False,88.80000000000001,79.9,0.8
1698419347.238,False,88.7,79.80000000000001,0.9
1698419347.372,False,88.60000000000001,79.80000000000001,1.1
1698419347.406,False,88.5,79.80000000000001,1.1
1698419347.439,False,88.4,79.80000000000001,1.2000000000000002
1698419347.505,False,88.2,79.7,1.4000000000000001
1698419347.655,False,88.2,79.7,1.3
1698419347.689,False,88.2,79.7,1.4000000000000001
1698419347.705,False,88.2,79.7,1.3
1698419347.721,False,88.2,79.7,1.4000000000000001
1698419347.738,False,88.2,79.7,1.3
1698419347.789,False,88.30000000000001,79.7,1.3
1698419347.839,False,88.2,79.7,1.3
1698419347.857,False,88.30000000000001,79.7,1.3
1698419348.305,False,88.4,79.5,1.2000000000000002
1698419348.355,False,88.4,79.5,1.1
1698419348.372,False,88.4,79.5,1.2000000000000002
1698419348.456,False,88.4,79.5,1.1
1698419348.472,False,88.5,79.5,1.0
1698419348.493,False,88.60000000000001,79.5,0.9
1698419348.555,False,88.80000000000001,79.5,0.8
1698419348.571,False,88.7,79.5,0.8
1698419348.588,False,88.80000000000001,79.5,0.8
1698419348.655,False,88.80000000000001,79.60000000000001,0.7000000000000001
1698419348.722,False,88.7,79.60000000000001,0.8
1698419348.805,False,88.60000000000001,79.60000000000001,1.0
1698419348.821,False,88.5,79.60000000000001,1.0
1698419348.855,False,88.60000000000001,79.7,1.0
1698419348.921,False,88.7,79.7,0.8
1698419348.971,False,88.7,79.80000000000001,0.8
1698419349.038,False,88.5,79.80000000000001,1.0
1698419349.122,False,88.60000000000001,79.9,1.0
1698419349.338,False,88.7,79.9,0.8
1698419349.355,False,89.0,79.80000000000001,0.6000000000000001
1698419349.371,False,89.30000000000001,79.80000000000001,0.4
1698419349.39,False,89.60000000000001,79.80000000000001,0.1
1698419349.422,False,89.7,79.80000000000001,0.2
1698419349.438,False,89.5,79.80000000000001,0.4
1698419349.488,False,89.60000000000001,79.7,0.2
1698419349.504,False,89.80000000000001,79.7,0.0
1698419349.554,False,89.80000000000001,79.7,0.1
1698419349.573,False,89.7,79.7,0.1
1698419349.621,False,89.7,79.60000000000001,0.2
1698419349.655,False,89.5,79.5,0.30000000000000004
1698419349.69,False,89.4,79.5,0.5
1698419349.721,False,89.2,79.4,0.6000000000000001
1698419349.771,False,89.0,79.4,0.7000000000000001
1698419349.79,False,89.10000000000001,79.4,0.7000000000000001
1698419349.838,False,89.2,79.5,0.5
1698419349.855,False,89.30000000000001,79.5,0.4
1698419349.905,False,89.4,79.60000000000001,0.30000000000000004
1698419349.988,False,89.60000000000001,79.7,0.2
1698419350.005,False,89.5,79.7,0.30000000000000004
1698419350.238,False,89.60000000000001,79.7,0.2
1698419350.287,False,89.7,79.7,0.1
1698419350.338,False,89.60000000000001,79.7,0.2
1698419350.456,False,89.5,79.7,0.30000000000000004
1698419350.605,False,89.30000000000001,79.7,0.5
1698419350.638,False,89.2,79.7,0.6000000000000001
1698419350.721,False,89.0,79.7,0.8
1698419350.804,False,88.80000000000001,79.7,1.0
1698419350.838,False,88.80000000000001,79.7,1.1
1698419350.855,False,88.7,79.7,1.1
1698419350.921,False,88.7,79.7,1.2000000000000002
1698419350.938,False,88.7,79.7,1.1
1698419350.989,False,88.60000000000001,79.60000000000001,1.2000000000000002
1698419351.021,False,88.5,79.60000000000001,1.3
1698419351.238,False,88.60000000000001,79.60000000000001,1.3
1698419351.304,False,88.5,79.60000000000001,1.3
1698419351.405,False,88.60000000000001,79.7,1.2000000000000002
1698419351.538,False,88.60000000000001,79.80000000000001,1.2000000000000002
1698419351.722,False,88.7,79.9,1.1
1698419351.738,False,88.80000000000001,79.9,1.0
1698419351.771,False,89.0,80.0,0.9
1698419351.805,False,89.0,80.10000000000001,0.8
1698419351.855,False,88.9,80.30000000000001,0.9
1698419351.888,False,88.9,80.5,0.8
1698419351.905,False,88.9,80.7,0.8
1698419351.938,False,88.9,80.80000000000001,0.8
1698419352.038,False,88.80000000000001,80.7,0.9
1698419352.121,False,89.0,80.7,0.7000000000000001
1698419352.138,False,89.10000000000001,80.7,0.6000000000000001
1698419352.155,False,89.2,80.7,0.5
1698419352.171,False,89.4,80.80000000000001,0.30000000000000004
1698419352.188,False,89.5,80.80000000000001,0.2
1698419352.205,False,89.60000000000001,80.9,0.1
1698419352.221,False,89.80000000000001,80.9,-0.1
1698419352.238,False,89.80000000000001,80.9,-0.2
1698419352.256,False,90.0,80.9,-0.30000000000000004
1698419352.288,False,90.10000000000001,81.0,-0.4
1698419352.338,False,90.0,81.0,-0.4
1698419352.355,False,90.10000000000001,80.9,-0.4
1698419352.421,False,90.30000000000001,81.0,-0.6000000000000001
1698419352.455,False,90.4,81.0,-0.8
1698419352.588,False,90.30000000000001,81.0,-0.6000000000000001
1698419352.638,False,90.2,81.10000000000001,-0.6000000000000001
1698419352.654,False,90.2,81.10000000000001,-0.5
1698419352.687,False,90.0,81.10000000000001,-0.4
1698419352.704,False,90.10000000000001,81.10000000000001,-0.4
1698419352.771,False,90.30000000000001,81.10000000000001,-0.6000000000000001
1698419352.805,False,90.2,81.10000000000001,-0.5
1698419352.821,False,90.2,81.0,-0.5
1698419352.921,False,89.9,80.9,-0.2
1698419352.937,False,89.7,80.9,0.0
1698419352.971,False,89.5,80.9,0.1
1698419352.987,False,89.2,80.80000000000001,0.4
1698419353.022,False,88.7,80.7,1.0
1698419353.038,False,88.10000000000001,80.60000000000001,1.5
1698419353.054,False,87.9,80.60000000000001,1.7000000000000002
1698419353.071,False,87.30000000000001,80.4,2.3000000000000003
1698419353.089,False,86.7,80.2,2.9000000000000004
1698419353.104,False,86.4,80.10000000000001,3.1
1698419353.121,False,85.80000000000001,79.9,3.6
1698419353.137,False,85.2,79.60000000000001,4.0
1698419353.154,False,85.0,79.5,4.2
1698419353.171,False,84.60000000000001,79.4,4.5
1698419353.187,False,84.30000000000001,79.2,4.7
1698419353.204,False,84.10000000000001,79.2,4.800000000000001
1698419353.221,False,83.9,79.10000000000001,5.0
1698419353.237,False,83.60000000000001,78.80000000000001,5.1000000000000005
1698419353.255,False,83.4,78.60000000000001,5.300000000000001
1698419353.271,False,82.9,78.0,5.7
1698419353.287,False,82.60000000000001,77.5,6.0
1698419353.304,False,82.5,77.2,6.1000000000000005
1698419353.321,False,82.80000000000001,76.80000000000001,6.0
1698419353.337,False,83.4,76.5,5.5
1698419353.354,False,84.30000000000001,76.2,4.9
1698419353.371,False,84.80000000000001,76.0,4.5
1698419353.387,False,86.0,75.8,3.5
1698419353.404,False,86.7,75.7,3.0
1698419353.421,False,87.9,75.7,2.0
1698419353.438,False,89.0,75.9,1.0
1698419353.456,False,90.2,76.10000000000001,-0.2
1698419353.471,False,90.7,76.2,-0.7000000000000001
1698419353.487,False,91.4,76.5,-1.6
1698419353.505,False,91.2,76.7,-1.8
1698419353.522,False,90.7,76.80000000000001,-1.5
1698419353.538,False,89.5,77.0,-0.6000000000000001
1698419353.555,False,88.7,77.2,0.0
1698419353.572,False,88.80000000000001,77.30000000000001,-0.1
1698419353.588,False,89.7,77.30000000000001,-1.0
1698419353.604,False,90.4,77.30000000000001,-1.7000000000000002
1698419353.621,False,91.80000000000001,77.2,-3.1
1698419353.639,False,93.10000000000001,77.10000000000001,-4.3
1698419353.655,False,94.0,76.9,-5.2
1698419353.675,False,94.5,76.80000000000001,-5.6000000000000005
1698419353.688,False,95.4,76.3,-6.7
1698419353.704,False,95.9,76.0,-7.2
1698419353.721,False,96.80000000000001,75.4,-8.3
1698419353.738,False,97.4,74.7,-9.0
1698419353.755,False,97.80000000000001,74.10000000000001,-9.4
1698419353.772,False,97.80000000000001,73.8,-9.5
1698419353.788,False,97.9,73.10000000000001,-9.600000000000001
1698419353.806,False,98.0,72.60000000000001,-9.600000000000001
1698419353.821,False,98.0,72.4,-9.600000000000001
1698419353.838,False,97.9,72.0,-9.5
1698419353.856,False,97.7,71.9,-9.3
1698419353.871,False,97.30000000000001,71.7,-8.8
1698419353.889,False,96.9,71.7,-8.4
1698419353.905,False,96.5,71.7,-8.0
1698419353.922,False,96.30000000000001,71.8,-7.800000000000001
1698419353.938,False,95.80000000000001,71.9,-7.4
1698419353.955,False,95.5,72.0,-7.0
1698419353.971,False,95.4,72.0,-6.800000000000001
1698419353.988,False,95.30000000000001,71.9,-6.6000000000000005
1698419354.004,False,95.7,71.8,-6.800000000000001
1698419354.021,False,96.4,71.60000000000001,-7.2
1698419354.038,False,96.80000000000001,71.5,-7.5
1698419354.054,False,98.4,71.9,-9.4
1698419354.071,False,99.9,72.2,-11.200000000000001
1698419354.088,False,101.9,72.5,-13.8
1698419354.105,False,101.10000000000001,72.8,-13.9
1698419354.121,False,100.30000000000001,72.8,-13.4
