timestamp,accRawx,accRawy,accRawz,rotRawx,rotRawy,rotRawz,magnRawx,magnRawy,magnRawz,pressure1,pressure2,pressure3,pressure4,pressure5
1698426555.138,-359,-81,-2307,5778,1837,-1111,-56,-2955,5630,0,0,0,503,250
1698426555.227,-304,-384,-2501,6025,1862,-620,-35,-2953,5599,0,0,0,491,332
1698426555.229,-269,-856,-2501,6407,1162,-49,-24,-2968,5598,0,0,0,560,282
1698426555.235,-263,-1480,-2382,6018,545,867,-22,-3001,5599,0,0,0,592,336
1698426555.236,-23,-2127,-2180,4659,1237,1722,-24,-3033,5595,0,0,0,507,398
1698426555.25,467,-2454,-2043,2215,362,1145,-32,-3066,5587,0,0,0,501,388
1698426555.251,500,-2474,-2024,426,-942,-173,-40,-3094,5579,0,0,0,426,333
1698426555.281,791,-879,-25,-1541,-1783,-1492,-2,-3105,5601,978,376,198,427,524
1698426555.303,531,-754,-416,-4570,-1687,-2222,-16,-3102,5651,1418,874,322,511,601
1698426555.325,611,-504,-593,-5111,-1335,-1864,-25,-3093,5709,1871,1512,590,598,634
1698426555.385,639,-393,-755,-4875,-1144,-799,-33,-3079,5770,1999,1853,766,759,777
1698426555.386,516,-325,-974,-4540,-936,-426,-41,-3065,5826,2092,1879,953,873,658
1698426555.409,395,-261,-1048,-3499,-990,-207,-51,-3045,5898,2026,1892,615,720,345
1698426555.432,338,-216,-1071,-1913,-627,-182,-60,-3023,5974,2124,2201,516,833,526
1698426555.432,265,-163,-1061,-936,-320,-75,-63,-3000,6042,2170,2101,708,1168,696
1698426555.433,212,-128,-1055,-413,-136,-10,-63,-2982,6092,2275,2210,831,1222,850
1698426555.505,170,-100,-1049,-128,-23,26,-63,-2972,6128,2314,2199,764,1196,848
1698426555.506,135,-76,-1042,27,45,50,-61,-2966,6149,2198,2125,623,1073,792
1698426555.535,106,-55,-1038,109,71,68,-59,-2963,6161,2020,2023,504,986,748
1698426555.536,83,-37,-1031,120,69,74,-58,-2964,6162,1848,1828,362,910,668
1698426555.557,64,-22,-1026,84,30,62,-57,-2966,6157,1723,1569,419,895,619
1698426555.559,51,-14,-1023,39,-21,51,-53,-2970,6147,1401,1402,447,986,653
1698426555.573,42,-6,-1021,1,-51,46,-49,-2971,6137,1402,1044,612,1356,983
1698426555.64,34,-2,-1020,-18,-54,53,-44,-2972,6130,1217,920,908,1714,1418
1698426555.685,26,2,-1020,-16,-34,62,-38,-2974,6122,946,1084,1297,2077,1815
1698426555.858,26,9,-1025,3,-37,72,-32,-2975,6113,820,1093,1688,2268,2110
1698426555.902,20,2,-1033,25,-52,90,-24,-2976,6095,493,328,2000,2464,2376
1698426555.904,2,7,-1034,53,-53,117,-18,-2979,6074,371,79,2034,2592,2520
1698426555.925,36,30,-1060,-755,155,140,-10,-2985,6041,658,3,2274,2627,2594
1698426555.926,0,23,-1261,-1364,176,114,-3,-2991,6012,637,0,2368,2664,2660
1698426556.037,26,48,-1172,-1787,44,105,3,-2995,5983,50,0,2474,2729,2751
1698426556.038,-37,-26,-1358,-2521,-233,79,8,-2997,5953,0,0,2359,2732,2755
1698426556.054,-168,19,-1499,-3530,-607,90,12,-2997,5927,2,0,1952,2716,2739
1698426556.06,-152,-56,-1658,-4782,-833,158,15,-2995,5898,0,39,1942,2701,2691
1698426556.062,-204,251,-1658,397,-730,90,22,-2947,5835,0,0,0,606,597
1698426556.063,-316,453,-1532,2962,-798,-196,30,-2913,5790,0,0,37,531,696
1698426556.075,-464,585,-1377,4377,-41,-165,36,-2897,5764,0,0,10,592,739
1698426556.091,-516,635,-1294,5243,1261,130,40,-2889,5745,0,0,63,615,766
1698426556.092,-461,618,-1270,5619,2195,316,38,-2897,5732,0,0,5,681,797
1698426556.093,-405,565,-1383,5809,2512,-202,45,-2914,5689,0,0,79,663,765
1698426556.094,-363,512,-1529,5945,2689,-581,51,-2924,5666,0,0,98,621,729
1698426556.128,-333,460,-1725,6078,2712,-1016,50,-2938,5667,0,0,104,656,669
1698426556.151,-326,387,-1984,6207,2652,-1487,48,-2956,5674,0,0,103,542,647
1698426556.152,-327,237,-2302,6308,2701,-1822,51,-2993,5658,0,0,79,634,416
1698426556.173,-366,-194,-3411,6611,170,-2053,68,-3021,5606,0,0,4,288,351
1698426556.197,-345,-655,-3508,7063,2276,-2017,58,-3031,5614,0,0,0,346,425
1698426556.21,-240,-1277,-3300,7051,640,-1478,49,-3055,5615,0,0,35,338,450
1698426556.233,-300,-2174,-3010,5995,-148,-151,43,-3077,5607,0,0,4,398,454
1698426556.255,117,-2942,-2780,3663,1206,1167,35,-3100,5593,0,0,25,497,430
1698426556.27,630,-3073,-2617,902,-182,538,23,-3119,5584,0,0,5,344,466
1698426556.308,559,-2680,-3705,-1058,-2880,-1018,-13,-3109,5618,796,632,379,627,692
1698426556.315,472,-2261,-3522,-3598,-1870,-2011,-24,-3099,5665,1467,1158,435,564,644
1698426556.338,573,-1858,-3190,-4778,-890,-1608,-24,-3079,5724,1894,1648,590,791,824
1698426556.39,423,-1522,-2855,-5178,-753,-431,-25,-3060,5785,2019,1599,642,969,819
1698426556.547,334,-1207,-2575,-4370,-1024,-272,-30,-3037,5851,1878,1925,545,724,394
1698426556.549,262,-977,-2297,-2288,-581,-165,-32,-3004,5942,2161,2099,790,1134,617
1698426556.637,204,-779,-2047,-1115,-300,-63,-34,-2974,6016,2224,2169,1040,1545,1087
1698426556.931,165,-620,-1836,-494,-136,-3,-33,-2953,6070,2267,2126,978,1622,1157
1698426556.932,130,-491,-1672,-158,-33,29,-31,-2937,6110,2190,2039,848,1487,1138
1698426556.933,103,-387,-1540,7,32,44,-26,-2929,6131,2035,1864,741,1330,973
1698426556.945,81,-301,-1431,77,64,48,-23,-2926,6141,1716,1613,573,1188,850
1698426556.946,64,-233,-1345,88,42,54,-19,-2926,6137,1660,1443,531,1213,852
1698426556.947,49,-178,-1277,63,-7,53,-12,-2931,6125,1295,1098,799,1370,1015
1698426557.028,-204,133,-1207,3053,-505,-231,8,-2891,6010,0,0,0,610,650
1698426557.035,-384,333,-1192,5035,902,108,27,-2865,5929,0,0,62,631,701
1698426557.036,-389,405,-1243,6150,2020,335,43,-2853,5886,0,0,15,672,737
1698426557.065,-337,414,-1326,6566,2391,175,58,-2851,5864,0,0,0,660,769
1698426557.066,-303,397,-1432,6666,2459,-184,71,-2866,5875,0,0,38,668,782
1698426557.103,-281,371,-1567,6606,2598,-549,79,-2891,5890,0,0,54,682,825
1698426557.14,-239,326,-1722,6460,2708,-825,74,-2923,5894,0,0,55,669,803
1698426557.141,-210,277,-1922,6155,2685,-1022,67,-2952,5894,0,0,29,676,734
1698426557.142,-217,206,-2169,5826,2697,-1145,65,-2978,5901,0,0,0,561,646
1698426557.143,-215,16,-2466,5544,2964,-1063,70,-3004,5956,0,0,0,543,396
1698426557.163,-113,-278,-2757,5842,3051,-850,71,-3067,5962,0,0,0,442,264
1698426557.17,26,-690,-2867,6732,2385,-754,55,-3105,5916,0,0,5,455,213
1698426557.193,159,-1366,-2814,7020,1524,-607,39,-3134,5869,0,0,0,499,357
1698426557.216,353,-2367,-2602,5892,913,-455,25,-3157,5820,0,0,16,520,437
1698426557.231,693,-3062,-2472,3202,622,-435,12,-3177,5780,0,0,14,575,571
1698426557.253,802,-3057,-2388,524,-356,-918,2,-3192,5758,0,0,15,497,408
1698426557.276,1359,-1670,-287,-4609,-1231,-1580,0,-3202,5803,655,482,99,557,649
1698426557.298,501,-1356,-1315,-6278,-2254,-2119,-6,-3178,5849,1508,1185,326,803,650
1698426557.313,601,-1014,-1404,-6346,-835,-2040,-6,-3141,5908,1975,1542,521,835,767
1698426557.335,636,-762,-1441,-5920,-430,-686,-6,-3105,5964,1952,1512,635,992,820
1698426557.373,408,-693,-1721,-5483,-710,-308,-9,-3063,6025,2029,1641,597,856,627
1698426557.374,333,-570,-1596,-3144,-624,-269,-15,-3022,6099,2018,1957,523,858,631
1698426557.396,273,-450,-1487,-1579,-346,-138,-16,-2977,6174,2169,2097,784,1340,896
1698426557.441,218,-347,-1398,-743,-162,-46,-14,-2942,6235,2216,2233,861,1512,1082
1698426557.442,174,-274,-1325,-298,-46,7,-10,-2916,6279,2204,2166,747,1448,1033
1698426557.455,138,-214,-1264,-51,31,33,-4,-2900,6302,2209,2208,542,1394,1021
