msFromStart,alpha,beta,gamma,heading,acc
175,355.5435120588056,42.027793246600694,11.35716402503951,117.5491714477539,45.47924041748047
191,355.5399357584587,41.314739041362124,10.921627632538744,117.5491714477539,45.47924041748047
208,355.5756302721065,40.493177603376644,10.139386738296666,117.5491714477539,45.47924041748047
223,355.7228820897438,39.861758211804975,9.27568382244298,117.5491714477539,45.47924041748047
242,355.8229536217618,39.37514098723965,8.447025928694087,117.5491714477539,45.47924041748047
258,355.89601221988903,39.038011560387496,7.392400763021646,118.88078308105469,45.47924041748047
274,355.95279784879466,38.93586090106714,6.616621719397364,118.88078308105469,45.47924041748047
290,356.01225049920686,38.90081147685822,5.885898074446854,118.88078308105469,45.47924041748047
308,356.0884236907129,38.9154714256288,4.98842247396527,118.88078308105469,45.47924041748047
325,356.1027802923725,39.003079425048725,4.415529547092286,118.88078308105469,45.47924041748047
340,356.0626863706624,39.186919578998854,3.986127406846414,119.95547485351562,45.47924041748047
358,355.98430393813953,39.52874419180506,3.5689439763104485,119.95547485351562,45.47924041748047
375,355.9301228954177,39.800928792496286,3.3656901908885515,119.95547485351562,45.47924041748047
393,355.88933480571035,40.06172658618149,3.2437415791898494,119.95547485351562,45.47924041748047
408,355.8503927001289,40.44732540683035,3.125485154703289,119.95547485351562,45.47924041748047
425,355.7950479153848,40.83402231705469,3.20704529749013,119.95547485351562,45.47924041748047
442,355.69374197857985,41.405855354046224,3.575592892191599,119.95547485351562,45.47924041748047
458,355.6462567571804,41.778819537877396,3.8390514722528097,119.95547485351562,45.47924041748047
475,355.6144047429632,42.1049309780726,4.026451210879647,119.95547485351562,45.47924041748047
492,355.5482218789453,42.552240884688565,4.178709981465384,119.95547485351562,45.47924041748047
508,355.48712918398314,42.91225461848608,4.23201674050176,119.95547485351562,45.47924041748047
527,355.4356567671869,43.2656196021117,4.248085039916042,119.95547485351562,45.47924041748047
541,355.37173795290533,43.744590873458534,4.294380746570812,119.95547485351562,45.47924041748047
558,355.3293586591964,44.09951967630779,4.367679753884521,119.95547485351562,45.47924041748047
575,355.2973258164901,44.39244113446254,4.462286250025153,119.95547485351562,45.47924041748047
592,355.2745774588936,44.635785503884456,4.602672552043163,119.95547485351562,45.47924041748047
608,355.263713128759,44.74761192835518,4.729379260664455,119.95547485351562,45.47924041748047
625,355.25330576753515,44.837528755091405,4.880788520110529,119.95547485351562,45.47924041748047
642,355.23581417012906,44.95598171036318,5.097609647026943,119.95547485351562,45.47924041748047
659,355.2066556234138,45.054991187992314,5.244890500728064,119.95547485351562,45.47924041748047
676,355.1635994045171,45.19425556039304,5.381723951645809,119.95547485351562,45.47924041748047
691,355.30037466535094,46.5752890470251,5.210844799199884,119.95547485351562,45.47924041748047
708,355.17840259053924,46.666156123053796,5.359757670795548,119.95547485351562,45.47924041748047
725,355.2791399776842,46.62989317405763,5.119500258842226,119.95547485351562,45.47924041748047
747,355.39504323584515,46.5660479022327,4.88023956626358,119.95547485351562,45.47924041748047
758,355.4429059954658,46.49052140166153,4.781167380287021,119.95547485351562,45.47924041748047
775,355.40218965924436,46.449274795131934,4.845122973030131,119.95547485351562,45.47924041748047
792,355.4040381001012,46.365479052891736,4.874010961748786,119.95547485351562,45.47924041748047
808,355.4110735055023,46.278983885207815,4.875268123778618,119.95547485351562,45.47924041748047
825,355.3391067517278,46.21155356835216,4.924680035163167,119.95547485351562,45.47924041748047
842,355.2355235309826,46.211428541203006,4.976318815984588,119.95547485351562,45.47924041748047
858,355.22844280687127,46.196784028530494,4.880468146363686,119.95547485351562,45.47924041748047
875,355.30359248114405,46.03296108700026,4.65893936522937,119.95547485351562,45.47924041748047
892,355.3342351300661,45.792501163071606,4.521941185893879,119.95547485351562,45.47924041748047
908,355.3706762193968,45.64928035413257,4.312858709260763,119.95547485351562,45.47924041748047
925,355.42417301356727,45.48612448133506,3.9554778206735826,119.95547485351562,45.47924041748047
941,355.3707376632253,45.579601909668646,3.881291624324413,119.95547485351562,45.47924041748047
958,355.3701109183528,45.6684174499494,3.820427368917536,119.95547485351562,45.47924041748047
975,355.365141090913,45.75557093572156,3.721256086633983,119.95547485351562,45.47924041748047
991,355.39207704854385,45.681096844583976,3.553115145504304,119.95547485351562,45.47924041748047
1008,355.3782222761684,45.710466914182135,3.53557072414044,119.95547485351562,45.47924041748047
1024,355.30007799295424,45.768319615782765,3.771316744837069,119.95547485351562,45.47924041748047
1042,355.32035830340806,45.447044127268185,4.2923121011867496,119.95547485351562,45.47924041748047
1058,355.4297088579742,44.99035899124797,4.492796018613876,119.95547485351562,45.47924041748047
1075,355.732625217851,44.357851003419654,4.255811838502218,119.95547485351562,45.47924041748047
1091,355.92577987795374,43.86635324864885,4.022103810967464,119.95547485351562,45.47924041748047
1108,355.9718015646276,43.39186310601123,3.7121737928094305,119.95547485351562,45.47924041748047
1125,355.5912005259574,42.78550609277753,3.5230834034932137,119.95547485351562,45.47924041748047
1141,354.98245052853514,42.268526211058834,3.864386411021493,119.95547485351562,45.47924041748047
1158,354.23454198140865,41.544822813079435,4.620374659721963,121.30912017822266,39.532554626464844
1175,353.1653016849499,40.07098422628037,5.963755401341786,121.30912017822266,39.532554626464844
1194,352.3999172740886,38.63027767085104,6.921733898762739,121.30912017822266,39.532554626464844
1208,351.7661649545944,36.98069681283709,7.579434582990497,122.62982940673828,39.531341552734375
