ms,x,y,z
1698744574625.0,-536,534,380
1698744574705.0,-540,528,361
1698744574785.0,-517,537,382
1698744574866.0,-529,534,381
1698744574945.0,-535,530,382
1698744575025.0,-535,512,374
1698744575105.0,-519,514,369
1698744575185.0,-519,527,373
1698744575265.0,-514,546,374
1698744575345.0,-516,548,376
1698744575425.0,-539,544,371
1698744575506.0,-550,532,344
1698744575585.0,-597,530,361
1698744575665.0,-597,542,347
1698744575745.0,-597,538,346
1698744575825.0,-618,536,353
1698744575905.0,-602,537,351
1698744575985.0,-596,512,370
1698744576065.0,-601,508,369
1698744576145.0,-599,514,375
1698744576227.0,-592,512,362
1698744576305.0,-577,514,385
1698744576385.0,-555,510,383
1698744576465.0,-548,498,385
1698744576545.0,-536,502,378
1698744576627.0,-540,527,376
1698744576705.0,-557,522,377
1698744576785.0,-548,536,374
1698744576865.0,-568,540,358
1698744576945.0,-581,541,356
1698744577027.0,-584,552,356
1698744577104.0,-593,542,365
1698744577185.0,-580,530,351
1698744577264.0,-560,542,351
1698744577344.0,-579,547,357
1698744577427.0,-573,526,371
1698744577505.0,-569,528,367
1698744577584.0,-569,528,379
1698744577666.0,-562,513,379
1698744577744.0,-553,503,374
1698744577827.0,-538,507,369
1698744577905.0,-538,506,375
1698744577984.0,-534,505,378
1698744578065.0,-511,478,380
1698744578145.0,-535,498,378
1698744578224.0,-539,528,384
1698744578304.0,-555,527,378
1698744578385.0,-554,521,377
1698744578465.0,-561,526,352
1698744578545.0,-581,530,364
1698744578625.0,-578,538,370
1698744578704.0,-572,556,355
1698744578784.0,-572,536,365
1698744578864.0,-568,525,373
1698744578944.0,-575,513,386
1698744579024.0,-579,495,378
1698744579105.0,-580,514,379
1698744579184.0,-588,511,370
1698744579264.0,-578,531,362
1698744579344.0,-572,515,359
1698744579424.0,-557,506,367
1698744579504.0,-553,518,364
1698744579584.0,-542,528,370
1698744579664.0,-565,534,369
1698744579744.0,-566,527,369
1698744579824.0,-545,515,371
1698744579904.0,-562,499,372
1698744579987.0,-578,520,361
1698744580065.0,-596,526,358
1698744580144.0,-594,544,345
1698744580224.0,-616,566,328
1698744580304.0,-610,549,343
1698744580387.0,-587,551,346
1698744580464.0,-580,532,351
1698744580544.0,-579,525,365
1698744580624.0,-572,530,364
1698744580704.0,-566,514,369
1698744580787.0,-538,501,386
1698744580865.0,-521,487,369
1698744580944.0,-502,483,387
1698744581024.0,-499,493,392
1698744581104.0,-516,506,371
1698744581186.0,-533,514,379
1698744581264.0,-548,507,387
1698744581344.0,-548,500,383
1698744581426.0,-563,489,371
1698744581504.0,-569,504,364
1698744581586.0,-573,532,359
1698744581664.0,-531,475,385
1698744581744.0,-513,422,390
1698744581825.0,-482,394,404
1698744581904.0,-470,390,394
1698744581986.0,-463,380,396
1698744582064.0,-450,379,394
1698744582144.0,-447,389,412
1698744582225.0,-440,426,390
1698744582304.0,-441,489,392
1698744582384.0,-448,511,393
1698744582464.0,-457,477,383
1698744582544.0,-491,475,392
1698744582624.0,-513,495,384
1698744582704.0,-538,533,356
1698744582784.0,-561,545,351
1698744582863.0,-568,535,351
1698744582944.0,-569,538,339
1698744583023.0,-576,544,352
1698744583103.0,-577,544,335
1698744583184.0,-571,541,344
1698744583263.0,-572,516,362
1698744583343.0,-568,519,358
1698744583424.0,-541,526,359
1698744583503.0,-545,503,372
1698744583583.0,-533,503,379
1698744583664.0,-516,489,385
1698744583743.0,-493,480,381
1698744583823.0,-492,495,383
1698744583904.0,-520,504,370
1698744583983.0,-536,515,390
1698744584063.0,-556,517,373
1698744584146.0,-559,532,372
1698744584223.0,-571,535,367
1698744584303.0,-570,546,358
1698744584383.0,-584,551,354
1698744584463.0,-571,537,362
1698744584546.0,-618,526,362
1698744584623.0,-586,511,362
1698744584703.0,-453,588,352
1698744584784.0,-405,686,302
1698744584864.0,-372,726,276
1698744584946.0,-368,735,251
1698744585023.0,-359,731,223
1698744585103.0,-352,744,217
1698744585183.0,-334,794,279
1698744585263.0,-290,833,338
1698744585346.0,-281,847,331
1698744585423.0,-275,852,281
1698744585503.0,-311,812,237
1698744585586.0,-350,756,235
1698744585663.0,-391,726,255
1698744585746.0,-413,720,306
1698744585823.0,-436,682,320
1698744585903.0,-432,674,324
1698744585984.0,-439,664,322
1698744586063.0,-442,668,341
1698744586146.0,-431,654,333
1698744586223.0,-434,656,337
1698744586303.0,-435,660,335
1698744586383.0,-438,660,335
1698744586463.0,-437,646,343
1698744586543.0,-431,650,324
1698744586623.0,-450,648,335
1698744586703.0,-436,652,335
1698744586783.0,-437,647,320
1698744586863.0,-444,653,329
1698744586944.0,-423,655,332
1698744587023.0,-433,660,328
1698744587103.0,-436,686,330
1698744587183.0,-429,697,318
