timestamp,ppg
1698923878.0200803,21368.0
1698923878.040576,21371.0
1698923878.0610716,21366.0
1698923878.081567,21370.0
1698923878.102063,21367.0
1698923878.1225586,21363.0
1698923878.1430542,21364.0
1698923878.16355,21361.0
1698923878.1840453,21362.0
1698923878.204541,21355.0
1698923878.2250366,21365.0
1698923878.2455325,21372.0
1698923878.2660282,21365.0
1698923878.2865236,21371.0
1698923878.3070192,21376.0
1698923878.327515,21387.0
1698923878.3480105,21381.0
1698923878.3685064,21383.0
1698923878.3890018,21380.0
1698923878.4094975,21400.0
1698923878.4299932,21400.0
1698923878.4504888,21407.0
1698923878.4709845,21415.0
1698923878.49148,21420.0
1698923878.5119758,21419.0
1698923878.5324714,21424.0
1698923878.552967,21430.0
1698923878.5734627,21428.0
1698923878.5939584,21430.0
1698923878.614454,21424.0
1698923878.6349497,21427.0
1698923878.6554453,21430.0
1698923878.675941,21421.0
1698923878.6964362,21411.0
1698923878.7169318,21414.0
1698923878.7374275,21421.0
1698923878.7579236,21419.0
1698923878.7784193,21423.0
1698923878.798915,21422.0
1698923878.8194103,21416.0
1698923878.839906,21409.0
1698923878.8604016,21406.0
1698923878.8808978,21410.0
1698923878.9013932,21411.0
1698923878.9218888,21412.0
1698923878.9423845,21411.0
1698923878.96288,21411.0
1698923878.9833755,21416.0
1698923879.0038712,21417.0
1698923879.0243669,21409.0
1698923879.0448623,21411.0
1698923879.0653582,21418.0
1698923879.0858538,21409.0
1698923879.1063495,21413.0
1698923879.126845,21423.0
1698923879.1473408,21418.0
1698923879.1678364,21422.0
1698923879.188332,21424.0
1698923879.2088277,21424.0
1698923879.2293231,21433.0
1698923879.2498188,21426.0
1698923879.2703147,21433.0
1698923879.2908103,21432.0
1698923879.311306,21444.0
1698923879.3318014,21436.0
1698923879.352297,21440.0
1698923879.3727927,21448.0
1698923879.3932884,21451.0
1698923879.4137843,21448.0
1698923879.4342797,21454.0
1698923879.4547753,21465.0
1698923879.475271,21472.0
1698923879.4957666,21471.0
