timestamp,hr,conf
1698924844.472,0,63
1698924845.373,0,40
1698924846.309,0,56
1698924847.144,0,62
1698924848.012,0,61
1698924848.948,0,27
1698924849.783,0,61
1698924850.652,0,65
1698924851.588,0,46
1698924852.456,0,58
1698924853.324,0,61
1698924854.26,0,62
