timestamp,hr,conf
1698920121.949,0,54
1698920122.857,0,4
1698920123.761,0,40
1698920124.634,0,74
1698920125.507,0,75
1698920126.379,0,71
1698920127.286,71,71
1698920128.192,71,80
1698920129.097,71,58
1698920130.004,71,37
1698920130.853,71,58
1698920131.749,71,0
1698920134.433,71,9
1698920135.306,71,22
1698920136.215,71,19
