timestamp,accGGx,accGGy,accGGz
1698924296.918,0.021,0.919,0.384
1698924297.001,0.007,0.935,0.402
1698924297.078,0.031,0.949,0.487
1698924297.158,0.048,0.939,0.555
1698924297.241,0.04,0.905,0.57
1698924297.318,0.051,0.868,0.557
1698924297.398,0.066,0.858,0.552
1698924297.478,0.079,0.886,0.525
1698924297.558,0.061,0.876,0.479
1698924297.638,0.075,0.892,0.459
1698924297.718,0.125,0.975,0.44
1698924297.798,0.123,1.013,0.432
1698924297.878,0.055,1.007,0.44
1698924297.958,-0.043,1.003,0.441
1698924298.038,-0.096,0.979,0.424
1698924298.118,-0.079,0.944,0.393
1698924298.199,-0.029,0.962,0.349
1698924298.278,0.029,0.98,0.296
1698924298.358,0.051,0.915,0.232
1698924298.438,0.05,0.888,0.199
1698924298.518,0.068,0.95,0.205
1698924298.598,0.066,1.031,0.203
1698924298.68,0.05,1.151,0.265
1698924298.758,0.017,1.178,0.35
1698924298.838,-0.005,1.058,0.379
1698924298.918,0.004,0.949,0.38
1698924298.998,0.024,0.858,0.326
1698924299.078,0.057,0.88,0.309
1698924299.158,0.104,0.948,0.289
1698924299.238,0.142,1.014,0.29
1698924299.318,0.142,1.074,0.315
1698924299.398,0.079,1.092,0.343
1698924299.478,-0.02,1.035,0.369
1698924299.558,-0.093,0.994,0.385
1698924299.638,-0.091,0.962,0.359
1698924299.718,-0.025,0.913,0.306
1698924299.798,0.037,0.903,0.262
1698924299.878,0.072,0.929,0.234
1698924299.958,0.069,0.965,0.222
1698924300.038,0.05,1.011,0.255
1698924300.119,0.019,1.094,0.305
1698924300.197,-0.029,1.109,0.359
1698924300.28,-0.021,1.011,0.414
1698924300.358,0.008,0.942,0.43
1698924300.437,-0.011,0.907,0.401
1698924300.52,-0.014,0.891,0.368
1698924300.598,0.014,0.923,0.364
1698924300.677,0.06,0.96,0.369
1698924300.757,0.09,0.977,0.38
1698924300.838,0.066,1.006,0.4
1698924300.917,0.009,1.004,0.416
1698924300.997,0.017,0.878,0.462
1698924301.078,-0.014,0.932,0.48
1698924301.158,0.001,0.939,0.396
1698924301.237,0.013,0.887,0.345
1698924301.318,-0.041,0.86,0.411
1698924301.397,-0.09,0.866,0.452
1698924301.477,-0.147,0.873,0.486
1698924301.558,-0.206,0.895,0.512
1698924301.637,-0.214,0.903,0.497
1698924301.717,-0.149,0.875,0.481
1698924301.798,-0.091,0.863,0.521
1698924301.877,-0.101,0.849,0.588
1698924301.959,-0.161,0.747,0.583
1698924302.037,-0.184,0.679,0.552
1698924302.117,-0.16,0.738,0.552
1698924302.197,-0.141,0.803,0.559
1698924302.277,-0.133,0.83,0.559
1698924302.358,-0.127,0.828,0.541
1698924302.437,-0.11,0.83,0.529
1698924302.517,-0.087,0.817,0.508
1698924302.597,-0.054,0.812,0.505
1698924302.677,-0.02,0.854,0.523
1698924302.757,0.003,0.927,0.519
1698924302.837,0.046,0.982,0.537
1698924302.917,0.094,0.989,0.587
1698924302.997,0.148,1.076,0.599
1698924303.077,0.203,1.036,0.524
1698924303.157,0.279,0.968,0.391
1698924303.237,0.364,0.881,0.241
1698924303.317,0.45,0.804,0.15
1698924303.398,0.529,0.819,0.102
1698924303.478,0.638,0.908,0.04
1698924303.559,0.673,0.927,0.007
1698924303.637,0.602,0.887,0.041
1698924303.717,0.541,0.886,0.098
1698924303.797,0.493,0.89,0.164
1698924303.877,0.473,0.898,0.177
1698924303.957,0.465,0.912,0.152
1698924304.037,0.467,0.924,0.143
1698924304.117,0.471,0.915,0.149
1698924304.197,0.47,0.898,0.157
1698924304.277,0.463,0.896,0.185
1698924304.357,0.459,0.908,0.186
1698924304.437,0.468,0.922,0.178
1698924304.517,0.472,0.925,0.187
1698924304.597,0.471,0.915,0.187
1698924304.677,0.48,0.9,0.185
1698924304.757,0.486,0.89,0.189
