timestamp,hr,conf
1698415346.784,52,2
1698415347.683,52,31
1698415348.616,52,59
1698415349.486,52,48
1698415350.448,51,47
1698415351.181,51,35
1698415352.013,51,57
1698415352.846,51,64
1698415353.778,51,63
1698415355.81,51,63
1698415357.342,51,0
1698415360.872,51,24
