ms,x,y,z
1698924619027.0,452,427,462
1698924619107.0,467,384,472
1698924619187.0,452,381,467
1698924619267.0,447,346,474
1698924619347.0,474,324,485
1698924619427.0,498,323,459
1698924619508.0,510,328,445
1698924619587.0,509,347,448
1698924619669.0,510,342,446
1698924619748.0,539,353,461
1698924619827.0,544,357,453
1698924619909.0,611,326,461
1698924619987.0,664,305,458
1698924620070.0,715,269,471
1698924620146.0,704,262,472
1698924620227.0,734,265,467
1698924620306.0,685,287,477
1698924620386.0,664,301,471
1698924620469.0,650,307,468
1698924620546.0,621,301,455
1698924620626.0,605,300,432
1698924620707.0,593,301,434
1698924620786.0,589,292,417
1698924620869.0,561,304,421
1698924620947.0,529,292,414
1698924621026.0,503,296,418
1698924621106.0,489,287,425
1698924621186.0,500,288,430
1698924621266.0,511,297,433
1698924621346.0,518,283,437
1698924621427.0,516,302,454
1698924621506.0,531,309,460
1698924621586.0,527,298,467
1698924621667.0,532,288,452
1698924621747.0,532,301,448
1698924621826.0,512,298,456
1698924621906.0,483,309,499
1698924621986.0,480,255,543
1698924622066.0,388,221,568
1698924622148.0,352,200,594
1698924622226.0,279,202,569
1698924622309.0,291,194,549
1698924622387.0,314,197,538
1698924622466.0,335,192,531
1698924622546.0,392,196,505
1698924622626.0,396,210,473
1698924622709.0,401,225,482
1698924622786.0,409,233,481
1698924622866.0,407,244,495
1698924622947.0,396,247,483
1698924623026.0,405,255,491
1698924623109.0,404,253,482
1698924623186.0,392,255,480
1698924623266.0,384,259,473
1698924623346.0,357,257,464
1698924623426.0,349,277,445
1698924623506.0,330,278,424
1698924623586.0,321,278,425
1698924623666.0,312,259,432
1698924623746.0,302,252,429
1698924623826.0,319,241,459
1698924623906.0,309,231,456
1698924623986.0,315,222,451
1698924624066.0,336,242,466
1698924624146.0,346,267,449
1698924624226.0,344,263,460
1698924624306.0,350,261,452
1698924624388.0,350,271,452
1698924624466.0,347,254,463
1698924624549.0,320,268,458
1698924624626.0,315,257,483
1698924624706.0,325,247,494
1698924624788.0,325,223,546
1698924624866.0,232,248,578
1698924624948.0,210,221,586
1698924625026.0,236,216,528
1698924625106.0,255,216,483
1698924625186.0,271,199,479
1698924625266.0,261,199,469
1698924625349.0,286,216,477
1698924625426.0,318,242,454
1698924625506.0,314,260,439
1698924625586.0,331,262,455
1698924625666.0,349,258,461
1698924625748.0,347,269,477
1698924625826.0,358,269,462
1698924625906.0,343,265,469
1698924625986.0,335,266,465
1698924626066.0,329,274,455
1698924626146.0,312,277,431
1698924626226.0,291,287,420
1698924626305.0,275,272,420
1698924626385.0,279,263,411
1698924626466.0,249,246,417
1698924626545.0,240,238,429
1698924626626.0,226,251,432
1698924626706.0,210,231,449
1698924626788.0,222,236,448
1698924626865.0,232,236,457
1698924626946.0,273,253,469
1698924627027.0,273,256,447
1698924627105.0,302,247,448
1698924627188.0,303,247,457
1698924627265.0,293,256,462
1698924627346.0,302,266,455
1698924627426.0,276,259,453
1698924627505.0,274,264,446
1698924627588.0,259,264,467
1698924627665.0,253,231,508
1698924627745.0,245,214,539
1698924627825.0,223,235,564
1698924627906.0,226,227,538
1698924627988.0,250,213,509
1698924628065.0,253,209,504
1698924628145.0,267,218,505
1698924628225.0,289,209,497
1698924628306.0,297,237,457
1698924628385.0,302,242,455
1698924628465.0,284,237,466
1698924628545.0,292,228,479
1698924628625.0,309,234,483
1698924628705.0,312,236,487
1698924628785.0,313,240,476
1698924628867.0,300,245,469
1698924628945.0,275,239,454
1698924629025.0,260,252,459
1698924629105.0,249,247,471
1698924629185.0,235,233,453
1698924629265.0,230,241,435
1698924629345.0,233,237,427
1698924629427.0,211,238,420
1698924629505.0,207,248,409
1698924629585.0,219,239,380
1698924629667.0,227,242,369
1698924629745.0,242,247,365
1698924629828.0,252,248,371
1698924629905.0,264,258,390
1698924629985.0,260,252,383
1698924630065.0,268,254,400
1698924630145.0,261,241,402
1698924630227.0,252,259,405
1698924630305.0,241,257,415
1698924630385.0,220,248,436
1698924630465.0,215,212,453
1698924630545.0,219,200,478
1698924630628.0,206,206,467
1698924630705.0,204,207,420
1698924630785.0,215,207,397
1698924630865.0,207,220,384
1698924630945.0,239,207,387
1698924631025.0,257,224,387
1698924631106.0,260,221,398
1698924631185.0,270,215,382
1698924631265.0,286,210,412
1698924631345.0,298,189,426
1698924631425.0,280,192,434
1698924631506.0,286,212,427
1698924631585.0,295,207,428
1698924631667.0,284,211,433
1698924631745.0,274,217,423
1698924631825.0,255,227,413
1698924631907.0,243,245,406
1698924631985.0,235,240,410
1698924632067.0,219,249,398
1698924632145.0,225,255,388
1698924632225.0,211,251,386
1698924632304.0,208,239,393
1698924632385.0,215,236,394
1698924632467.0,202,241,391
1698924632544.0,215,228,410
1698924632624.0,203,234,409
1698924632705.0,228,229,412
1698924632784.0,246,208,427
1698924632867.0,243,203,423
1698924632944.0,239,207,439
1698924633024.0,236,225,431
1698924633104.0,235,230,418
1698924633184.0,226,221,416
1698924633264.0,207,213,452
1698924633344.0,196,207,494
1698924633424.0,168,244,518
1698924633504.0,112,290,533
1698924633696.0,98,300,529
1698924633706.0,141,274,508
1698924633756.0,143,260,511
1698924633824.0,161,235,502
1698924633904.0,200,236,497
1698924633984.0,239,219,505
1698924634064.0,268,235,472
1698924634145.0,294,262,495
1698924634224.0,307,250,512
1698924634305.0,313,223,527
1698924634384.0,315,238,535
1698924634464.0,313,228,536
1698924634546.0,321,234,528
1698924634624.0,299,239,515
1698924634707.0,284,245,498
1698924634784.0,263,247,482
1698924634864.0,231,257,471
1698924634944.0,236,257,478
1698924635024.0,244,232,459
1698924635107.0,241,230,441
1698924635184.0,227,221,438
1698924635265.0,214,225,449
1698924635344.0,210,219,436
1698924635424.0,210,210,442
1698924635507.0,235,210,458
1698924635584.0,252,236,491
1698924635664.0,267,223,491
1698924635744.0,272,227,491
1698924635824.0,274,212,482
1698924635904.0,260,221,481
1698924635984.0,254,227,488
1698924636064.0,245,233,480
1698924636144.0,212,245,503
1698924636224.0,197,251,529
1698924636304.0,191,258,538
1698924636384.0,163,237,560
1698924636464.0,159,228,525
1698924636547.0,202,192,508
1698924636624.0,188,186,485
1698924636704.0,191,182,473
1698924636786.0,199,186,464
1698924636864.0,220,199,447
1698924636946.0,230,224,453
1698924637024.0,254,225,484
1698924637104.0,260,203,503
1698924637184.0,268,212,501
1698924637264.0,261,217,489
1698924637346.0,273,224,492
1698924637424.0,251,219,483
1698924637504.0,239,223,480
1698924637584.0,233,226,453
1698924637665.0,224,236,439
1698924637746.0,225,249,449
1698924637824.0,226,251,416
1698924637904.0,221,255,419
1698924637984.0,212,248,407
1698924638064.0,197,247,390
1698924638144.0,189,244,399
1698924638224.0,189,254,416
1698924638303.0,210,238,412
1698924638384.0,225,220,455
1698924638463.0,243,249,450
1698924638543.0,238,249,462
1698924638625.0,261,249,485
1698924638703.0,255,252,498
1698924638783.0,253,251,497
1698924638864.0,233,254,485
1698924638943.0,214,268,469
1698924639025.0,211,260,464
1698924639104.0,214,244,494
1698924639186.0,193,289,510
1698924639263.0,217,248,518
1698924639343.0,209,251,498
1698924639423.0,216,240,476
1698924639503.0,224,233,486
1698924639586.0,228,235,482
1698924639663.0,244,231,479
1698924639743.0,262,217,462
1698924639823.0,272,224,463
1698924639903.0,289,217,471
1698924639986.0,287,208,500
1698924640064.0,293,223,510
1698924640143.0,297,220,497
1698924640223.0,296,220,488
1698924640304.0,304,216,505
1698924640383.0,281,224,481
1698924640463.0,275,232,465
1698924640543.0,252,228,483
1698924640623.0,247,218,488
1698924640703.0,236,227,475
1698924640783.0,229,219,471
1698924640864.0,200,218,473
1698924640943.0,197,203,481
1698924641023.0,179,216,515
1698924641103.0,190,198,490
1698924641183.0,213,196,492
1698924641264.0,229,208,488
1698924641343.0,233,220,487
1698924641424.0,244,228,495
1698924641503.0,248,227,503
1698924641583.0,236,223,507
1698924641665.0,245,245,500
1698924641743.0,224,245,499
1698924641826.0,192,255,508
1698924641903.0,134,280,528
1698924641984.0,129,298,539
1698924642063.0,146,243,535
1698924642143.0,150,215,511
1698924642225.0,179,182,491
1698924642303.0,194,175,485
1698924642383.0,210,179,484
1698924642463.0,220,189,471
1698924642543.0,243,196,463
1698924642626.0,260,205,457
1698924642703.0,271,205,497
1698924642783.0,266,176,507
1698924642863.0,272,165,520
1698924642943.0,267,169,516
1698924643023.0,270,174,514
1698924643103.0,272,175,514
1698924643183.0,258,208,493
1698924643264.0,259,210,487
1698924643343.0,255,225,464
1698924643423.0,247,239,455
1698924643503.0,228,238,446
1698924643583.0,227,231,448
1698924643663.0,207,234,447
1698924643743.0,206,236,460
1698924643823.0,205,231,457
1698924643904.0,191,247,461
1698924643983.0,188,240,444
1698924644065.0,203,243,471
1698924644143.0,213,252,474
1698924644222.0,222,244,451
1698924644305.0,240,262,459
1698924644383.0,233,261,476
1698924644465.0,231,253,467
1698924644542.0,237,248,461
1698924644623.0,190,267,507
1698924644702.0,-53,433,515
1698924644782.0,-115,550,460
1698924644865.0,-113,580,419
1698924644942.0,-127,597,389
1698924645022.0,-114,624,357
1698924645103.0,-95,637,317
1698924645182.0,-65,662,302
1698924645262.0,-20,683,261
1698924645342.0,9,671,246
1698924645422.0,41,669,242
1698924645502.0,49,655,232
1698924645582.0,40,637,223
1698924645662.0,45,641,225
1698924645742.0,50,651,232
1698924645823.0,40,635,225
1698924645902.0,40,629,228
1698924645982.0,10,625,227
1698924646063.0,12,618,225
1698924646143.0,21,605,235
1698924646222.0,11,607,230
1698924646305.0,16,615,228
1698924646382.0,18,619,232
1698924646462.0,10,617,219
1698924646544.0,26,609,239
1698924646623.0,16,620,234
1698924646705.0,19,624,234
1698924646782.0,12,610,253
1698924646862.0,12,622,233
1698924646942.0,-5,621,238
1698924647022.0,-2,600,224
1698924647105.0,-24,590,237
1698924647182.0,-12,595,237
