msFromStart,abs,alpha,beta,gamma
1698924605066.0,False,94.0,83.10000000000001,1.3
1698924605099.0,False,94.10000000000001,83.10000000000001,1.3
1698924605116.0,False,94.0,83.10000000000001,1.3
1698924605135.0,False,94.10000000000001,83.10000000000001,1.3
1698924605200.0,False,94.0,83.10000000000001,1.3
1698924605216.0,False,94.10000000000001,83.10000000000001,1.3
1698924605299.0,False,94.30000000000001,83.10000000000001,1.1
1698924605316.0,False,94.30000000000001,83.10000000000001,1.0
1698924605666.0,False,94.5,83.10000000000001,0.9
1698924605799.0,False,94.60000000000001,83.10000000000001,0.8
1698924605916.0,False,94.7,83.10000000000001,0.6000000000000001
1698924605967.0,False,94.60000000000001,83.10000000000001,0.8
1698924605983.0,False,94.5,83.10000000000001,0.8
1698924606099.0,False,94.60000000000001,83.10000000000001,0.8
1698924606115.0,False,94.60000000000001,83.0,0.7000000000000001
1698924606166.0,False,94.9,83.0,0.4
1698924606217.0,False,95.10000000000001,83.0,0.2
1698924606233.0,False,95.2,83.0,0.1
1698924606250.0,False,95.4,83.10000000000001,-0.1
1698924606267.0,False,95.7,83.10000000000001,-0.4
1698924606283.0,False,95.80000000000001,83.10000000000001,-0.5
1698924606316.0,False,95.9,83.10000000000001,-0.6000000000000001
1698924606368.0,False,96.10000000000001,83.2,-0.8
1698924606383.0,False,96.30000000000001,83.2,-1.0
1698924606416.0,False,96.4,83.30000000000001,-1.1
1698924606435.0,False,96.4,83.30000000000001,-1.2000000000000002
1698924606467.0,False,96.7,83.30000000000001,-1.4000000000000001
1698924606482.0,False,96.80000000000001,83.30000000000001,-1.6
1698924606516.0,False,96.80000000000001,83.30000000000001,-1.5
1698924606566.0,False,96.80000000000001,83.2,-1.5
1698924606600.0,False,96.7,83.2,-1.5
1698924606733.0,False,96.80000000000001,83.2,-1.5
1698924606749.0,False,96.7,83.2,-1.5
1698924606799.0,False,96.60000000000001,83.0,-1.3
1698924606850.0,False,96.60000000000001,83.0,-1.4000000000000001
1698924606882.0,False,96.60000000000001,83.0,-1.3
1698924606899.0,False,96.5,83.0,-1.3
1698924606916.0,False,96.60000000000001,83.0,-1.3
1698924606932.0,False,96.60000000000001,83.0,-1.4000000000000001
1698924606982.0,False,96.80000000000001,82.9,-1.6
1698924607033.0,False,97.0,82.80000000000001,-1.7000000000000002
1698924607083.0,False,97.10000000000001,82.80000000000001,-1.8
1698924607105.0,False,97.2,82.80000000000001,-1.9000000000000001
1698924607117.0,False,97.30000000000001,82.9,-2.0
1698924607132.0,False,97.4,82.9,-2.2
1698924607166.0,False,97.5,82.9,-2.3000000000000003
1698924607199.0,False,97.5,82.80000000000001,-2.2
1698924607250.0,False,97.5,82.80000000000001,-2.3000000000000003
1698924607316.0,False,97.5,82.9,-2.2
1698924607333.0,False,97.5,82.9,-2.3000000000000003
1698924607366.0,False,97.5,83.0,-2.2
1698924607399.0,False,97.4,83.10000000000001,-2.2
1698924607449.0,False,97.30000000000001,83.2,-2.1
1698924607466.0,False,97.30000000000001,83.2,-2.0
1698924607482.0,False,97.2,83.2,-2.0
1698924607499.0,False,97.10000000000001,83.2,-1.8
1698924607516.0,False,97.0,83.30000000000001,-1.7000000000000002
1698924607532.0,False,96.9,83.30000000000001,-1.6
1698924607566.0,False,96.7,83.30000000000001,-1.4000000000000001
1698924607599.0,False,96.5,83.30000000000001,-1.2000000000000002
1698924607632.0,False,96.30000000000001,83.30000000000001,-1.1
1698924607649.0,False,96.2,83.30000000000001,-1.0
1698924607665.0,False,96.2,83.30000000000001,-1.1
1698924607699.0,False,96.10000000000001,83.4,-1.0
1698924607749.0,False,96.0,83.5,-1.0
1698924607799.0,False,95.80000000000001,83.4,-0.8
1698924607833.0,False,95.60000000000001,83.4,-0.6000000000000001
1698924607866.0,False,95.5,83.5,-0.5
1698924607899.0,False,95.4,83.60000000000001,-0.4
1698924607949.0,False,95.60000000000001,83.7,-0.6000000000000001
1698924607999.0,False,95.80000000000001,83.7,-0.8
1698924608034.0,False,96.0,83.7,-1.0
1698924608049.0,False,96.10000000000001,83.7,-1.0
1698924608066.0,False,96.10000000000001,83.80000000000001,-0.9
1698924608099.0,False,96.0,83.80000000000001,-0.8
1698924608134.0,False,95.7,83.80000000000001,-0.6000000000000001
1698924608150.0,False,95.60000000000001,83.80000000000001,-0.4
1698924608167.0,False,95.5,83.80000000000001,-0.4
1698924608216.0,False,95.60000000000001,83.9,-0.5
1698924608234.0,False,95.60000000000001,83.9,-0.6000000000000001
1698924608282.0,False,95.80000000000001,83.9,-0.8
1698924608299.0,False,96.0,83.9,-1.0
1698924608315.0,False,96.2,83.9,-1.2000000000000002
1698924608332.0,False,96.4,83.9,-1.4000000000000001
1698924608432.0,False,96.60000000000001,84.0,-1.6
1698924608515.0,False,96.7,83.9,-1.7000000000000002
1698924608582.0,False,96.60000000000001,83.80000000000001,-1.6
1698924608615.0,False,96.60000000000001,83.80000000000001,-1.7000000000000002
1698924608632.0,False,96.7,83.7,-1.7000000000000002
1698924608699.0,False,96.60000000000001,83.60000000000001,-1.6
1698924608732.0,False,96.60000000000001,83.60000000000001,-1.7000000000000002
1698924608783.0,False,96.80000000000001,83.5,-1.9000000000000001
1698924608850.0,False,97.0,83.4,-2.1
1698924608883.0,False,97.10000000000001,83.4,-2.2
1698924608899.0,False,97.2,83.30000000000001,-2.3000000000000003
1698924608916.0,False,97.4,83.30000000000001,-2.6
1698924608932.0,False,97.5,83.2,-2.7
1698924608949.0,False,97.5,83.2,-2.6
1698924608966.0,False,97.5,83.2,-2.7
1698924608984.0,False,97.60000000000001,83.2,-2.7
1698924608999.0,False,97.60000000000001,83.10000000000001,-2.8000000000000003
1698924609034.0,False,97.7,83.0,-2.9000000000000004
1698924609050.0,False,97.80000000000001,83.0,-2.9000000000000004
1698924609134.0,False,97.9,82.80000000000001,-3.0
1698924609185.0,False,98.10000000000001,82.9,-3.1
1698924609199.0,False,98.2,82.9,-3.3000000000000003
1698924609232.0,False,98.30000000000001,82.9,-3.4000000000000004
1698924609416.0,False,98.4,82.9,-3.6
1698924609433.0,False,98.30000000000001,82.9,-3.5
1698924609482.0,False,98.2,82.7,-3.4000000000000004
1698924609500.0,False,98.2,82.7,-3.3000000000000003
1698924609516.0,False,98.2,82.60000000000001,-3.4000000000000004
1698924609548.0,False,98.2,82.5,-3.3000000000000003
1698924609599.0,False,98.2,82.5,-3.4000000000000004
1698924609632.0,False,98.10000000000001,82.5,-3.3000000000000003
1698924609649.0,False,98.10000000000001,82.60000000000001,-3.3000000000000003
1698924609682.0,False,98.2,82.60000000000001,-3.4000000000000004
1698924609699.0,False,98.30000000000001,82.60000000000001,-3.4000000000000004
1698924609732.0,False,98.2,82.5,-3.4000000000000004
1698924609749.0,False,98.10000000000001,82.5,-3.3000000000000003
1698924609782.0,False,98.10000000000001,82.30000000000001,-3.3000000000000003
1698924609815.0,False,98.2,82.2,-3.3000000000000003
1698924609882.0,False,98.30000000000001,82.10000000000001,-3.4000000000000004
1698924609950.0,False,98.4,82.30000000000001,-3.5
1698924610015.0,False,98.30000000000001,82.30000000000001,-3.3000000000000003
1698924610065.0,False,98.5,82.30000000000001,-3.5
1698924610099.0,False,98.60000000000001,82.2,-3.6
1698924610115.0,False,98.60000000000001,82.2,-3.7
1698924610182.0,False,98.80000000000001,82.2,-3.8000000000000003
1698924610199.0,False,99.0,82.2,-4.0
1698924610216.0,False,99.10000000000001,82.2,-4.1000000000000005
1698924610266.0,False,99.2,82.30000000000001,-4.3
1698924610285.0,False,99.30000000000001,82.30000000000001,-4.3
1698924610316.0,False,99.30000000000001,82.30000000000001,-4.4
1698924610333.0,False,99.4,82.2,-4.4
1698924610415.0,False,99.60000000000001,82.2,-4.6000000000000005
1698924610465.0,False,99.7,82.2,-4.800000000000001
1698924610483.0,False,99.80000000000001,82.2,-4.800000000000001
1698924610499.0,False,99.80000000000001,82.30000000000001,-4.9
1698924610666.0,False,100.10000000000001,82.30000000000001,-5.1000000000000005
1698924610699.0,False,100.2,82.30000000000001,-5.300000000000001
1698924610715.0,False,100.30000000000001,82.30000000000001,-5.300000000000001
1698924610766.0,False,100.2,82.30000000000001,-5.300000000000001
1698924610782.0,False,100.2,82.30000000000001,-5.2
1698924610817.0,False,100.0,82.30000000000001,-5.0
1698924610832.0,False,99.80000000000001,82.30000000000001,-4.800000000000001
1698924610899.0,False,99.7,82.30000000000001,-4.7
1698924610983.0,False,99.80000000000001,82.4,-4.9
1698924611016.0,False,100.10000000000001,82.4,-5.2
1698924611050.0,False,100.4,82.5,-5.4
1698924611083.0,False,100.80000000000001,82.60000000000001,-5.7
1698924611100.0,False,100.9,82.60000000000001,-5.800000000000001
1698924611116.0,False,101.10000000000001,82.7,-6.0
1698924611134.0,False,101.30000000000001,82.7,-6.1000000000000005
1698924611149.0,False,101.7,82.7,-6.4
1698924611166.0,False,102.10000000000001,82.80000000000001,-6.800000000000001
1698924611182.0,False,102.60000000000001,82.80000000000001,-7.300000000000001
1698924611216.0,False,102.9,82.9,-7.4
1698924611232.0,False,102.7,82.9,-7.300000000000001
1698924611250.0,False,102.60000000000001,82.9,-7.1000000000000005
1698924611266.0,False,102.5,82.9,-7.0
1698924611282.0,False,102.60000000000001,83.0,-7.1000000000000005
1698924611316.0,False,103.0,83.0,-7.5
1698924611335.0,False,103.2,83.10000000000001,-7.7
1698924611350.0,False,103.4,83.10000000000001,-7.9
1698924611366.0,False,103.7,83.2,-8.200000000000001
1698924611382.0,False,104.0,83.30000000000001,-8.5
1698924611399.0,False,104.10000000000001,83.4,-8.6
1698924611417.0,False,104.30000000000001,83.5,-8.8
1698924611433.0,False,104.5,83.60000000000001,-9.0
1698924611482.0,False,104.60000000000001,83.7,-9.0
1698924611517.0,False,104.80000000000001,83.7,-9.200000000000001
1698924611582.0,False,104.7,83.60000000000001,-9.1
1698924611599.0,False,104.7,83.60000000000001,-9.200000000000001
1698924611649.0,False,104.60000000000001,83.60000000000001,-9.1
1698924611683.0,False,104.80000000000001,83.60000000000001,-9.200000000000001
1698924611753.0,False,104.7,83.60000000000001,-9.200000000000001
1698924611782.0,False,104.60000000000001,83.60000000000001,-9.1
1698924611799.0,False,104.5,83.60000000000001,-9.0
1698924611849.0,False,104.5,83.5,-8.9
1698924611866.0,False,104.60000000000001,83.5,-9.0
1698924611882.0,False,104.80000000000001,83.5,-9.200000000000001
1698924611949.0,False,104.7,83.5,-9.200000000000001
1698924611966.0,False,104.7,83.5,-9.1
1698924611982.0,False,104.4,83.4,-8.9
1698924611999.0,False,104.10000000000001,83.4,-8.6
1698924612034.0,False,104.0,83.2,-8.5
1698924612083.0,False,104.10000000000001,83.10000000000001,-8.6
1698924612099.0,False,104.2,83.2,-8.700000000000001
1698924612116.0,False,104.4,83.2,-8.9
1698924612133.0,False,104.80000000000001,83.30000000000001,-9.3
1698924612154.0,False,105.2,83.4,-9.600000000000001
1698924612182.0,False,105.30000000000001,83.5,-9.700000000000001
1698924612200.0,False,105.2,83.5,-9.600000000000001
1698924612215.0,False,105.10000000000001,83.5,-9.4
1698924612234.0,False,104.60000000000001,83.30000000000001,-8.9
1698924612249.0,False,104.2,83.2,-8.5
1698924612266.0,False,103.80000000000001,83.10000000000001,-8.1
1698924612284.0,False,103.7,83.0,-8.0
1698924612334.0,False,103.9,83.0,-8.1
1698924612350.0,False,104.2,83.0,-8.4
1698924612366.0,False,104.30000000000001,83.10000000000001,-8.5
