timestamp,hr,conf
1698921495.731,0,73
1698921496.635,0,19
1698921497.505,0,4
1698921498.408,0,21
1698921499.323,0,5
1698921500.216,0,54
1698921501.087,0,38
1698921502.023,0,37
1698921503.8,83,37
1698921504.701,83,0
1698921505.722,84,0
1698921507.075,85,0
1698921507.461,86,0
