ts,alpha,beta,gamma,acc,heading
1698921500174.0,0.15409852197876645,15.317200118136846,-1.1459352626517552,-1.0,
1698921500190.0,0.36510985987573885,15.250895471400945,-1.2835830839143318,39.9902458190918,147.43568420410156
1698921500207.0,0.5502386827922531,15.213189812033395,-1.4517613309240696,39.9902458190918,147.43568420410156
1698921500224.0,0.7570149001622186,15.172355721138404,-1.6606539543879384,39.9902458190918,147.43568420410156
1698921500240.0,0.880960109969637,15.118722117522497,-1.811655434312303,39.9902458190918,147.43568420410156
1698921500257.0,0.9640886061929299,15.061582161625392,-1.95864912425482,39.9902458190918,147.43568420410156
1698921500274.0,1.0017561398407184,14.991759943125569,-2.1258321717021036,39.9902458190918,147.43568420410156
1698921500290.0,0.7398565806510718,15.889414041459986,-1.1700189860155457,39.9902458190918,147.43568420410156
1698921500307.0,0.8165458775600418,16.009444461889927,-1.3996333965509027,39.9902458190918,147.43568420410156
1698921500324.0,0.9758290879166791,16.263392903778033,-1.8362902726808965,39.9902458190918,147.43568420410156
1698921500340.0,1.0968662330702932,16.509175834071,-2.1883490442572104,39.9902458190918,147.43568420410156
1698921500357.0,1.1546827269787319,16.556105831094627,-2.3815438950031016,39.9902458190918,147.43568420410156
1698921500373.0,1.1944750853054327,16.46587259509276,-2.712261751228386,39.9902458190918,147.43568420410156
1698921500390.0,1.1739537424683022,16.3236189110653,-2.9242105525112403,39.9902458190918,147.43568420410156
1698921500407.0,1.0807146586745753,16.28508852131107,-2.9961820618381823,39.9902458190918,147.43568420410156
1698921500424.0,0.9090859350766697,16.31530697924573,-3.086417610062456,39.9902458190918,147.43568420410156
1698921500440.0,0.7813464016140245,16.33568161558397,-3.2021224200353613,39.9902458190918,147.43568420410156
1698921500457.0,0.6595420883610854,16.304697181269972,-3.306819698035098,39.9902458190918,147.43568420410156
1698921500473.0,0.5058670495288226,16.243317323533194,-3.40719656614668,39.9902458190918,147.43568420410156
1698921500491.0,0.381494931151924,16.209006416944614,-3.4136313969194907,39.9902458190918,147.43568420410156
1698921500507.0,0.26987512371558325,16.19530340680427,-3.3957697491724033,39.9902458190918,147.43568420410156
1698921500524.0,0.11515189165141179,16.20192889678273,-3.293889049515067,39.9902458190918,147.43568420410156
1698921500540.0,359.98890934167395,16.15094674277163,-3.137014540579038,39.9902458190918,147.43568420410156
1698921500558.0,359.8912803969156,16.09758001402478,-3.0137971186304733,39.9902458190918,147.43568420410156
1698921500574.0,359.74221122664073,15.979526700918273,-2.7439388332265273,39.9902458190918,147.43568420410156
1698921500590.0,359.6025667142959,15.878785863594793,-2.4453586888992493,39.9902458190918,147.43568420410156
1698921500607.0,359.4527955200555,15.79788271208998,-2.0910338221611675,39.9902458190918,147.43568420410156
1698921500624.0,359.1973328431827,15.609180536124326,-1.3329349413932188,33.788352966308594,148.4560546875
1698921500640.0,358.97693535032124,15.396865204015024,-0.6024858755633359,33.788352966308594,148.4560546875
1698921500657.0,358.7781216572624,15.244773946823868,0.0650942997613418,33.788352966308594,148.4560546875
1698921500674.0,358.5990609160318,15.095160966230788,0.8353721140598594,33.788352966308594,148.4560546875
1698921500690.0,358.5928659466948,15.031735391741305,1.20596550041306,33.788352966308594,148.4560546875
1698921500708.0,358.75590639927407,15.029221338319248,1.414398274951314,33.788352966308594,148.4560546875
1698921500724.0,358.9537702132236,15.07287307667027,1.489138103939573,33.788352966308594,148.4560546875
1698921500741.0,359.1461727203486,15.12608466859521,1.572317456432516,33.788352966308594,148.4560546875
1698921500757.0,359.3370428772327,15.18731722610192,1.7345012375399391,33.788352966308594,148.4560546875
1698921500773.0,359.4058052027069,15.225692013997492,1.9024003484897911,33.788352966308594,148.4560546875
1698921500791.0,359.3925822603043,15.246186529871705,2.1077125813006012,33.788352966308594,148.4560546875
1698921500807.0,359.29678039427637,15.2527070683786,2.433655558465067,33.788352966308594,148.4560546875
1698921500824.0,359.2222661017585,15.219871826098641,2.7117977734379393,33.788352966308594,148.4560546875
1698921500840.0,359.1197601323491,15.12157627616233,3.016606135646628,33.788352966308594,148.4560546875
1698921500857.0,358.83907233026207,14.916535943612747,3.536283811379175,33.788352966308594,148.4560546875
1698921500874.0,358.4783740936677,14.751370890067683,4.104612909026847,33.788352966308594,148.4560546875
1698921500891.0,358.0189360285115,14.574856379467631,4.825904965429693,33.788352966308594,148.4560546875
1698921500907.0,357.38668639595403,14.27441951152986,5.761983710019852,33.788352966308594,148.4560546875
1698921500924.0,356.9432606097897,14.03960195940476,6.215321462619291,33.73150634765625,149.66000366210938
1698921500940.0,356.5153282335504,13.888516820830448,6.433790884249004,33.73150634765625,149.66000366210938
1698921500957.0,355.94992564072805,13.876701094874184,6.477052720103863,33.73150634765625,149.66000366210938
1698921500974.0,355.5526939748493,13.959597737618504,6.387946995460926,33.731510162353516,150.7651824951172
1698921500990.0,355.1874488283272,14.036136600809405,6.25957500858523,33.731510162353516,150.7651824951172
1698921501007.0,354.75297022250743,14.141729896248288,6.141333466110422,33.731510162353516,151.77853393554688
1698921501024.0,354.4725130941155,14.213550070404192,6.06932213917729,33.731510162353516,151.77853393554688
1698921501040.0,354.1331726909202,14.19780880620388,6.018957129026272,33.731510162353516,151.77853393554688
1698921501056.0,353.9127597622314,14.079389937293785,6.069527074874824,33.731510162353516,151.77853393554688
1698921501074.0,353.7816701959667,13.902208855625792,6.166477604385429,33.731510162353516,152.8411865234375
1698921501090.0,353.83385399021313,13.647125871594707,6.298340511774235,33.731510162353516,152.8411865234375
1698921501107.0,354.0035266754455,13.495172917517026,6.286854070534574,33.731510162353516,152.8411865234375
1698921501124.0,354.1931340560035,13.400556536524853,6.1956955339860835,33.731510162353516,152.8411865234375
1698921501140.0,354.3850024317893,13.303797769715093,6.03400385285528,33.731510162353516,152.8411865234375
1698921501157.0,354.48354463177134,13.18718595414177,5.92985829864842,33.731510162353516,152.8411865234375
1698921501174.0,354.55609704854857,13.01334382660264,5.855668669812885,33.731510162353516,152.8411865234375
1698921501190.0,354.60876698001675,12.776787698216248,5.812605361306707,33.731510162353516,152.8411865234375
1698921501208.0,354.64763801106596,12.409283417733068,5.777254643351317,33.731510162353516,152.8411865234375
1698921501224.0,354.65470411727347,12.0608460187612,5.725908461131065,33.731510162353516,152.8411865234375
1698921501240.0,354.6323394276455,11.498046136502795,5.616699580689076,33.731510162353516,152.8411865234375
1698921501257.0,354.6146436518794,11.079353465088875,5.467905867222954,33.731510162353516,152.8411865234375
1698921501273.0,354.61167426510394,10.738674116907799,5.288508073696432,33.731510162353516,152.8411865234375
1698921501290.0,354.663380278136,10.458363010856834,5.088637847286079,33.731510162353516,152.8411865234375
1698921501307.0,354.789336259687,10.366087212606988,4.988136156188987,33.731510162353516,152.8411865234375
1698921501324.0,354.9942295066643,10.328343773529086,4.9281671188563685,33.731510162353516,152.8411865234375
1698921501340.0,355.31953397031515,10.320505106771542,4.907213795480441,33.71933364868164,151.82252502441406
1698921501357.0,355.53859370172796,10.358612270560174,4.960890906055289,33.71933364868164,151.82252502441406
1698921501374.0,355.6980930131691,10.448106167338782,5.085551293724098,33.71933364868164,151.82252502441406
1698921501390.0,355.8188618219957,10.595895454452437,5.2991912320657955,33.71933364868164,151.82252502441406
1698921501407.0,355.86338362211006,10.688356939665798,5.428656884967492,33.71933364868164,151.82252502441406
1698921501424.0,355.880920478328,10.759024458154233,5.517243904534591,33.71933364868164,151.82252502441406
1698921501440.0,355.8768839646732,10.831728308944895,5.60064211080263,33.71933364868164,151.82252502441406
1698921501457.0,355.8457645263196,10.861431526330046,5.695161721799566,33.71933364868164,151.82252502441406
1698921501474.0,355.762462730097,10.809309759601451,5.852659947716969,33.71933364868164,151.82252502441406
1698921501490.0,355.56830212498863,10.564140470948162,5.984574687664193,33.71933364868164,151.82252502441406
1698921501507.0,355.327811412941,10.218768944467138,6.03680482526955,33.71933364868164,151.82252502441406
1698921501524.0,354.9849871649366,9.730857825255251,6.085644077901402,33.71933364868164,151.82252502441406
1698921501540.0,354.49148598150424,9.130810827619706,6.126814274200901,33.71933364868164,151.82252502441406
1698921501557.0,354.19224710196,8.88146782790209,6.1731433615745885,33.71933364868164,151.82252502441406
1698921501574.0,354.0208721753941,8.827493704695916,6.145118674668193,33.68315887451172,152.8319091796875
1698921501590.0,353.939752265667,8.944299121813188,6.009598022266497,33.68315887451172,152.8319091796875
1698921501607.0,353.91256536269356,9.100142416514487,5.938967404098348,33.68315887451172,152.8319091796875
1698921501623.0,353.8469714469047,9.245926912395612,5.941805450505329,33.68315887451172,152.8319091796875
1698921501640.0,353.6230215830415,9.379223691725212,6.004735178528753,33.68315887451172,152.8319091796875
1698921501656.0,353.3124370650822,9.450685870954073,6.093549082993738,33.68315887451172,152.8319091796875
1698921501674.0,352.90252902665645,9.524211350835667,6.2219427595497185,33.68315887451172,152.8319091796875
1698921501689.0,352.3204446050093,9.67938346618313,6.415413351909415,33.682498931884766,154.22286987304688
