ts,interval,accx,accy,accz,accGx,accGy,accGz,alpha,beta,gamma
1698673399009.0,16,0.1,0.4,-0.2,1.6,9.700000000000001,0.4,27.2,10.8,11.5
1698673399026.0,16,0.0,0.7000000000000001,0.1,1.4000000000000001,10.0,0.7000000000000001,26.3,15.8,14.3
1698673399042.0,16,-0.1,1.3,0.4,1.5,10.3,0.8,25.900000000000002,20.3,15.100000000000001
1698673399059.0,16,-0.2,1.5,0.4,1.3,10.8,0.9,26.500000000000004,24.6,15.399999999999999
1698673399076.0,16,0.0,1.2000000000000002,0.6000000000000001,1.5,10.5,1.0,27.6,15.6,15.399999999999999
1698673399093.0,16,-0.1,0.8,0.7000000000000001,1.5,10.100000000000001,1.1,26.9,10.2,16.2
1698673399109.0,16,-0.6000000000000001,-0.8,0.6000000000000001,1.1,8.5,0.9,13.100000000000001,19.1,27.3
1698673399125.0,16,-0.7000000000000001,-1.2000000000000002,0.6000000000000001,1.0,8.1,0.9,6.3,19.6,31.3
1698673399142.0,16,-1.1,-1.3,0.4,0.8,8.0,0.8,-6.5,11.4,36.0
1698673399159.0,16,-1.4000000000000001,-0.8,0.5,0.6000000000000001,8.5,0.9,-16.1,0.1,39.699999999999996
1698673399176.0,16,-1.6,-0.4,0.5,0.4,8.8,0.9,-19.1,-4.1000000000000005,40.7
1698673399192.0,16,-1.7000000000000002,-0.1,0.4,0.4,9.1,0.9,-20.4,-8.799999999999999,39.2
1698673399211.0,16,-1.8,0.0,0.30000000000000004,0.4,9.1,0.8,-19.9,-9.200000000000001,36.7
1698673399226.0,16,-1.8,-0.1,0.0,0.4,9.1,0.5,-18.8,-11.8,29.400000000000002
1698673399242.0,16,-1.6,-0.2,-0.1,0.8,8.9,0.5,-18.1,-16.0,20.3
1698673399260.0,16,-0.8,-0.1,0.0,1.5,9.0,0.6000000000000001,-17.1,-14.500000000000002,13.200000000000001
1698673399276.0,16,-0.5,-0.1,-0.1,1.9000000000000001,8.9,0.6000000000000001,-16.6,-12.100000000000001,10.2
1698673399292.0,16,0.0,-0.1,-0.2,2.4000000000000004,9.0,0.5,-15.299999999999999,-10.5,5.9
1698673399309.0,16,0.1,0.0,-0.2,2.5,9.1,0.5,-14.3,-10.9,4.6000000000000005
1698673399326.0,16,0.4,0.2,-0.30000000000000004,2.9000000000000004,9.200000000000001,0.5,-11.4,-11.4,3.2
1698673399342.0,16,0.8,0.1,-0.2,3.2,9.200000000000001,0.6000000000000001,-8.4,-7.9,0.9
1698673399359.0,16,1.0,0.0,-0.2,3.5,9.0,0.5,-4.0,-3.8,-1.0999999999999999
1698673399376.0,16,1.1,-0.1,-0.30000000000000004,3.6,9.0,0.5,-2.0,-4.1000000000000005,-1.5000000000000002
1698673399392.0,16,1.2000000000000002,-0.30000000000000004,-0.4,3.7,8.8,0.4,1.2000000000000002,-10.9,-2.1999999999999997
