timestamp,ppg
1698673399.0153022,13558.0
1698673399.035726,13539.0
1698673399.05615,13552.0
1698673399.076574,13532.0
1698673399.0969977,13535.0
1698673399.1174216,13524.0
1698673399.1378458,13499.0
1698673399.1582694,13500.0
1698673399.178693,13499.0
1698673399.199117,13502.0
1698673399.219541,13493.0
1698673399.239965,13502.0
1698673399.2603889,13504.0
1698673399.2808125,13509.0
1698673399.3012364,13497.0
1698673399.32166,13513.0
1698673399.342084,13509.0
1698673399.362508,13503.0
1698673399.382932,13510.0
1698673399.4033556,13509.0
1698673399.4237795,13522.0
1698673399.4442034,13516.0
1698673399.4646273,13521.0
1698673399.485051,13512.0
1698673399.505475,13520.0
1698673399.525899,13518.0
1698673399.5463228,13530.0
1698673399.5667465,13514.0
1698673399.5871704,13514.0
1698673399.6075943,13527.0
1698673399.6280181,13551.0
1698673399.6484418,13543.0
1698673399.668866,13539.0
1698673399.6892898,13531.0
1698673399.7097137,13532.0
1698673399.7301376,13540.0
1698673399.7505612,13523.0
1698673399.7709851,13497.0
1698673399.7914093,13494.0
1698673399.811833,13489.0
1698673399.8322568,13483.0
1698673399.852681,13481.0
1698673399.8731046,13469.0
1698673399.8935282,13450.0
1698673399.9139524,13500.0
1698673399.9343762,13494.0
1698673399.9548001,13500.0
1698673399.975224,13511.0
1698673399.9956477,13533.0
1698673400.0160716,13526.0
1698673400.0364954,13545.0
1698673400.0569193,13531.0
1698673400.0773432,13520.0
1698673400.097767,13515.0
1698673400.118191,13510.0
1698673400.1386147,13508.0
1698673400.1590385,13515.0
1698673400.1794624,13518.0
1698673400.1998866,13507.0
1698673400.2203102,13493.0
1698673400.2407339,13481.0
1698673400.261158,13479.0
1698673400.2815819,13490.0
1698673400.3020055,13491.0
1698673400.3224294,13501.0
1698673400.3428535,13521.0
1698673400.3632772,13499.0
1698673400.383701,13471.0
1698673400.404125,13437.0
1698673400.4245489,13408.0
1698673400.444973,13368.0
1698673400.4653964,13315.0
1698673400.4858205,13295.0
1698673400.5062444,13238.0
1698673400.5266683,13190.0
1698673400.547092,13146.0
1698673400.567516,13128.0
1698673400.5879397,13096.0
1698673400.6083636,13076.0
1698673400.6287875,13048.0
1698673400.6492114,13046.0
1698673400.6696353,13019.0
1698673400.6900592,13007.0
1698673400.7104828,13013.0
1698673400.7309067,12998.0
1698673400.7513306,12971.0
1698673400.7717547,12950.0
