timestamp,magnRawx,magnRawy,magnRawz
1698673399.066,-229,211,357
1698673399.144,-216,197,370
1698673399.224,-222,208,367
1698673399.306,-205,204,363
1698673399.384,-208,221,358
1698673399.466,-197,221,362
1698673399.545,-203,215,361
1698673399.624,-208,213,354
1698673399.704,-203,222,361
1698673399.784,-207,220,348
1698673399.866,-203,217,361
1698673399.944,-206,226,355
1698673400.024,-216,229,360
1698673400.104,-216,227,366
1698673400.184,-216,207,368
1698673400.264,-225,203,366
1698673400.345,-220,199,370
1698673400.424,-211,192,361
1698673400.504,-222,199,366
1698673400.584,-226,196,363
1698673400.664,-216,193,371
1698673400.744,-211,202,366
1698673400.824,-220,202,361
1698673400.907,-222,194,363
1698673400.983,-213,191,364
1698673401.064,-213,204,362
1698673401.145,-208,196,359
1698673401.223,-224,198,361
1698673401.306,-210,207,363
1698673401.383,-210,199,367
1698673401.463,-216,211,362
1698673401.544,-220,203,362
1698673401.623,-221,196,362
1698673401.706,-228,194,366
1698673401.784,-211,204,362
1698673401.863,-210,197,363
1698673401.943,-210,206,372
1698673402.024,-209,199,369
1698673402.106,-226,201,369
1698673402.183,-226,198,356
1698673402.264,-220,208,372
1698673402.343,-213,195,365
1698673402.423,-208,189,358
1698673402.504,-221,188,363
1698673402.583,-219,204,356
1698673402.663,-209,203,367
1698673402.744,-213,209,359
1698673402.823,-210,204,363
1698673402.904,-212,205,367
1698673402.984,-213,204,360
1698673403.063,-216,203,368
1698673403.146,-212,205,373
1698673403.223,-223,215,395
1698673403.303,-207,246,498
1698673403.385,-300,268,710
1698673403.463,-401,298,829
1698673403.546,-468,359,932
1698673403.623,-494,390,959
1698673403.703,-518,411,978
1698673403.783,-538,401,1014
1698673403.863,-553,406,1023
1698673403.946,-561,387,1017
1698673404.023,-549,395,1020
1698673404.103,-541,377,1016
1698673404.183,-560,388,1017
1698673404.263,-565,371,1002
1698673404.343,-560,378,1007
1698673404.423,-557,365,1003
1698673404.503,-561,358,999
1698673404.583,-573,364,991
1698673404.663,-526,390,936
1698673404.743,-491,404,892
1698673404.823,-497,419,893
1698673404.903,-488,431,916
1698673404.985,-489,456,923
1698673405.063,-495,450,931
1698673405.143,-497,435,949
1698673405.224,-489,427,945
1698673405.303,-503,418,953
1698673405.385,-507,398,959
1698673405.463,-501,372,968
1698673405.543,-529,373,964
1698673405.623,-512,371,963
1698673405.703,-517,368,966
1698673405.785,-509,381,982
1698673405.863,-516,389,979
1698673405.943,-518,385,982
1698673406.023,-518,393,980
1698673406.103,-511,387,983
1698673406.183,-513,391,975
1698673406.263,-511,403,968
1698673406.343,-521,397,984
1698673406.423,-530,398,980
1698673406.503,-516,399,983
1698673406.583,-521,403,988
1698673406.662,-527,413,979
1698673406.743,-519,408,979
1698673406.823,-523,413,980
1698673406.902,-518,414,986
1698673406.982,-523,414,965
1698673407.064,-509,416,990
1698673407.142,-521,405,979
1698673407.225,-522,404,984
1698673407.303,-527,391,952
1698673407.382,-406,270,846
1698673407.462,-233,210,557
1698673407.543,-228,230,434
1698673407.625,-243,224,388
1698673407.702,-241,212,382
