msFromStart,abs,alpha,beta,gamma
1698672659011.0,False,134.6,81.80000000000001,-47.5
1698672659028.0,False,134.3,81.80000000000001,-47.2
1698672659045.0,False,134.20000000000002,81.80000000000001,-47.1
1698672659145.0,False,134.20000000000002,81.80000000000001,-47.0
1698672659161.0,False,134.1,81.80000000000001,-47.0
1698672659245.0,False,134.0,81.80000000000001,-46.800000000000004
1698672659294.0,False,134.0,81.80000000000001,-46.900000000000006
1698672659344.0,False,134.3,81.80000000000001,-47.2
1698672659428.0,False,134.20000000000002,81.80000000000001,-47.0
1698672659445.0,False,134.0,81.7,-46.900000000000006
1698672659461.0,False,133.9,81.7,-46.800000000000004
1698672659478.0,False,133.70000000000002,81.7,-46.5
1698672659495.0,False,133.5,81.7,-46.300000000000004
1698672659512.0,False,133.3,81.60000000000001,-46.1
1698672659545.0,False,133.1,81.60000000000001,-45.900000000000006
1698672659561.0,False,132.9,81.5,-45.800000000000004
1698672659578.0,False,132.9,81.5,-45.7
1698672659611.0,False,132.6,81.5,-45.5
1698672659645.0,False,132.3,81.4,-45.300000000000004
1698672659661.0,False,132.1,81.4,-45.1
1698672659678.0,False,132.0,81.4,-45.0
1698672659696.0,False,131.8,81.30000000000001,-44.800000000000004
1698672659713.0,False,131.70000000000002,81.30000000000001,-44.6
1698672659728.0,False,131.6,81.30000000000001,-44.5
1698672659745.0,False,131.4,81.30000000000001,-44.300000000000004
1698672659761.0,False,131.3,81.2,-44.2
1698672659777.0,False,131.1,81.2,-44.1
1698672659795.0,False,131.1,81.2,-44.0
1698672659828.0,False,130.9,81.2,-43.800000000000004
1698672659861.0,False,130.8,81.2,-43.7
1698672659878.0,False,130.70000000000002,81.10000000000001,-43.6
1698672659894.0,False,130.6,81.10000000000001,-43.5
1698672659945.0,False,130.3,81.10000000000001,-43.300000000000004
1698672659961.0,False,130.20000000000002,81.10000000000001,-43.1
1698672659977.0,False,130.0,81.0,-42.900000000000006
1698672660011.0,False,129.8,81.0,-42.800000000000004
1698672660027.0,False,129.6,80.9,-42.6
1698672660044.0,False,129.5,80.9,-42.5
1698672660061.0,False,129.6,80.9,-42.6
1698672660078.0,False,129.70000000000002,81.0,-42.7
1698672660095.0,False,129.8,81.0,-42.800000000000004
1698672660111.0,False,130.1,81.0,-43.1
