timestamp,accGx,accGy,accGz
1698923667.003,-0.98,0.287,0.016
1698923667.083,-0.966,0.319,0.014
1698923667.164,-0.96,0.323,-0.006
1698923667.243,-0.952,0.322,-0.016
1698923667.323,-0.922,0.35,-0.038
1698923667.404,-0.906,0.414,-0.065
1698923667.483,-0.901,0.451,-0.073
1698923667.563,-0.908,0.438,-0.082
1698923667.644,-0.962,0.424,0.027
1698923667.723,-0.983,0.407,0.078
1698923667.805,-0.951,0.391,-0.015
1698923667.884,-0.946,0.375,-0.064
1698923667.967,-0.958,0.368,-0.079
1698923668.043,-0.952,0.384,-0.078
1698923668.124,-0.948,0.368,-0.098
1698923668.203,-0.955,0.349,-0.095
1698923668.283,-0.958,0.343,-0.087
1698923668.364,-0.964,0.328,-0.101
1698923668.443,-0.965,0.312,-0.104
1698923668.523,-0.961,0.317,-0.088
1698923668.603,-0.956,0.328,-0.087
1698923668.683,-0.95,0.346,-0.098
1698923668.763,-0.95,0.351,-0.101
1698923668.845,-0.943,0.337,-0.108
1698923668.923,-0.928,0.32,-0.126
1698923669.006,-0.925,0.348,-0.12
1698923669.083,-0.934,0.389,-0.077
1698923669.163,-0.932,0.408,-0.064
1698923669.243,-0.931,0.405,-0.098
1698923669.323,-0.939,0.375,-0.107
1698923669.403,-0.949,0.325,-0.117
1698923669.483,-0.942,0.333,-0.141
1698923669.563,-0.932,0.357,-0.153
1698923669.643,-0.915,0.341,-0.203
1698923669.723,-0.909,0.328,-0.228
1698923669.803,-0.927,0.332,-0.195
1698923669.883,-0.931,0.353,-0.173
1698923669.963,-0.936,0.352,-0.159
1698923670.046,-0.944,0.331,-0.148
1698923670.123,-0.95,0.319,-0.139
1698923670.203,-0.955,0.314,-0.137
1698923670.286,-0.955,0.323,-0.142
1698923670.363,-0.95,0.331,-0.141
1698923670.443,-0.945,0.337,-0.142
1698923670.523,-0.941,0.351,-0.144
1698923670.603,-0.933,0.359,-0.144
1698923670.683,-0.952,0.347,-0.172
1698923670.763,-0.98,0.338,-0.192
1698923670.843,-0.995,0.32,-0.197
1698923670.923,-0.991,0.244,-0.205
1698923671.003,-0.972,0.231,-0.166
1698923671.083,-0.905,0.271,-0.149
1698923671.163,-0.859,0.308,-0.162
1698923671.243,-0.892,0.356,-0.197
1698923671.324,-0.989,0.377,-0.224
1698923671.404,-1.082,0.397,-0.237
1698923671.483,-1.03,0.443,-0.267
1698923671.563,-0.91,0.491,-0.289
1698923671.643,-0.928,0.509,-0.259
1698923671.723,-0.981,0.49,-0.236
1698923671.803,-0.989,0.445,-0.211
1698923671.884,-0.977,0.443,-0.229
1698923671.963,-0.971,0.446,-0.271
1698923672.043,-0.996,0.328,-0.25
1698923672.123,-1.087,0.156,-0.174
1698923672.203,-1.144,0.052,-0.113
1698923672.283,-1.137,0.045,-0.129
1698923672.364,-1.122,0.106,-0.162
1698923672.443,-1.088,0.187,-0.193
1698923672.526,-1.098,0.352,-0.325
1698923672.603,-1.125,0.514,-0.45
1698923672.683,-1.128,0.537,-0.472
1698923672.763,-1.076,0.513,-0.451
1698923672.842,-1.132,0.48,-0.382
1698923672.923,-1.146,0.4,-0.257
1698923673.002,-1.04,0.371,-0.221
1698923673.082,-1.038,0.46,-0.275
1698923673.163,-1.031,0.419,-0.261
1698923673.242,-1.039,0.208,-0.135
1698923673.322,-1.096,0.054,-0.034
1698923673.403,-1.182,0.035,-0.178
1698923673.482,-1.176,0.111,-0.237
1698923673.566,-1.252,0.313,-0.262
1698923673.643,-1.319,0.577,-0.297
1698923673.722,-1.207,0.839,-0.323
1698923673.805,-1.104,0.919,-0.312
1698923673.883,-1.279,0.664,-0.3
1698923673.962,-1.451,0.361,-0.267
1698923674.042,-1.418,0.223,-0.241
1698923674.123,-1.369,0.164,-0.217
1698923674.202,-1.144,0.061,-0.15
1698923674.282,-0.92,-0.08,-0.066
1698923674.362,-1.001,-0.092,-0.051
1698923674.442,-1.218,-0.034,-0.114
1698923674.522,-1.452,0.068,-0.183
1698923674.602,-1.473,0.277,-0.23
1698923674.682,-1.297,0.331,-0.324
1698923674.762,-1.197,0.331,-0.432
1698923674.844,-1.193,0.451,-0.464
1698923674.922,-1.133,0.562,-0.455
1698923675.002,-1.266,0.583,-0.431
1698923675.083,-1.434,0.442,-0.369
1698923675.162,-1.255,0.265,-0.271
1698923675.242,-1.124,0.276,-0.232
1698923675.322,-1.102,0.257,-0.204
1698923675.402,-1.118,0.02,-0.078
1698923675.482,-1.226,-0.108,-0.039
1698923675.562,-1.342,-0.086,-0.138
1698923675.642,-1.348,-0.012,-0.203
1698923675.722,-1.239,0.257,-0.274
1698923675.802,-1.236,0.479,-0.399
1698923675.883,-1.218,0.638,-0.431
1698923675.962,-1.106,0.635,-0.396
1698923676.045,-1.23,0.525,-0.403
1698923676.122,-1.528,0.362,-0.378
1698923676.202,-1.55,0.258,-0.314
1698923676.282,-1.41,0.212,-0.267
1698923676.362,-1.148,0.111,-0.223
1698923676.442,-0.918,-0.052,-0.165
1698923676.522,-0.916,-0.133,-0.153
1698923676.602,-1.104,-0.102,-0.152
1698923676.682,-1.347,-0.02,-0.188
