timestamp,hr,conf
1698923667.096,0,45
1698923668.001,0,52
1698923668.906,65,66
1698923669.811,65,27
1698923670.649,66,96
1698923671.587,68,78
1698923672.425,70,53
1698923673.33,70,54
1698923674.168,70,0
1698923678.592,72,0
1698923680.37,72,29
