timestamp,hr,conf
1698419978.22,62,11
1698419979.084,62,12
1698419979.983,62,25
1698419980.949,62,93
1698419981.748,59,89
1698419982.581,59,38
1698419983.418,59,13
1698419984.246,59,4
1698419985.146,59,31
1698419986.012,59,30
1698419986.911,60,54
1698419987.963,62,54
1698419989.643,62,0
1698419990.442,62,18
