timestamp,accGx,accGy,accGz
1698420253.059,0.037,0.694,-0.716
1698420253.139,0.036,0.692,-0.71
1698420253.221,0.035,0.695,-0.706
1698420253.299,0.04,0.707,-0.693
1698420253.381,0.06,0.727,-0.703
1698420253.459,0.086,0.765,-0.699
1698420253.539,0.101,0.806,-0.636
1698420253.621,0.107,0.845,-0.559
1698420253.699,0.129,0.874,-0.487
1698420253.781,0.168,0.875,-0.439
1698420253.859,0.197,0.878,-0.412
1698420253.939,0.215,0.88,-0.409
1698420254.021,0.223,0.901,-0.43
1698420254.099,0.227,0.902,-0.41
1698420254.181,0.228,0.908,-0.405
1698420254.259,0.264,1.008,-0.406
1698420254.339,0.284,1.055,-0.41
1698420254.42,0.253,0.979,-0.41
1698420254.498,0.239,0.933,-0.391
1698420254.607,0.248,0.903,-0.383
1698420254.658,0.253,0.899,-0.391
1698420254.738,0.256,0.901,-0.394
1698420254.821,0.256,0.942,-0.421
1698420254.898,0.249,0.968,-0.441
1698420254.978,0.247,0.932,-0.424
1698420255.059,0.253,0.904,-0.423
1698420255.138,0.259,0.897,-0.432
1698420255.22,0.255,0.895,-0.442
1698420255.299,0.254,0.887,-0.451
1698420255.381,0.244,0.818,-0.473
1698420255.458,0.244,0.778,-0.484
1698420255.539,0.262,0.82,-0.465
1698420255.62,0.268,0.842,-0.455
1698420255.698,0.264,0.86,-0.45
1698420255.781,0.271,0.857,-0.457
1698420255.858,0.27,0.863,-0.464
1698420255.938,0.273,0.874,-0.469
1698420256.021,0.277,0.878,-0.464
1698420256.098,0.277,0.876,-0.453
1698420256.182,0.281,0.872,-0.447
1698420256.258,0.289,0.87,-0.44
1698420256.338,0.302,0.865,-0.433
1698420256.42,0.312,0.868,-0.436
1698420256.498,0.319,0.865,-0.439
1698420256.581,0.321,0.85,-0.44
1698420256.658,0.307,0.841,-0.439
1698420256.738,0.286,0.821,-0.442
1698420256.82,0.243,0.853,-0.491
1698420256.898,0.253,0.872,-0.547
1698420256.981,0.29,0.805,-0.517
1698420257.058,0.261,0.755,-0.485
1698420257.138,0.253,0.745,-0.499
1698420257.22,0.287,0.951,-0.559
1698420257.298,0.285,1.205,-0.631
1698420257.381,0.211,1.085,-0.377
1698420257.458,0.163,0.984,-0.315
1698420257.538,0.143,0.771,-0.275
1698420257.62,0.136,0.694,-0.312
1698420257.698,0.267,0.78,-0.406
1698420257.78,0.337,0.992,-0.536
1698420257.859,0.173,1.133,-0.604
1698420257.938,-0.094,1.097,-0.555
1698420258.02,-0.211,0.89,-0.464
1698420258.098,-0.094,0.666,-0.37
1698420258.181,0.018,0.629,-0.334
