msFromStart,abs,alpha,beta,gamma
1698420253007.0,False,95.9,85.4,-4.0
1698420253023.0,False,96.5,85.4,-4.800000000000001
1698420253040.0,False,96.80000000000001,85.4,-5.1000000000000005
1698420253056.0,False,97.2,85.4,-5.7
1698420253073.0,False,97.7,85.4,-6.300000000000001
1698420253090.0,False,98.0,85.4,-6.7
1698420253106.0,False,99.0,85.4,-7.9
1698420253123.0,False,100.10000000000001,85.4,-9.3
1698420253140.0,False,100.7,85.4,-10.0
1698420253157.0,False,101.80000000000001,85.4,-11.3
1698420253173.0,False,102.80000000000001,85.4,-12.5
1698420253190.0,False,103.5,85.4,-13.200000000000001
1698420253206.0,False,104.60000000000001,85.4,-14.700000000000001
1698420253223.0,False,105.9,85.5,-16.1
1698420253240.0,False,106.5,85.5,-16.8
1698420253257.0,False,107.7,85.5,-18.400000000000002
1698420253273.0,False,108.9,85.5,-19.8
1698420253290.0,False,109.5,85.60000000000001,-20.400000000000002
1698420253306.0,False,110.5,85.60000000000001,-21.700000000000003
1698420253323.0,False,111.2,85.60000000000001,-22.400000000000002
1698420253340.0,False,112.30000000000001,85.7,-23.8
1698420253357.0,False,113.60000000000001,85.7,-25.3
1698420253373.0,False,114.7,85.80000000000001,-26.6
1698420253390.0,False,115.30000000000001,85.80000000000001,-27.200000000000003
1698420253407.0,False,116.5,85.9,-28.6
1698420253423.0,False,117.9,85.9,-30.1
1698420253440.0,False,118.60000000000001,85.9,-30.8
1698420253457.0,False,119.7,86.0,-32.0
1698420253473.0,False,120.80000000000001,86.0,-33.2
1698420253490.0,False,121.30000000000001,86.10000000000001,-33.800000000000004
1698420253506.0,False,122.5,86.10000000000001,-35.1
1698420253523.0,False,123.80000000000001,86.10000000000001,-36.300000000000004
1698420253540.0,False,124.2,86.2,-36.9
1698420253556.0,False,125.4,86.2,-38.1
1698420253573.0,False,126.7,86.30000000000001,-39.400000000000006
1698420253590.0,False,127.5,86.30000000000001,-40.2
1698420253607.0,False,129.0,86.4,-41.7
1698420253623.0,False,130.5,86.4,-43.300000000000004
1698420253640.0,False,131.4,86.5,-44.2
1698420253657.0,False,133.20000000000002,86.5,-46.0
1698420253673.0,False,134.1,86.60000000000001,-47.0
1698420253692.0,False,136.6,86.7,-49.5
1698420253706.0,False,137.5,86.7,-50.400000000000006
1698420253724.0,False,138.4,86.80000000000001,-51.400000000000006
1698420253740.0,False,140.9,86.9,-53.900000000000006
1698420253756.0,False,141.6,86.9,-54.6
1698420253773.0,False,143.0,87.0,-56.0
1698420253790.0,False,143.5,87.0,-56.5
1698420253807.0,False,144.5,87.0,-57.400000000000006
1698420253823.0,False,145.0,87.10000000000001,-58.0
1698420253873.0,False,144.6,87.10000000000001,-57.5
1698420253890.0,False,144.1,87.10000000000001,-57.0
1698420253906.0,False,143.9,87.10000000000001,-56.800000000000004
1698420253923.0,False,143.4,87.10000000000001,-56.2
1698420253940.0,False,143.20000000000002,87.10000000000001,-56.0
1698420253957.0,False,143.0,87.10000000000001,-55.900000000000006
1698420253973.0,False,142.8,87.10000000000001,-55.6
1698420253990.0,False,142.3,87.10000000000001,-55.1
1698420254007.0,False,142.1,87.10000000000001,-54.900000000000006
1698420254023.0,False,141.70000000000002,87.10000000000001,-54.5
1698420254040.0,False,141.3,87.10000000000001,-54.1
1698420254058.0,False,141.1,87.10000000000001,-53.800000000000004
1698420254074.0,False,140.6,87.10000000000001,-53.400000000000006
1698420254106.0,False,140.5,87.10000000000001,-53.300000000000004
1698420254123.0,False,140.20000000000002,87.0,-53.0
1698420254139.0,False,139.8,87.0,-52.6
1698420254156.0,False,139.6,87.0,-52.400000000000006
1698420254173.0,False,139.3,87.0,-52.1
1698420254191.0,False,139.1,87.0,-51.900000000000006
1698420254207.0,False,138.9,86.9,-51.7
1698420254223.0,False,138.8,86.9,-51.5
1698420254256.0,False,138.6,86.9,-51.400000000000006
1698420254273.0,False,138.5,86.80000000000001,-51.2
1698420254290.0,False,138.3,86.80000000000001,-51.0
1698420254323.0,False,137.9,86.80000000000001,-50.7
1698420254340.0,False,137.70000000000002,86.80000000000001,-50.5
1698420254356.0,False,137.6,86.80000000000001,-50.400000000000006
1698420254373.0,False,137.5,86.7,-50.300000000000004
1698420254406.0,False,137.3,86.7,-50.2
1698420254456.0,False,137.20000000000002,86.7,-50.0
1698420254473.0,False,137.0,86.7,-49.800000000000004
1698420254506.0,False,136.9,86.60000000000001,-49.7
1698420254524.0,False,136.8,86.60000000000001,-49.6
1698420254540.0,False,136.6,86.60000000000001,-49.400000000000006
1698420254557.0,False,136.4,86.60000000000001,-49.2
1698420254590.0,False,136.20000000000002,86.60000000000001,-49.0
1698420254606.0,False,135.9,86.60000000000001,-48.7
1698420254623.0,False,135.70000000000002,86.60000000000001,-48.5
1698420254640.0,False,135.4,86.60000000000001,-48.2
1698420254657.0,False,135.1,86.60000000000001,-47.900000000000006
1698420254673.0,False,134.9,86.60000000000001,-47.800000000000004
1698420254690.0,False,134.8,86.60000000000001,-47.6
1698420254708.0,False,134.70000000000002,86.60000000000001,-47.5
1698420254740.0,False,134.6,86.60000000000001,-47.400000000000006
1698420254756.0,False,134.4,86.60000000000001,-47.300000000000004
