timestamp,magnRawx,magnRawy,magnRawz
1698420253.061,-248,411,589
1698420253.142,-247,423,578
1698420253.223,-238,412,569
1698420253.301,-256,418,575
1698420253.384,-252,415,573
1698420253.461,-253,428,556
1698420253.541,-259,440,545
1698420253.624,-280,423,534
1698420253.701,-294,432,519
1698420253.784,-298,426,516
1698420253.861,-289,427,524
1698420253.941,-288,426,517
1698420254.023,-308,422,520
1698420254.101,-299,417,526
1698420254.184,-285,426,524
1698420254.261,-293,421,521
1698420254.341,-292,413,517
1698420254.423,-305,416,514
1698420254.501,-301,405,512
1698420254.61,-302,412,521
1698420254.661,-294,416,510
1698420254.741,-300,421,513
1698420254.823,-303,422,509
1698420254.901,-299,418,512
1698420254.984,-306,417,519
1698420255.062,-299,408,515
1698420255.141,-307,399,520
1698420255.223,-311,412,514
1698420255.301,-309,413,518
1698420255.384,-300,403,531
1698420255.461,-310,423,521
1698420255.541,-301,396,529
1698420255.623,-298,396,525
1698420255.701,-302,407,526
1698420255.784,-311,400,514
1698420255.861,-315,401,521
1698420255.941,-312,410,529
1698420256.023,-315,407,521
1698420256.101,-311,407,522
1698420256.184,-310,398,522
1698420256.261,-303,408,517
1698420256.341,-323,401,527
1698420256.423,-316,420,526
1698420256.501,-311,412,517
1698420256.583,-298,415,529
1698420256.661,-297,424,527
1698420256.741,-294,415,532
1698420256.823,-286,422,526
1698420256.901,-275,434,514
1698420256.984,-274,449,507
1698420257.061,-267,449,525
1698420257.141,-249,439,519
1698420257.223,-264,458,515
1698420257.301,-246,449,518
1698420257.383,-264,437,519
1698420257.461,-258,441,546
1698420257.541,-255,448,536
1698420257.622,-252,446,544
1698420257.701,-247,433,547
1698420257.783,-245,431,551
1698420257.862,-217,451,553
1698420257.941,-195,461,564
1698420258.022,-193,473,556
1698420258.101,-202,484,552
1698420258.183,-178,491,548
1698420258.261,-178,490,545
1698420258.341,-165,501,545
1698420258.422,-175,517,541
1698420258.5,-182,499,548
1698420258.583,-194,488,566
1698420258.661,-226,456,580
1698420258.74,-255,427,596
1698420258.822,-260,406,600
1698420258.901,-227,420,594
1698420258.983,-150,456,612
1698420259.06,-152,460,611
1698420259.141,-154,487,568
1698420259.222,-156,499,553
1698420259.3,-161,505,554
1698420259.383,-160,501,558
1698420259.46,-155,493,560
1698420259.54,-157,500,551
1698420259.622,-164,478,564
1698420259.7,-192,458,583
1698420259.783,-223,430,587
1698420259.861,-264,387,595
1698420259.941,-277,381,602
1698420260.022,-245,431,596
1698420260.1,-221,464,595
1698420260.183,-204,472,591
1698420260.26,-197,495,580
1698420260.341,-186,512,560
1698420260.422,-182,516,563
1698420260.5,-182,543,559
1698420260.583,-178,533,552
1698420260.66,-187,529,562
1698420260.74,-211,499,589
1698420260.822,-239,458,592
